Rank,Country,Export,Import,Total Trade,Trade Balance
"98.","BULGARIA","1,635.56","634.19","2,269.75","1,001.37"
"99.","MALTA","2,017.88","173.68","2,191.56","1,844.21"
"100.","SLOVENIA","1,502.61","639.49","2,142.09","863.12"
"101.","PANAMA REPUBLIC","1,850.97","185.84","2,036.81","1,665.12"
"102.","LEBANON","1,708.47","242.03","1,950.50","1,466.44"
"103.","AZERBAIJAN","675.97","1,188.97","1,864.94","-513.00"
"104.","SLOVAK REP","836.88","845.54","1,682.41","-8.66"
"105.","BURKINA FASO","688.49","937.35","1,625.84","-248.87"
"106.","LIBERIA","1,265.02","359.40","1,624.42","905.63"
"107.","MADAGASCAR","1,020.95","584.61","1,605.56","436.33"
"108.","ZIMBABWE","1,372.74","201.50","1,574.24","1,171.24"
"109.","MALAWI","1,306.61","227.57","1,534.17","1,079.04"
"110.","COSTA RICA","586.45","941.85","1,528.30","-355.40"
"111.","GUATEMALA","1,401.00","104.37","1,505.36","1,296.63"
"112.","ERITREA","85.90","1,408.76","1,494.65","-1,322.86"
"113.","DJIBOUTI","1,452.94","9.04","1,461.98","1,443.90"
"114.","TRINIDAD","1,011.14","427.41","1,438.55","583.72"
"115.","LIBYA","998.70","419.20","1,417.90","579.50"
"116.","SURINAME","107.71","1,309.11","1,416.82","-1,201.41"
"117.","BELARUS","293.69","1,113.71","1,407.40","-820.02"
"118.","URUGUAY","1,270.18","124.39","1,394.58","1,145.79"
"119.","UZBEKISTAN","1,041.92","344.73","1,386.65","697.20"
"120.","SYRIA","1,145.30","173.20","1,318.51","972.10"
"121.","LITHUANIA","631.00","677.96","1,308.96","-46.96"
"122.","HONDURAS","1,149.65","154.54","1,304.19","995.11"
"123.","MALI","819.67","475.76","1,295.44","343.91"
"124.","PAPUA N GNA","318.56","960.55","1,279.10","-641.99"
"125.","KOREA DP RP","468.06","804.72","1,272.78","-336.67"
"126.","CROATIA","1,083.19","173.54","1,256.72","909.65"
"127.","PARAGUAY","653.80","540.41","1,194.21","113.38"
"128.","ESTONIA","417.20","720.12","1,137.33","-302.92"
"129.","GUINEA BISSAU","59.63","966.87","1,026.50","-907.24"
"130.","CAMBODIA","874.10","109.79","983.88","764.31"
"131.","MALDIVES","933.15","26.48","959.63","906.66"
"132.","LAO PD RP","412.94","522.83","935.77","-109.89"
"133.","RWANDA","912.74","7.42","920.16","905.32"
"134.","NAMIBIA","662.59","208.84","871.43","453.74"
"135.","LATVIA","599.64","219.81","819.45","379.83"
"136.","PUERTO RICO","607.55","159.10","766.66","448.45"
"137.","BAHAMAS","733.43","4.13","737.56","729.30"
"138.","GAMBIA","449.02","219.59","668.61","229.42"
"139.","TURKMENISTAN","563.22","79.46","642.68","483.76"
"140.","GEORGIA","530.05","111.82","641.87","418.24"
"141.","CHAD","249.31","389.55","638.86","-140.24"
"142.","SIERRA LEONE","492.68","144.48","637.16","348.20"
"143.","MAURITANIA","360.38","264.74","625.12","95.65"
"144.","ARMENIA","560.36","5.00","565.36","555.35"
"145.","HAITI","523.78","9.70","533.48","514.08"
"146.","NIGER","478.30","3.41","481.70","474.89"
"147.","BOLIVIA","433.14","21.92","455.06","411.22"
"148.","CYPRUS","312.54","139.70","452.23","172.84"
"149.","EL SALVADOR","375.83","63.04","438.87","312.78"
"150.","REUNION","297.96","138.01","435.97","159.95"
"151.","ALBANIA","118.64","301.33","419.98","-182.69"
"152.","NICARAGUA","400.82","13.38","414.20","387.44"
"153.","SERBIA","258.65","144.91","403.56","113.74"
"154.","SWAZILAND","245.95","135.69","381.64","110.27"
"155.","FR GUIANA","364.15","8.71","372.86","355.44"
"156.","TAJIKISTAN","328.07","27.28","355.35","300.79"
"157.","NETHERLANDANTIL","250.13","68.93","319.06","181.20"
"158.","LUXEMBOURG","58.86","256.34","315.20","-197.48"
"159.","FIJI IS","303.36","11.13","314.49","292.23"
"160.","MONTENEGRO","258.09","7.18","265.28","250.91"
"161.","PANAMA C Z","0.42","262.71","263.14","-262.29"
"162.","LESOTHO","234.36","8.43","242.79","225.93"
"163.","JAMAICA","231.74","10.87","242.61","220.87"
"164.","CUBA","228.28","9.61","237.88","218.67"
"165.","KYRGHYZSTAN","230.54","4.72","235.26","225.81"
"166.","GUYANA","149.47","63.19","212.66","86.28"
"167.","SEYCHELLES","198.71","7.15","205.85","191.56"
"168.","NEW CALEDONIA","65.91","129.51","195.42","-63.60"
"169.","BURUNDI","192.56","1.79","194.35","190.76"
"170.","COMOROS","108.45","69.66","178.11","38.80"
"171.","BELIZE","149.70","1.30","151.01","148.40"
"172.","ICELAND","122.00","28.74","150.74","93.26"
"173.","MACEDONIA","88.89","55.73","144.62","33.16"
"174.","BOSNIA-HRZGOVIN","109.27","26.08","135.35","83.19"
"175.","UNION OF SERBIA &amp; MONTENEGRO","40.70","93.35","134.05","-52.65"
"176.","SOLOMON IS","32.23","83.98","116.20","-51.75"
"177.","MONGOLIA","48.31","26.30","74.60","22.01"
"178.","BARBADOS","62.40","1.01","63.41","61.39"
"179.","MOLDOVA","53.73","8.76","62.49","44.96"
"180.","NAURU RP","0.12","62.05","62.17","-61.93"
"181.","C AFRI REP","47.36","3.85","51.20","43.51"
"182.","CAPE VERDE IS","25.02","18.29","43.31","6.73"
"183.","CAYMAN IS","40.30","0.00","40.30","40.30"
"184.","MARTINIQUE","37.54","0.58","38.12","36.95"
"185.","ANDORRA","1.56","32.86","34.42","-31.29"
"186.","VIRGIN IS US","29.63","3.60","33.23","26.03"
"187.","ANTARTICA","0.02","30.10","30.13","-30.08"
"188.","MACAO","14.65","14.14","28.79","0.51"
"189.","GUADELOUPE","25.37","0.48","25.85","24.89"
"190.","ARUBA","23.79","0.17","23.96","23.61"
"191.","SAMOA","15.14","7.20","22.34","7.94"
"192.","TIMOR LESTE","19.92","1.87","21.79","18.06"
"193.","FR POLYNESIA","18.84","0.17","19.00","18.67"
"194.","BERMUDA","16.67","0.58","17.25","16.10"
"195.","FAROE IS.","15.76","0.40","16.16","15.36"
"196.","DOMINICA","15.52","0.63","16.14","14.89"
"197.","ANTIGUA","12.79","3.02","15.80","9.77"
"198.","MONACO","5.33","10.42","15.74","-5.09"
"199.","ST LUCIA","13.06","0.86","13.91","12.20"
"200.","VANUATU REP","11.37","0.07","11.44","11.30"
"201.","ST KITT N A","7.69","2.24","9.93","5.45"
"202.","US MINOR OUTLYING ISLANDS","4.15","5.19","9.34","-1.04"
"203.","SAO TOME","8.95","0.30","9.25","8.64"
"204.","BR VIRGN IS","4.05","5.01","9.07","-0.96"
"205.","TUVALU","0.20","8.66","8.86","-8.46"
"206.","LIECHTENSTEIN","1.18","7.18","8.37","-6.00"
"207.","GREENLAND","6.90","0.43","7.33","6.47"
"208.","WALLIS F IS","0.21","6.10","6.32","-5.89"
"209.","KIRIBATI REP","6.16","0.08","6.24","6.08"
"210.","TONGA","5.59","0.05","5.64","5.53"
"211.","AMERI SAMOA","1.17","4.04","5.22","-2.87"
"212.","ST VINCENT","4.65","0.00","4.65","4.65"
"213.","GUAM","2.55","0.01","2.56","2.53"
"214.","SAN MARINO","0.28","2.01","2.30","-1.73"
"215.","MONTSERRAT","2.09","0.03","2.12","2.06"
"216.","COOK IS","1.96","0.02","1.98","1.94"
"217.","ST HELENA","1.31","0.54","1.84","0.77"
"218.","VATICAN CITY","0.74","1.04","1.77","-0.30"
"219.","NORFOLK IS","0.35","0.77","1.12","-0.42"
"220.","TURKS C IS","0.88","0.07","0.95","0.82"
"221.","MARSHALL ISLAND","0.76","0.08","0.84","0.68"
"222.","ANGUILLA","0.30","0.41","0.71","-0.10"
"223.","CHRISTMAS IS.","0.06","0.50","0.56","-0.45"
"224.","PALAU","0.41","0.05","0.46","0.36"
"225.","TOKELAU IS","0.00","0.01","0.01","-0.01"
"226.","ST PIERRE","0.01","","",""
"227.","N. MARIANA IS.","0.52","","",""
"228.","SAHARWI A.DM RP","0.17","","",""
"229.","CANARY IS","0.11","","",""
"230.","CHANNEL IS","0.00","","",""
"231.","MICRONESIA","1.41","","",""
"232.","HEARD MACDONALD","0.35","","",""
"233.","GRENADA","8.19","","",""
"","Total of Top  countries","1,896,348.41","2,736,676.99","4,633,014.63","-840,328.58"
"","India's Total","1,896,348.41","2,736,676.99","4,633,014.63","-840,328.58"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
