Rank,Country,Export,Import,Total Trade,Trade Balance
"101.","PANAMA REPUBLIC","302.40","30.46","332.87","271.94"
"102.","LEBANON","279.66","39.74","319.39","239.92"
"103.","AZERBAIJAN","110.42","198.54","308.96","-88.13"
"104.","SLOVAK REP","136.90","137.04","273.94","-0.13"
"105.","BURKINA FASO","112.76","151.64","264.40","-38.88"
"106.","LIBERIA","206.53","57.68","264.21","148.85"
"107.","MADAGASCAR","167.19","95.29","262.48","71.90"
"108.","ZIMBABWE","223.96","32.70","256.65","191.26"
"109.","COSTA RICA","95.84","155.30","251.13","-59.46"
"110.","MALAWI","214.02","36.78","250.80","177.24"
"111.","GUATEMALA","229.01","17.12","246.13","211.89"
"112.","ERITREA","14.06","230.68","244.73","-216.62"
"113.","DJIBOUTI","237.96","1.47","239.43","236.48"
"114.","TRINIDAD","165.48","68.42","233.90","97.06"
"115.","LIBYA","163.74","70.14","233.87","93.60"
"116.","BELARUS","48.16","182.16","230.31","-134.00"
"117.","URUGUAY","208.32","20.35","228.68","187.97"
"118.","SURINAME","17.62","210.87","228.49","-193.26"
"119.","UZBEKISTAN","170.44","55.86","226.31","114.58"
"120.","SYRIA","187.89","28.34","216.23","159.55"
"121.","LITHUANIA","103.23","111.91","215.15","-8.68"
"122.","HONDURAS","187.56","25.31","212.87","162.25"
"123.","MALI","134.12","78.59","212.72","55.53"
"124.","PAPUA N GNA","52.19","157.29","209.49","-105.10"
"125.","KOREA DP RP","76.52","131.93","208.45","-55.41"
"126.","CROATIA","176.39","28.65","205.04","147.75"
"127.","PARAGUAY","106.48","88.12","194.59","18.36"
"128.","ESTONIA","68.09","118.06","186.15","-49.97"
"129.","GUINEA BISSAU","9.76","158.38","168.14","-148.61"
"130.","CAMBODIA","142.53","17.96","160.49","124.57"
"131.","MALDIVES","152.38","4.32","156.70","148.06"
"132.","LAO PD RP","67.31","85.28","152.58","-17.97"
"133.","RWANDA","149.27","1.21","150.47","148.06"
"134.","NAMIBIA","107.82","34.42","142.24","73.40"
"135.","LATVIA","98.12","36.22","134.34","61.91"
"136.","PUERTO RICO","99.02","26.08","125.10","72.93"
"137.","BAHAMAS","123.50","0.67","124.17","122.83"
"138.","GAMBIA","73.53","36.08","109.61","37.45"
"139.","TURKMENISTAN","91.98","13.05","105.03","78.94"
"140.","GEORGIA","86.67","18.35","105.02","68.32"
"141.","SIERRA LEONE","80.40","23.59","103.99","56.82"
"142.","CHAD","40.69","62.78","103.46","-22.09"
"143.","MAURITANIA","58.94","43.36","102.30","15.58"
"144.","ARMENIA","91.47","0.82","92.29","90.65"
"145.","HAITI","85.45","1.57","87.02","83.88"
"146.","NIGER","78.22","0.55","78.78","77.67"
"147.","BOLIVIA","70.84","3.56","74.40","67.28"
"148.","CYPRUS","51.11","22.82","73.94","28.29"
"149.","EL SALVADOR","61.48","10.27","71.76","51.21"
"150.","REUNION","48.76","22.61","71.37","26.15"
"151.","ALBANIA","19.42","50.76","70.18","-31.35"
"152.","NICARAGUA","65.51","2.19","67.70","63.32"
"153.","SERBIA","42.39","23.71","66.09","18.68"
"154.","SWAZILAND","39.94","22.03","61.96","17.91"
"155.","FR GUIANA","59.04","1.41","60.45","57.64"
"156.","TAJIKISTAN","53.71","4.39","58.09","49.32"
"157.","NETHERLANDANTIL","40.94","11.26","52.20","29.68"
"158.","FIJI IS","49.75","1.80","51.55","47.94"
"159.","LUXEMBOURG","9.59","41.81","51.41","-32.22"
"160.","PANAMA C Z","0.07","44.25","44.32","-44.18"
"161.","MONTENEGRO","42.31","1.16","43.47","41.15"
"162.","LESOTHO","38.22","1.38","39.60","36.83"
"163.","JAMAICA","37.80","1.78","39.58","36.02"
"164.","CUBA","37.32","1.57","38.89","35.75"
"165.","KYRGHYZSTAN","37.76","0.77","38.53","36.99"
"166.","GUYANA","24.41","10.30","34.72","14.11"
"167.","SEYCHELLES","32.56","1.17","33.74","31.39"
"168.","NEW CALEDONIA","10.77","21.38","32.15","-10.61"
"169.","BURUNDI","31.44","0.29","31.74","31.15"
"170.","COMOROS","17.76","11.30","29.05","6.46"
"171.","BELIZE","24.49","0.21","24.71","24.28"
"172.","ICELAND","19.93","4.69","24.62","15.24"
"173.","MACEDONIA","14.51","9.05","23.56","5.46"
"174.","BOSNIA-HRZGOVIN","17.88","4.26","22.13","13.62"
"175.","UNION OF SERBIA &amp; MONTENEGRO","6.68","15.35","22.03","-8.66"
"176.","SOLOMON IS","5.22","13.47","18.69","-8.25"
"177.","MONGOLIA","7.92","4.30","12.22","3.62"
"178.","BARBADOS","10.19","0.17","10.36","10.03"
"179.","MOLDOVA","8.79","1.43","10.22","7.37"
"180.","NAURU RP","0.02","10.19","10.21","-10.17"
"181.","C AFRI REP","7.76","0.63","8.39","7.13"
"182.","CAPE VERDE IS","4.12","2.97","7.09","1.15"
"183.","CAYMAN IS","6.75","0.00","6.75","6.75"
"184.","MARTINIQUE","6.15","0.09","6.24","6.05"
"185.","ANDORRA","0.26","5.28","5.54","-5.02"
"186.","VIRGIN IS US","4.83","0.60","5.42","4.23"
"187.","ANTARTICA","0.00","4.84","4.84","-4.83"
"188.","MACAO","2.43","2.30","4.73","0.12"
"189.","GUADELOUPE","4.17","0.08","4.24","4.09"
"190.","ARUBA","3.88","0.03","3.91","3.85"
"191.","SAMOA","2.48","1.18","3.66","1.31"
"192.","TIMOR LESTE","3.24","0.31","3.56","2.93"
"193.","FR POLYNESIA","3.07","0.03","3.10","3.04"
"194.","BERMUDA","2.73","0.09","2.82","2.64"
"195.","FAROE IS.","2.62","0.07","2.69","2.56"
"196.","DOMINICA","2.53","0.10","2.63","2.43"
"197.","MONACO","0.87","1.71","2.58","-0.84"
"198.","ANTIGUA","2.07","0.49","2.56","1.58"
"199.","ST LUCIA","2.13","0.14","2.27","1.99"
"200.","VANUATU REP","1.86","0.01","1.87","1.85"
"201.","ST KITT N A","1.25","0.37","1.62","0.88"
"202.","US MINOR OUTLYING ISLANDS","0.68","0.85","1.53","-0.17"
"203.","SAO TOME","1.47","0.05","1.52","1.42"
"204.","BR VIRGN IS","0.66","0.82","1.48","-0.16"
"205.","TUVALU","0.03","1.42","1.45","-1.39"
"206.","LIECHTENSTEIN","0.19","1.17","1.36","-0.98"
"207.","GREENLAND","1.13","0.07","1.20","1.06"
"208.","WALLIS F IS","0.04","1.02","1.05","-0.98"
"209.","KIRIBATI REP","1.00","0.01","1.02","0.99"
"210.","TONGA","0.92","0.01","0.92","0.91"
"211.","AMERI SAMOA","0.19","0.67","0.86","-0.48"
"212.","ST VINCENT","0.76","0.00","0.76","0.76"
"213.","GUAM","0.41","0.00","0.41","0.41"
"214.","SAN MARINO","0.05","0.33","0.37","-0.28"
"215.","MONTSERRAT","0.33","0.00","0.34","0.33"
"216.","COOK IS","0.32","0.00","0.32","0.31"
"217.","ST HELENA","0.21","0.09","0.30","0.12"
"218.","VATICAN CITY","0.12","0.17","0.29","-0.05"
"219.","NORFOLK IS","0.06","0.13","0.19","-0.07"
"220.","TURKS C IS","0.15","0.01","0.16","0.14"
"221.","MARSHALL ISLAND","0.12","0.01","0.14","0.11"
"222.","ANGUILLA","0.05","0.07","0.12","-0.02"
"223.","CHRISTMAS IS.","0.01","0.08","0.09","-0.07"
"224.","PALAU","0.07","0.01","0.08","0.06"
"225.","TOKELAU IS","0.00","0.00","0.00","-0.00"
"226.","ST PIERRE","0.00","","",""
"227.","N. MARIANA IS.","0.08","","",""
"228.","SAHARWI A.DM RP","0.03","","",""
"229.","CANARY IS","0.02","","",""
"230.","CHANNEL IS","","","",""
"231.","MICRONESIA","0.23","","",""
"232.","HEARD MACDONALD","0.06","","",""
"233.","GRENADA","1.34","","",""
"","Total of Top  countries","310,338.47","447,964.38","758,301.08","-137,625.92"
"","India's Total","310,338.47","447,964.38","758,301.08","-137,625.92"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
