Rank,Country,Export,Import,Total Trade,Trade Balance
"178.","VIRGIN IS US","35.83","30.41","66.24","5.42"
"179.","MACAO","10.15","53.01","63.16","-42.85"
"180.","MARSHALL ISLAND","0.96","58.64","59.60","-57.68"
"181.","SAMOA","11.87","42.02","53.89","-30.15"
"182.","BR VIRGN IS","2.76","44.99","47.75","-42.23"
"183.","CAYMAN IS","31.80","0.13","31.92","31.67"
"184.","ST LUCIA","29.02","1.60","30.62","27.43"
"185.","BERMUDA","28.19","0.11","28.30","28.08"
"186.","FR POLYNESIA","27.77","0.08","27.85","27.69"
"187.","SOUTH SUDAN","21.87","1.18","23.05","20.70"
"188.","DOMINICA","16.46","5.24","21.71","11.22"
"189.","CAPE VERDE IS","8.40","12.77","21.17","-4.37"
"190.","ST KITT N A","20.74","0.05","20.79","20.69"
"191.","GRENADA","20.28","0.43","20.72","19.85"
"192.","FR GUIANA","9.87","9.78","19.65","0.09"
"193.","MONACO","10.27","7.47","17.74","2.80"
"194.","NAURU RP","16.65","0.24","16.89","16.41"
"195.","TIMOR LESTE","15.51","1.17","16.68","14.34"
"196.","ANTIGUA","13.28","0.01","13.28","13.27"
"197.","US MINOR OUTLYING ISLANDS","7.23","3.74","10.97","3.49"
"198.","LIECHTENSTEIN","4.95","5.76","10.71","-0.80"
"199.","TONGA","8.06","0.34","8.40","7.72"
"200.","SAO TOME","6.20","0.14","6.34","6.06"
"201.","TURKS C IS","5.27","0.21","5.47","5.06"
"202.","SAN MARINO","1.53","2.59","4.13","-1.06"
"203.","FAROE IS.","3.92","0.05","3.97","3.88"
"204.","PANAMA C Z","0.07","3.04","3.11","-2.97"
"205.","NORFOLK IS","1.90","0.08","1.98","1.83"
"206.","ANDORRA","0.97","0.60","1.57","0.37"
"207.","AMERI SAMOA","0.52","0.93","1.44","-0.41"
"208.","TUVALU","0.55","0.84","1.40","-0.29"
"209.","GREENLAND","0.00","0.69","0.69","-0.69"
"210.","VATICAN CITY","0.27","0.13","0.41","0.14"
"211.","PITCAIRN IS.","0.35","0.02","0.37","0.33"
"212.","TOKELAU IS","0.23","0.07","0.30","0.16"
"213.","ANGUILLA","0.28","0.01","0.29","0.28"
"214.","N. MARIANA IS.","0.09","0.20","0.28","-0.11"
"215.","PALAU","0.25","0.02","0.27","0.22"
"216.","ST HELENA","0.14","0.01","0.15","0.13"
"217.","ST VINCENT","5.25","","",""
"218.","UNION OF SERBIA &amp; MONTENEGRO","1.02","","",""
"219.","SINT MAARTEN (DUTCH PART)","0.01","","",""
"220.","SAHARWI A.DM RP","0.02","","",""
"221.","VANUATU REP","13.94","","",""
"222.","WALLIS F IS","0.04","","",""
"223.","INSTALLATIONS IN INTERNATIONAL WATERS","534.33","","",""
"224.","MAYOTTE","1.16","","",""
"225.","COOK IS","1.00","","",""
"226.","COCOS IS","0.13","","",""
"227.","GIBRALTAR","8,631.55","","",""
"228.","GUADELOUPE","29.40","","",""
"229.","GUAM","3.27","","",""
"230.","KIRIBATI REP","3.16","","",""
"231.","MONTSERRAT","4.13","","",""
"232.","MARTINIQUE","27.67","","",""
"233.","MICRONESIA","0.94","","",""
"","Total of Top  countries","1,849,433.54","2,577,671.14","4,417,847.67","-728,237.60"
"","India's Total","1,849,433.54","2,577,671.14","4,417,847.67","-728,237.60"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
