Rank,Country,Export,Import,Total Trade,Trade Balance
"202.","SAN MARINO","0.23","0.39","0.61","-0.16"
"203.","FAROE IS.","0.59","0.01","0.59","0.58"
"204.","PANAMA C Z","0.01","0.45","0.46","-0.44"
"205.","NORFOLK IS","0.28","0.01","0.30","0.27"
"206.","ANDORRA","0.14","0.09","0.23","0.06"
"207.","AMERI SAMOA","0.08","0.14","0.22","-0.06"
"208.","TUVALU","0.08","0.13","0.21","-0.04"
"209.","GREENLAND","","0.10","0.10",""
"210.","VATICAN CITY","0.04","0.02","0.06","0.02"
"211.","PITCAIRN IS.","0.05","0.00","0.05","0.05"
"212.","TOKELAU IS","0.03","0.01","0.05","0.02"
"213.","ANGUILLA","0.04","0.00","0.04","0.04"
"214.","N. MARIANA IS.","0.01","0.03","0.04","-0.02"
"215.","PALAU","0.04","0.00","0.04","0.03"
"216.","ST HELENA","0.02","0.00","0.02","0.02"
"217.","ST VINCENT","0.78","","",""
"218.","UNION OF SERBIA &amp; MONTENEGRO","0.15","","",""
"219.","SINT MAARTEN (DUTCH PART)","0.00","","",""
"220.","SAHARWI A.DM RP","0.00","","",""
"221.","VANUATU REP","2.08","","",""
"222.","WALLIS F IS","0.01","","",""
"223.","INSTALLATIONS IN INTERNATIONAL WATERS","79.66","","",""
"224.","MAYOTTE","0.17","","",""
"225.","COOK IS","0.15","","",""
"226.","COCOS IS","0.02","","",""
"227.","GIBRALTAR","1,286.88","","",""
"228.","GUADELOUPE","4.39","","",""
"229.","GUAM","0.49","","",""
"230.","KIRIBATI REP","0.47","","",""
"231.","MONTSERRAT","0.62","","",""
"232.","MARTINIQUE","4.13","","",""
"233.","MICRONESIA","0.14","","",""
"","Total of Top  countries","275,852.42","384,356.39","658,828.66","-108,503.97"
"","India's Total","275,852.42","384,356.39","658,828.66","-108,503.97"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
