Rank,Country,Export,Import,Total Trade,Trade Balance
"30.","BANGLADESH PR","1,664.36","127.03","1,791.39","1,537.34"
"31.","SWEDEN","326.39","1,172.20","1,498.59","-845.81"
"32.","NEPAL","859.97","379.85","1,239.82","480.12"
"33.","TURKEY","1,010.08","193.80","1,203.88","816.28"
"34.","QATAR","259.34","901.62","1,160.96","-642.29"
"35.","UKRAINE","258.19","792.39","1,050.58","-534.20"
"36.","KUWAIT","513.73","461.85","975.59","51.88"
"37.","ARGENTINA","199.50","754.04","953.54","-554.53"
"38.","NIGERIA","874.03","72.46","946.50","801.57"
"39.","DENMARK","410.28","515.94","926.22","-105.66"
"40.","EGYPT A RP","672.43","220.44","892.87","451.98"
"41.","PAKISTAN IR","689.23","179.56","868.79","509.67"
"42.","VIETNAM SOC REP","690.68","131.39","822.06","559.29"
"43.","FINLAND","204.69","583.48","788.17","-378.78"
"44.","PHILIPPINES","494.66","235.49","730.16","259.17"
"45.","OMAN","408.43","265.59","674.02","142.85"
"46.","MYANMAR","110.70","525.96","636.66","-415.27"
"47.","JORDAN","184.97","442.33","627.30","-257.37"
"48.","KENYA","576.54","48.52","625.06","528.02"
"49.","GREECE","564.09","56.37","620.47","507.72"
"50.","CHILE","152.15","434.50","586.65","-282.35"
"51.","MOROCCO","127.51","456.37","583.88","-328.86"
"52.","MEXICO","443.07","97.61","540.68","345.45"
"53.","AUSTRIA","132.47","344.02","476.49","-211.55"
"54.","COLOMBIA","455.02","9.36","464.37","445.66"
"55.","IRELAND","279.77","161.91","441.68","117.87"
"56.","NORWAY","130.20","289.34","419.55","-159.14"
"57.","SENEGAL","93.50","292.56","386.06","-199.06"
"58.","BAHARAIN IS","192.25","189.56","381.81","2.69"
"59.","TANZANIA REP","243.45","119.76","363.21","123.69"
"60.","NEW ZEALAND","141.90","216.63","358.53","-74.73"
"61.","CZECH REPUBLIC","96.87","260.38","357.25","-163.51"
"62.","ROMANIA","84.39","270.12","354.52","-185.73"
"63.","POLAND","226.96","107.81","334.77","119.14"
"64.","SUDAN","294.65","32.62","327.26","262.03"
"65.","PANAMA REPUBLIC","63.05","247.44","310.49","-184.39"
"66.","COTE D' IVOIRE","106.14","193.92","300.06","-87.79"
"67.","PORTUGAL","260.89","30.25","291.13","230.64"
"68.","YEMEN REPUBLC","278.81","10.00","288.82","268.81"
"69.","ALGERIA","271.39","14.65","286.03","256.74"
"70.","SYRIA","276.67","5.13","281.80","271.54"
"71.","GHANA","200.82","78.93","279.75","121.89"
"72.","DJIBOUTI","230.36","3.35","233.71","227.01"
"73.","MAURITIUS","199.43","7.33","206.77","192.10"
"74.","AFGHANISTAN TIS","142.67","58.42","201.09","84.24"
"75.","BHUTAN","99.17","88.77","187.94","10.40"
"76.","TUNISIA","82.57","101.15","183.72","-18.59"
"77.","MARSHALL ISLAND","0.21","178.97","179.18","-178.76"
"78.","MOZAMBIQUE","127.54","50.61","178.15","76.93"
"79.","BENIN","96.62","77.47","174.09","19.14"
"80.","TOGO","91.10","79.26","170.35","11.84"
"81.","IRAQ","155.94","2.05","157.99","153.89"
"82.","CONGO P REP","111.62","43.94","155.56","67.68"
"83.","ANGOLA","151.66","3.25","154.91","148.41"
"84.","LIBERIA","21.15","126.65","147.80","-105.50"
"85.","MALTA","121.31","15.83","137.13","105.48"
"86.","KAZAKHSTAN","90.86","26.30","117.16","64.57"
"87.","HUNGARY","84.16","31.62","115.78","52.54"
"88.","LIBYA","103.29","11.94","115.23","91.36"
"89.","KOREA DP RP","54.53","56.57","111.11","-2.04"
"90.","PERU","84.26","23.06","107.32","61.20"
"91.","ZAMBIA","66.51","40.56","107.08","25.95"
"92.","VENEZUELA","94.41","9.55","103.96","84.86"
"93.","SLOVENIA","76.60","23.61","100.21","52.99"
"94.","GUINEA BISSAU","0.74","96.13","96.86","-95.39"
"95.","UGANDA","92.65","2.84","95.48","89.81"
"96.","LEBANON","71.84","18.51","90.35","53.32"
"97.","ETHIOPIA","74.74","8.52","83.26","66.22"
"98.","ST VINCENT","0.41","74.24","74.65","-73.83"
"99.","GUINEA","52.26","22.25","74.51","30.01"
"100.","PAPUA N GNA","9.21","64.12","73.34","-54.91"
"101.","MALDIVES","67.58","1.98","69.56","65.60"
"102.","TRINIDAD","66.64","1.82","68.47","64.82"
"103.","LITHUANIA","33.45","28.96","62.40","4.49"
"104.","SLOVAK REP","21.41","39.86","61.26","-18.45"
"105.","MADAGASCAR","42.65","16.36","59.01","26.29"
"106.","GABON","16.58","42.09","58.68","-25.51"
"107.","CROATIA","29.01","29.49","58.49","-0.48"
"108.","CYPRUS","32.41","25.53","57.94","6.88"
"109.","GEORGIA","34.18","19.87","54.05","14.31"
"110.","COSTA RICA","16.06","37.86","53.92","-21.80"
"111.","SOMALIA","39.66","11.56","51.21","28.10"
"112.","UZBEKISTAN","24.44","26.13","50.57","-1.70"
"113.","BELARUS","12.22","37.86","50.08","-25.64"
"114.","VANUATU REP","1.84","48.10","49.93","-46.26"
"115.","ZIMBABWE","23.99","25.55","49.54","-1.56"
"116.","BULGARIA","24.07","24.06","48.13","0.00"
"117.","GUATEMALA","45.94","1.83","47.76","44.11"
"118.","CAMEROON","34.71","12.23","46.93","22.48"
"119.","ECUADOR","26.20","20.33","46.53","5.87"
"120.","MAURITANIA","45.14","1.02","46.17","44.12"
"121.","MALAWI","43.63","1.80","45.43","41.83"
"122.","BRUNEI","42.94","0.88","43.82","42.06"
"123.","LATVIA","28.39","10.13","38.52","18.26"
"124.","DOMINIC REP","31.79","5.34","37.13","26.45"
"125.","NAMIBIA","14.65","20.77","35.42","-6.12"
"126.","HONDURAS","34.60","0.31","34.91","34.29"
"127.","AZERBAIJAN","28.81","5.86","34.67","22.94"
"128.","GUYANA","11.15","21.25","32.40","-10.10"
"129.","URUGUAY","27.93","4.04","31.97","23.89"
"130.","TURKMENISTAN","18.83","12.35","31.18","6.48"
"131.","MALI","27.90","2.57","30.47","25.33"
"132.","FIJI IS","29.06","0.85","29.91","28.21"
"133.","GAMBIA","16.80","12.90","29.70","3.90"
"134.","KYRGHYZSTAN","28.09","1.47","29.57","26.62"
"135.","SWAZILAND","5.24","23.63","28.86","-18.39"
"136.","JAMAICA","25.86","2.14","27.99","23.72"
"137.","LUXEMBOURG","10.67","16.10","26.77","-5.44"
"138.","PUERTO RICO","19.26","7.31","26.57","11.96"
"139.","CAMBODIA","24.19","0.78","24.97","23.41"
"140.","NIGER","22.25","0.76","23.01","21.49"
"141.","ESTONIA","13.86","9.02","22.88","4.84"
"142.","BURKINA FASO","19.93","2.69","22.62","17.24"
"143.","SURINAME","15.67","6.48","22.15","9.18"
"144.","SIERRA LEONE","18.54","3.56","22.10","14.97"
"145.","PARAGUAY","16.38","4.21","20.59","12.17"
"146.","ICELAND","13.05","6.32","19.37","6.74"
"147.","REUNION","14.87","3.31","18.18","11.55"
"148.","HAITI","16.33","0.29","16.62","16.04"
"149.","CONGO D. REP.","2.03","14.21","16.24","-12.18"
"150.","NICARAGUA","10.63","5.49","16.12","5.14"
"151.","CUBA","11.91","3.32","15.23","8.60"
"152.","EL SALVADOR","12.00","2.06","14.06","9.93"
"153.","FR S ANT TR","12.87","0.00","12.88","12.87"
"154.","LESOTHO","12.77","","12.77",""
"155.","TAJIKISTAN","6.24","5.89","12.13","0.35"
"156.","SEYCHELLES","10.62","1.15","11.77","9.48"
"157.","NETHERLANDANTIL","10.94","0.06","10.99","10.88"
"158.","BOTSWANA","10.78","0.14","10.92","10.64"
"159.","BURUNDI","10.73","0.04","10.76","10.69"
"160.","RWANDA","10.64","0.04","10.68","10.60"
"161.","UNION OF SERBIA &amp; MONTENEGRO","8.36","1.95","10.30","6.41"
"162.","BAHAMAS","9.35","0.21","9.57","9.14"
"163.","ARMENIA","7.19","2.08","9.27","5.12"
"164.","ERITREA","8.18","0.99","9.17","7.19"
"165.","COMOROS","5.10","3.88","8.98","1.22"
"166.","MACEDONIA","3.93","3.84","7.77","0.09"
"167.","BOLIVIA","6.55","0.94","7.50","5.61"
"168.","EQUTL GUINEA","6.44","0.07","6.51","6.37"
"169.","ALBANIA","5.61","0.19","5.81","5.42"
"170.","MOLDOVA","5.43","0.21","5.64","5.22"
"171.","LAO PD RP","5.47","0.10","5.58","5.37"
"172.","ST PIERRE","1.60","3.56","5.16","-1.96"
"173.","PANAMA C Z","4.53","0.48","5.01","4.05"
"174.","NEW CALEDONIA","1.19","3.11","4.30","-1.92"
"175.","CHAD","4.21","0.07","4.28","4.13"
"176.","TURKS C IS","0.41","3.50","3.91","-3.09"
"177.","GREENLAND","3.37","","3.37",""
"178.","SOLOMON IS","0.22","2.77","3.00","-2.55"
"179.","DOMINICA","2.62","0.17","2.79","2.45"
"180.","MONGOLIA","1.17","1.62","2.79","-0.45"
"181.","BELIZE","2.67","0.03","2.70","2.64"
"182.","MACAO","2.46","0.16","2.62","2.30"
"183.","BARBADOS","2.31","0.04","2.35","2.28"
"184.","C AFRI REP","1.39","0.37","1.76","1.03"
"185.","BOSNIA-HRZGOVIN","1.33","0.39","1.72","0.94"
"186.","GUAM","0.35","1.18","1.53","-0.83"
"187.","GUADELOUPE","1.12","0.26","1.38","0.86"
"188.","ST HELENA","0.78","0.49","1.26","0.29"
"189.","ANTIGUA","1.13","0.12","1.25","1.02"
"190.","LIECHTENSTEIN","0.34","0.79","1.13","-0.46"
"191.","GRENADA","0.87","0.16","1.03","0.72"
"192.","VIRGIN IS US","0.63","0.37","1.00","0.26"
"193.","MARTINIQUE","0.84","0.04","0.88","0.81"
"194.","BR VIRGN IS","0.67","0.19","0.85","0.48"
"195.","FR POLYNESIA","0.76","0.02","0.78","0.75"
"196.","ST LUCIA","0.73","0.01","0.74","0.73"
"197.","GIBRALTAR","0.34","0.36","0.70","-0.02"
"198.","AMERI SAMOA","0.29","0.29","0.59","0.00"
"199.","TONGA","0.44","0.11","0.56","0.33"
"200.","MONACO","0.38","0.09","0.47","0.28"
"201.","FR GUIANA","0.05","0.40","0.44","-0.35"
"202.","TIMOR LESTE","0.39","0.04","0.44","0.35"
"203.","SAO TOME","0.41","0.02","0.43","0.40"
"204.","ST KITT N A","0.41","0.01","0.42","0.40"
"205.","SAMOA","0.36","0.06","0.42","0.30"
"206.","CAYMAN IS","0.39","0.02","0.42","0.37"
"207.","BERMUDA","0.33","0.04","0.38","0.29"
"208.","MONTSERRAT","0.25","0.06","0.31","0.20"
"209.","FAROE IS.","0.22","0.02","0.24","0.20"
"210.","NORFOLK IS","0.09","0.13","0.22","-0.04"
"211.","NAURU RP","0.01","0.18","0.20","-0.17"
"212.","CAPE VERDE IS","0.15","0.00","0.15","0.15"
"213.","CHRISTMAS IS.","0.08","0.07","0.15","0.02"
"214.","TUVALU","0.14","0.00","0.14","0.14"
"215.","TOKELAU IS","0.07","0.03","0.10","0.04"
"216.","COOK IS","0.09","0.01","0.10","0.08"
"217.","WALLIS F IS","0.09","0.00","0.10","0.09"
"218.","PITCAIRN IS.","0.00","0.00","0.00","-0.00"
"219.","SAHARWI A.DM RP","0.01","","",""
"220.","PALAU","0.07","","",""
"221.","NIUE IS","0.00","","",""
"222.","N. MARIANA IS.","0.05","","",""
"223.","NEUTRAL ZONE","0.06","","",""
"224.","COCOS IS","0.19","","",""
"225.","CHANNEL IS","0.11","","",""
"226.","FALKLAND IS","0.03","","",""
"227.","CANARY IS","41.39","","",""
"228.","ANDORRA","0.09","","",""
"229.","ANTARTICA","0.05","","",""
"230.","ANGUILLA","0.12","","",""
"231.","ARUBA","0.62","","",""
"232.","MICRONESIA","0.01","","",""
"233.","HEARD MACDONALD","0.05","","",""
"234.","KIRIBATI REP","0.09","","",""
"","Total of Top  countries","103,090.52","129,691.77","232,739.35","-26,601.25"
"","India's Total","103,090.52","129,691.77","232,739.35","-26,601.25"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
