Rank,Country,Export,Import,Total Trade,Trade Balance
"58.","BAHARAIN IS","851.15","839.26","1,690.41","11.89"
"59.","TANZANIA REP","1,077.84","530.20","1,608.04","547.64"
"60.","NEW ZEALAND","628.24","959.09","1,587.33","-330.86"
"61.","CZECH REPUBLIC","428.88","1,152.79","1,581.67","-723.92"
"62.","ROMANIA","373.65","1,195.92","1,569.57","-822.28"
"63.","POLAND","1,004.81","477.33","1,482.15","527.48"
"64.","SUDAN","1,304.50","144.41","1,448.91","1,160.09"
"65.","PANAMA REPUBLIC","279.15","1,095.49","1,374.64","-816.34"
"66.","COTE D' IVOIRE","469.90","858.57","1,328.47","-388.67"
"67.","PORTUGAL","1,155.03","133.92","1,288.96","1,021.11"
"68.","YEMEN REPUBLC","1,234.41","44.28","1,278.69","1,190.12"
"69.","ALGERIA","1,201.52","64.85","1,266.38","1,136.67"
"70.","SYRIA","1,224.92","22.71","1,247.63","1,202.21"
"71.","GHANA","889.10","349.44","1,238.54","539.66"
"72.","DJIBOUTI","1,019.89","14.85","1,034.74","1,005.05"
"73.","MAURITIUS","882.97","32.45","915.42","850.51"
"74.","AFGHANISTAN TIS","631.64","258.66","890.30","372.98"
"75.","BHUTAN","439.05","393.02","832.07","46.03"
"76.","TUNISIA","365.55","447.84","813.39","-82.29"
"77.","MARSHALL ISLAND","0.93","792.35","793.28","-791.41"
"78.","MOZAMBIQUE","564.66","224.07","788.73","340.60"
"79.","BENIN","427.75","343.00","770.75","84.75"
"80.","TOGO","403.32","350.90","754.21","52.42"
"81.","IRAQ","690.41","9.08","699.49","681.33"
"82.","CONGO P REP","494.19","194.55","688.73","299.64"
"83.","ANGOLA","671.46","14.38","685.84","657.08"
"84.","LIBERIA","93.64","560.73","654.37","-467.10"
"85.","MALTA","537.07","70.07","607.14","467.01"
"86.","KAZAKHSTAN","402.29","116.43","518.71","285.86"
"87.","HUNGARY","372.61","139.99","512.60","232.62"
"88.","LIBYA","457.32","52.85","510.16","404.47"
"89.","KOREA DP RP","241.44","250.47","491.90","-9.03"
"90.","PERU","373.03","102.09","475.12","270.95"
"91.","ZAMBIA","294.48","179.58","474.06","114.91"
"92.","VENEZUELA","418.01","42.28","460.29","375.72"
"93.","SLOVENIA","339.13","104.54","443.68","234.59"
"94.","GUINEA BISSAU","3.26","425.59","428.85","-422.32"
"95.","UGANDA","410.17","12.56","422.73","397.61"
"96.","LEBANON","318.04","81.97","400.01","236.07"
"97.","ETHIOPIA","330.90","37.71","368.61","293.19"
"98.","ST VINCENT","1.81","328.67","330.49","-326.86"
"99.","GUINEA","231.38","98.52","329.90","132.86"
"100.","PAPUA N GNA","40.78","283.90","324.68","-243.12"
"101.","MALDIVES","299.19","8.76","307.95","290.42"
"102.","TRINIDAD","295.04","8.08","303.12","286.97"
"103.","LITHUANIA","148.08","128.21","276.29","19.87"
"104.","SLOVAK REP","94.77","176.46","271.23","-81.68"
"105.","MADAGASCAR","188.82","72.44","261.25","116.38"
"106.","GABON","73.41","186.37","259.78","-112.95"
"107.","CROATIA","128.42","130.56","258.98","-2.14"
"108.","CYPRUS","143.49","113.02","256.51","30.46"
"109.","GEORGIA","151.32","87.98","239.30","63.34"
"110.","COSTA RICA","71.10","167.61","238.72","-96.51"
"111.","SOMALIA","175.58","51.16","226.75","124.42"
"112.","UZBEKISTAN","108.20","115.71","223.90","-7.51"
"113.","BELARUS","54.10","167.62","221.71","-113.52"
"114.","VANUATU REP","8.13","212.94","221.07","-204.80"
"115.","ZIMBABWE","106.22","113.11","219.33","-6.90"
"116.","BULGARIA","106.55","106.54","213.09","0.02"
"117.","GUATEMALA","203.37","8.10","211.47","195.28"
"118.","CAMEROON","153.66","54.13","207.79","99.53"
"119.","ECUADOR","115.98","90.01","205.99","25.98"
"120.","MAURITANIA","199.86","4.53","204.39","195.33"
"121.","MALAWI","193.19","7.97","201.16","185.22"
"122.","BRUNEI","190.11","3.89","194.00","186.21"
"123.","LATVIA","125.71","44.85","170.56","80.86"
"124.","DOMINIC REP","140.74","23.66","164.40","117.09"
"125.","NAMIBIA","64.85","91.95","156.80","-27.10"
"126.","HONDURAS","153.18","1.38","154.56","151.79"
"127.","AZERBAIJAN","127.54","25.95","153.49","101.58"
"128.","GUYANA","49.38","94.09","143.47","-44.71"
"129.","URUGUAY","123.65","17.89","141.54","105.76"
"130.","TURKMENISTAN","83.36","54.69","138.05","28.67"
"131.","MALI","123.53","11.37","134.90","112.16"
"132.","FIJI IS","128.64","3.77","132.41","124.87"
"133.","GAMBIA","74.37","57.13","131.50","17.25"
"134.","KYRGHYZSTAN","124.38","6.53","130.91","117.86"
"135.","SWAZILAND","23.19","104.60","127.79","-81.41"
"136.","JAMAICA","114.48","9.46","123.93","105.02"
"137.","LUXEMBOURG","47.22","71.29","118.52","-24.07"
"138.","PUERTO RICO","85.29","32.36","117.65","52.93"
"139.","CAMBODIA","107.10","3.44","110.54","103.66"
"140.","NIGER","98.51","3.37","101.88","95.13"
"141.","ESTONIA","61.37","39.93","101.30","21.44"
"142.","BURKINA FASO","88.25","11.91","100.16","76.34"
"143.","SURINAME","69.35","28.71","98.06","40.65"
"144.","SIERRA LEONE","82.08","15.78","97.86","66.29"
"145.","PARAGUAY","72.52","18.63","91.15","53.89"
"146.","ICELAND","57.79","27.97","85.76","29.82"
"147.","REUNION","65.82","14.67","80.49","51.15"
"148.","HAITI","72.29","1.29","73.58","70.99"
"149.","CONGO D. REP.","8.98","62.90","71.88","-53.92"
"150.","NICARAGUA","47.08","24.31","71.39","22.77"
"151.","CUBA","52.75","14.69","67.44","38.06"
"152.","EL SALVADOR","53.12","9.14","62.25","43.98"
"153.","FR S ANT TR","57.00","0.01","57.01","56.99"
"154.","LESOTHO","56.56","0.00","56.56","56.56"
"155.","TAJIKISTAN","27.63","26.07","53.70","1.56"
"156.","SEYCHELLES","47.03","5.07","52.11","41.96"
"157.","NETHERLANDANTIL","48.43","0.24","48.68","48.19"
"158.","BOTSWANA","47.72","0.63","48.35","47.09"
"159.","BURUNDI","47.50","0.16","47.66","47.34"
"160.","RWANDA","47.10","0.17","47.27","46.93"
"161.","UNION OF SERBIA &amp; MONTENEGRO","37.00","8.62","45.62","28.38"
"162.","BAHAMAS","41.42","0.95","42.37","40.46"
"163.","ARMENIA","31.85","9.19","41.04","22.65"
"164.","ERITREA","36.21","4.38","40.60","31.83"
"165.","COMOROS","22.58","17.20","39.78","5.38"
"166.","MACEDONIA","17.39","17.01","34.41","0.38"
"167.","BOLIVIA","29.02","4.17","33.19","24.85"
"168.","EQUTL GUINEA","28.50","0.32","28.83","28.18"
"169.","ALBANIA","24.85","0.86","25.71","24.00"
"170.","MOLDOVA","24.03","0.94","24.97","23.10"
"171.","LAO PD RP","24.23","0.46","24.69","23.76"
"172.","ST PIERRE","7.09","15.76","22.85","-8.66"
"173.","PANAMA C Z","20.04","2.12","22.16","17.92"
"174.","NEW CALEDONIA","5.27","13.75","19.02","-8.49"
"175.","CHAD","18.62","0.32","18.94","18.30"
"176.","TURKS C IS","1.82","15.50","17.33","-13.68"
"177.","GREENLAND","14.93","0.00","14.93","14.93"
"178.","SOLOMON IS","0.99","12.28","13.27","-11.29"
"179.","DOMINICA","11.61","0.76","12.37","10.85"
"180.","MONGOLIA","5.16","7.17","12.34","-2.01"
"181.","BELIZE","11.81","0.14","11.95","11.67"
"182.","MACAO","10.89","0.71","11.60","10.18"
"183.","BARBADOS","10.24","0.16","10.40","10.09"
"184.","C AFRI REP","6.16","1.62","7.78","4.54"
"185.","BOSNIA-HRZGOVIN","5.88","1.73","7.61","4.15"
"186.","GUAM","1.55","5.23","6.78","-3.68"
"187.","GUADELOUPE","4.96","1.16","6.12","3.81"
"188.","ST HELENA","3.43","2.15","5.58","1.28"
"189.","ANTIGUA","5.00","0.51","5.51","4.49"
"190.","LIECHTENSTEIN","1.49","3.52","5.00","-2.03"
"191.","GRENADA","3.86","0.69","4.55","3.17"
"192.","VIRGIN IS US","2.78","1.65","4.43","1.14"
"193.","MARTINIQUE","3.73","0.16","3.88","3.57"
"194.","BR VIRGN IS","2.95","0.82","3.78","2.13"
"195.","FR POLYNESIA","3.37","0.07","3.44","3.30"
"196.","ST LUCIA","3.25","0.04","3.29","3.21"
"197.","GIBRALTAR","1.50","1.59","3.08","-0.09"
"198.","AMERI SAMOA","1.31","1.29","2.59","0.02"
"199.","TONGA","1.96","0.50","2.46","1.46"
"200.","MONACO","1.68","0.42","2.10","1.26"
"201.","FR GUIANA","0.21","1.75","1.96","-1.54"
"202.","TIMOR LESTE","1.74","0.19","1.94","1.55"
"203.","SAO TOME","1.82","0.08","1.90","1.75"
"204.","ST KITT N A","1.82","0.05","1.87","1.77"
"205.","SAMOA","1.60","0.26","1.85","1.34"
"206.","CAYMAN IS","1.74","0.11","1.85","1.63"
"207.","BERMUDA","1.47","0.20","1.67","1.27"
"208.","MONTSERRAT","1.12","0.25","1.37","0.88"
"209.","FAROE IS.","0.98","0.10","1.08","0.87"
"210.","NORFOLK IS","0.39","0.57","0.96","-0.17"
"211.","NAURU RP","0.05","0.82","0.86","-0.77"
"212.","CAPE VERDE IS","0.67","0.01","0.68","0.66"
"213.","CHRISTMAS IS.","0.37","0.30","0.66","0.07"
"214.","TUVALU","0.62","0.01","0.63","0.61"
"215.","TOKELAU IS","0.33","0.13","0.46","0.19"
"216.","COOK IS","0.41","0.03","0.44","0.37"
"217.","WALLIS F IS","0.42","0.01","0.42","0.41"
"218.","PITCAIRN IS.","0.00","0.01","0.01","-0.00"
"219.","SAHARWI A.DM RP","0.05","","",""
"220.","PALAU","0.29","","",""
"221.","NIUE IS","0.02","","",""
"222.","N. MARIANA IS.","0.24","","",""
"223.","NEUTRAL ZONE","0.29","","",""
"224.","COCOS IS","0.84","","",""
"225.","CHANNEL IS","0.48","","",""
"226.","FALKLAND IS","0.13","","",""
"227.","CANARY IS","183.24","","",""
"228.","ANDORRA","0.40","","",""
"229.","ANTARTICA","0.21","","",""
"230.","ANGUILLA","0.51","","",""
"231.","ARUBA","2.75","","",""
"232.","MICRONESIA","0.03","","",""
"233.","HEARD MACDONALD","0.24","","",""
"234.","KIRIBATI REP","0.38","","",""
"","Total of Top  countries","456,417.85","574,190.89","1,030,418.66","-117,773.04"
"","India's Total","456,417.85","574,190.89","1,030,418.66","-117,773.04"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
