Rank,Country,Export,Import,Total Trade,Trade Balance
"63.","GREECE","113.49","22.00","135.49","91.48"
"64.","POLAND","86.22","42.63","128.86","43.59"
"65.","TUNISIA","38.37","86.14","124.51","-47.77"
"66.","NORWAY","60.39","46.85","107.24","13.55"
"67.","SUDAN","97.79","8.02","105.81","89.77"
"68.","BENIN","45.14","52.08","97.22","-6.94"
"69.","IRAQ","84.02","6.90","90.92","77.12"
"70.","GHANA","58.88","27.10","85.98","31.79"
"71.","SYRIA","75.32","6.67","81.99","68.65"
"72.","GUINEA BISSAU","14.44","61.67","76.11","-47.23"
"73.","PANAMA REPUBLIC","65.65","9.50","75.15","56.15"
"74.","CZECH REPUBLIC","38.39","36.41","74.79","1.98"
"75.","ETHIOPIA","66.57","3.84","70.40","62.73"
"76.","SENEGAL","23.77","44.34","68.11","-20.57"
"77.","KAZAKHSTAN","50.08","14.04","64.12","36.04"
"78.","COLOMBIA","49.18","9.74","58.92","39.44"
"79.","HUNGARY","42.66","15.06","57.72","27.60"
"80.","VENEZUELA","42.29","14.44","56.73","27.85"
"81.","LEBANON","47.22","7.42","54.64","39.80"
"82.","MOZAMBIQUE","32.04","21.27","53.31","10.76"
"83.","AFGHANISTAN TIS","25.86","26.59","52.45","-0.73"
"84.","TOGO","39.56","12.69","52.25","26.87"
"85.","UGANDA","45.23","3.07","48.30","42.15"
"86.","CONGO P REP","39.41","8.48","47.89","30.93"
"87.","URUGUAY","35.71","2.89","38.60","32.82"
"88.","SLOVENIA","14.92","21.88","36.81","-6.96"
"89.","VANUATU REP","6.59","29.18","35.77","-22.59"
"90.","PERU","26.32","9.13","35.45","17.20"
"91.","ZAMBIA","22.48","11.57","34.05","10.91"
"92.","ROMANIA","12.18","21.67","33.85","-9.48"
"93.","CYPRUS","31.47","1.23","32.70","30.24"
"94.","MALI","16.69","13.31","30.00","3.38"
"95.","NIGER","26.17","1.64","27.81","24.53"
"96.","MALDIVES","24.61","0.19","24.80","24.42"
"97.","BULGARIA","11.54","13.05","24.59","-1.50"
"98.","ALGERIA","21.04","2.60","23.64","18.44"
"99.","ZIMBABWE","15.06","8.34","23.40","6.73"
"100.","NETHERLANDANTIL","22.66","0.14","22.80","22.52"
"101.","BHUTAN","1.08","21.09","22.17","-20.01"
"102.","KYRGHYZSTAN","17.59","4.43","22.02","13.16"
"103.","DJIBOUTI","20.97","0.45","21.42","20.51"
"104.","TURKS C IS","21.00","0.02","21.02","20.98"
"105.","UZBEKISTAN","9.39","10.58","19.98","-1.19"
"106.","GABON","4.96","14.52","19.47","-9.56"
"107.","MALAWI","18.59","0.34","18.93","18.24"
"108.","GUATEMALA","18.69","0.07","18.76","18.63"
"109.","LATVIA","13.68","4.43","18.11","9.25"
"110.","LIBERIA","11.32","6.55","17.87","4.77"
"111.","GUINEA","13.36","4.49","17.85","8.86"
"112.","BURKINA FASO","6.74","10.51","17.25","-3.77"
"113.","ECUADOR","9.43","7.70","17.14","1.73"
"114.","SLOVAK REP","9.81","6.96","16.77","2.85"
"115.","BOLIVIA","1.98","14.36","16.34","-12.39"
"116.","LIBYA","8.07","7.79","15.86","0.27"
"117.","CAMEROON","9.82","5.90","15.73","3.92"
"118.","GAMBIA","15.40","0.24","15.64","15.16"
"119.","HONDURAS","15.29","0.06","15.35","15.23"
"120.","MAURITANIA","13.67","0.01","13.68","13.66"
"121.","AZERBAIJAN","11.67","0.13","11.81","11.54"
"122.","DOMINIC REP","11.39","0.10","11.50","11.29"
"123.","FIJI IS","11.34","","11.34",""
"124.","MADAGASCAR","10.79","0.38","11.17","10.41"
"125.","LUXEMBOURG","5.58","5.22","10.80","0.36"
"126.","MALTA","10.52","0.04","10.57","10.48"
"127.","SOMALIA","6.96","3.14","10.11","3.82"
"128.","UNION OF SERBIA &amp; MONTENEGRO","6.65","3.28","9.93","3.37"
"129.","CUBA","4.82","5.00","9.82","-0.18"
"130.","LITHUANIA","8.69","1.09","9.78","7.60"
"131.","JAMAICA","9.15","0.07","9.22","9.07"
"132.","CAMBODIA","7.86","1.32","9.18","6.53"
"133.","PARAGUAY","8.27","0.54","8.81","7.73"
"134.","SEYCHELLES","7.85","0.03","7.88","7.81"
"135.","COSTA RICA","6.85","0.88","7.72","5.97"
"136.","NAURU RP","0.02","7.43","7.45","-7.41"
"137.","ICELAND","5.91","1.01","6.92","4.91"
"138.","GUYANA","5.09","1.33","6.43","3.76"
"139.","BELARUS","4.05","2.09","6.14","1.96"
"140.","HAITI","5.76","0.00","5.76","5.76"
"141.","BOTSWANA","5.56","0.00","5.56","5.56"
"142.","PUERTO RICO","5.43","0.07","5.49","5.36"
"143.","SIERRA LEONE","4.18","1.02","5.20","3.17"
"144.","CROATIA","4.17","1.01","5.18","3.16"
"145.","PAPUA N GNA","4.51","0.31","4.82","4.20"
"146.","CONGO D. REP.","4.45","0.28","4.73","4.17"
"147.","DOMINICA","4.67","","4.67",""
"148.","TAJIKISTAN","3.55","0.54","4.10","3.01"
"149.","NICARAGUA","4.06","0.02","4.08","4.05"
"150.","REUNION","3.77","0.20","3.97","3.57"
"151.","TURKMENISTAN","2.71","1.12","3.83","1.59"
"152.","NAMIBIA","3.32","0.43","3.76","2.89"
"153.","GEORGIA","3.10","0.58","3.69","2.52"
"154.","ESTONIA","3.30","0.32","3.62","2.98"
"155.","BRUNEI","3.31","0.15","3.46","3.16"
"156.","SOLOMON IS","0.46","2.93","3.39","-2.47"
"157.","BURUNDI","3.03","0.08","3.10","2.95"
"158.","BARBADOS","3.06","0.03","3.08","3.03"
"159.","FR GUIANA","2.46","0.47","2.93","1.99"
"160.","SWAZILAND","1.51","0.95","2.46","0.56"
"161.","BAHAMAS","2.33","0.08","2.41","2.26"
"162.","ARMENIA","1.40","0.56","1.96","0.84"
"163.","ALBANIA","1.83","0.04","1.87","1.79"
"164.","MARTINIQUE","1.82","0.00","1.82","1.82"
"165.","MONGOLIA","1.36","0.13","1.50","1.23"
"166.","MACEDONIA","1.16","0.09","1.25","1.07"
"167.","GUADELOUPE","1.20","0.00","1.21","1.20"
"168.","SURINAME","1.01","0.19","1.20","0.82"
"169.","SAMOA","1.00","0.16","1.16","0.83"
"170.","COMOROS","1.15","","1.15",""
"171.","NEW CALEDONIA","0.73","0.40","1.14","0.33"
"172.","MACAO","1.09","0.01","1.10","1.07"
"173.","C AFRI REP","0.86","0.14","1.00","0.72"
"174.","MOLDOVA","0.88","0.00","0.88","0.88"
"175.","NORFOLK IS","0.75","0.01","0.76","0.74"
"176.","BOSNIA-HRZGOVIN","0.18","0.35","0.54","-0.17"
"177.","BELIZE","0.52","0.00","0.52","0.52"
"178.","CHANNEL IS","0.40","0.05","0.45","0.35"
"179.","GREENLAND","0.33","0.08","0.41","0.26"
"180.","TOKELAU IS","0.09","0.21","0.30","-0.12"
"181.","CHRISTMAS IS.","0.16","0.06","0.22","0.10"
"182.","ANTIGUA","0.18","0.01","0.19","0.17"
"183.","LESOTHO","0.08","0.01","0.09","0.07"
"184.","FAROE IS.","0.01","0.04","0.05","-0.04"
"185.","ST HELENA","0.04","0.00","0.04","0.04"
"186.","LIECHTENSTEIN","0.02","0.03","0.04","-0.01"
"187.","MONTSERRAT","0.06","","",""
"188.","GRENADA","0.53","","",""
"189.","GIBRALTAR","0.54","","",""
"190.","GUAM","0.30","","",""
"191.","LAO PD RP","6.24","","",""
"192.","KIRIBATI REP","0.12","","",""
"193.","FALKLAND IS","0.02","","",""
"194.","EQUTL GUINEA","0.27","","",""
"195.","FR POLYNESIA","0.04","","",""
"196.","FR S ANT TR","0.00","","",""
"197.","EL SALVADOR","2.44","","",""
"198.","COCOS IS","0.43","","",""
"199.","CHAD","2.05","","",""
"200.","COOK IS","0.04","","",""
"201.","AMERI SAMOA","0.71","","",""
"202.","ANDORRA","0.09","","",""
"203.","ANGOLA","15.15","","",""
"204.","BERMUDA","0.54","","",""
"205.","BR VIRGN IS","0.37","","",""
"206.","CANARY IS","3.81","","",""
"207.","CAPE VERDE IS","0.02","","",""
"208.","CAYMAN IS","0.12","","",""
"209.","ST KITT N A","","","",""
"210.","ST LUCIA","0.39","","",""
"211.","ST PIERRE","0.00","","",""
"212.","ST VINCENT","3.60","","",""
"213.","RWANDA","3.31","","",""
"214.","SAHARWI A.DM RP","0.01","","",""
"215.","SAO TOME","0.00","","",""
"216.","TIMOR LESTE","6.02","","",""
"217.","PITCAIRN IS.","0.08","","",""
"218.","PANAMA C Z","23.14","","",""
"219.","TONGA","0.33","","",""
"220.","TRINIDAD","8.69","","",""
"221.","VIRGIN IS US","0.79","","",""
"222.","WALLIS F IS","0.02","","",""
"223.","TUVALU","0.03","","",""
"","Total of Top  countries","44,560.28","50,536.44","95,016.43","-5,976.17"
"","India's Total","44,560.28","50,536.44","95,016.43","-5,976.17"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
