Rank,Country,Export,Import,Total Trade,Trade Balance
"212.","ANGUILLA","0.16","0.19","0.35","-0.04"
"213.","NORFOLK IS","0.19","0.14","0.33","0.05"
"214.","N. MARIANA IS.","0.27","0.02","0.29","0.25"
"215.","COOK IS","0.27","0.02","0.29","0.25"
"216.","VATICAN CITY","0.03","0.09","0.12","-0.06"
"217.","MONTSERRAT","0.06","0.06","0.11","0.00"
"218.","ST HELENA","0.02","0.07","0.09","-0.06"
"219.","PITCAIRN IS.","0.01","0.03","0.05","-0.02"
"220.","ANTARTICA","0.00","0.03","0.04","-0.03"
"221.","AMERI SAMOA","0.03","0.00","0.03","0.03"
"222.","TOKELAU IS","0.00","0.02","0.02","-0.02"
"223.","TUVALU","0.00","0.00","0.00","0.00"
"224.","TURKS C IS","0.26","","",""
"225.","ST PIERRE","0.01","","",""
"226.","TIMOR LESTE","5.26","","",""
"227.","SAHARWI A.DM RP","0.00","","",""
"228.","VANUATU REP","1.97","","",""
"229.","FALKLAND IS","0.00","","",""
"230.","GUERNSEY","","","",""
"231.","MICRONESIA","0.34","","",""
"232.","HEARD MACDONALD","0.03","","",""
"233.","GREENLAND","0.00","","",""
"","Total of Top  countries","330,078.08","514,078.35","844,148.55","-184,000.27"
"","India's Total","330,078.08","514,078.35","844,148.55","-184,000.27"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
