Rank,Country,Export,Import,Total Trade,Trade Balance
"98.","CHAD","263.14","3,355.32","3,618.46","-3,092.18"
"99.","CAMEROON","1,249.48","2,355.76","3,605.24","-1,106.28"
"100.","GABON","386.45","3,193.03","3,579.47","-2,806.58"
"101.","MADAGASCAR","1,383.50","2,050.84","3,434.34","-667.34"
"102.","CYPRUS","494.66","2,736.91","3,231.57","-2,242.25"
"103.","TUNISIA","2,126.54","959.44","3,085.98","1,167.11"
"104.","LITHUANIA","890.51","1,480.21","2,370.72","-589.70"
"105.","BULGARIA","1,478.74","875.64","2,354.38","603.10"
"106.","UZBEKISTAN","1,416.56","885.12","2,301.68","531.45"
"107.","CONGO D. REP.","2,122.69","133.30","2,255.99","1,989.39"
"108.","GUATEMALA","2,136.91","112.98","2,249.88","2,023.93"
"109.","LEBANON","1,877.78","304.61","2,182.39","1,573.18"
"110.","LIBERIA","1,248.80","930.94","2,179.74","317.87"
"111.","LIBYA","1,100.14","1,001.46","2,101.60","98.67"
"112.","BELARUS","389.97","1,582.19","1,972.16","-1,192.21"
"113.","TRINIDAD","584.65","1,349.50","1,934.15","-764.86"
"114.","LATVIA","810.20","1,110.64","1,920.84","-300.44"
"115.","MALTA","1,606.44","307.97","1,914.42","1,298.47"
"116.","PANAMA REPUBLIC","1,592.82","266.48","1,859.31","1,326.34"
"117.","MALDIVES","1,556.89","147.21","1,704.10","1,409.68"
"118.","CAMBODIA","1,370.82","298.28","1,669.10","1,072.54"
"119.","MALAWI","1,417.95","160.53","1,578.49","1,257.42"
"120.","URUGUAY","1,268.14","301.37","1,569.51","966.77"
"121.","SLOVAK REP","1,019.63","401.77","1,421.40","617.86"
"122.","GAMBIA","1,097.23","315.79","1,413.02","781.45"
"123.","CROATIA","1,074.35","268.47","1,342.82","805.88"
"124.","AZERBAIJAN","306.27","1,029.19","1,335.46","-722.92"
"125.","ZIMBABWE","1,268.82","54.95","1,323.77","1,213.87"
"126.","COSTA RICA","953.10","349.62","1,302.72","603.47"
"127.","HONDURAS","1,168.79","127.71","1,296.51","1,041.08"
"128.","PARAGUAY","1,119.02","146.48","1,265.50","972.54"
"129.","PUERTO RICO","970.78","272.19","1,242.97","698.59"
"130.","ESTONIA","449.55","755.31","1,204.86","-305.75"
"131.","SYRIA","1,080.92","98.98","1,179.90","981.94"
"132.","LUXEMBOURG","209.12","931.45","1,140.57","-722.33"
"133.","RWANDA","1,018.83","46.60","1,065.42","972.23"
"134.","MALI","915.19","126.57","1,041.76","788.63"
"135.","PAPUA N GNA","346.97","626.20","973.17","-279.22"
"136.","GUINEA BISSAU","75.63","889.38","965.01","-813.74"
"137.","NAMIBIA","578.48","375.28","953.77","203.20"
"138.","GEORGIA","773.56","156.09","929.66","617.47"
"139.","MAURITANIA","805.01","109.61","914.62","695.39"
"140.","SIERRA LEONE","783.16","81.97","865.13","701.19"
"141.","SURINAME","157.34","623.05","780.39","-465.71"
"142.","SOUTH SUDAN","73.59","625.94","699.52","-552.35"
"143.","NIGER","664.71","4.44","669.14","660.27"
"144.","SERBIA","506.58","150.93","657.51","355.65"
"145.","HAITI","555.04","96.69","651.73","458.34"
"146.","SEYCHELLES","586.33","36.70","623.03","549.64"
"147.","EL SALVADOR","548.74","29.44","578.17","519.30"
"148.","TURKMENISTAN","320.45","143.37","463.82","177.08"
"149.","REUNION","329.35","127.19","456.54","202.16"
"150.","SOLOMON IS","17.89","412.60","430.50","-394.71"
"151.","FIJI IS","424.48","4.99","429.46","419.49"
"152.","JAMAICA","388.33","35.00","423.33","353.32"
"153.","ALBANIA","258.42","159.64","418.06","98.78"
"154.","NICARAGUA","373.78","25.09","398.87","348.69"
"155.","BURUNDI","340.80","30.82","371.62","309.98"
"156.","COMOROS","134.52","230.58","365.10","-96.06"
"157.","BAHAMAS","42.58","275.18","317.76","-232.60"
"158.","VIRGIN IS US","300.40","5.38","305.78","295.02"
"159.","MACEDONIA","136.81","168.95","305.75","-32.14"
"160.","LAO PD RP","275.05","7.18","282.23","267.88"
"161.","NETHERLANDANTIL","213.86","67.60","281.46","146.26"
"162.","ICELAND","217.91","60.90","278.81","157.01"
"163.","MONTENEGRO","270.60","0.91","271.51","269.68"
"164.","CUBA","244.32","26.61","270.94","217.71"
"165.","GUYANA","207.22","45.06","252.28","162.17"
"166.","KYRGHYZSTAN","209.59","18.39","227.97","191.20"
"167.","LESOTHO","213.43","0.02","213.45","213.41"
"168.","KOREA DP RP","191.12","20.61","211.73","170.51"
"169.","C AFRI REP","191.31","14.14","205.45","177.17"
"170.","SWAZILAND","133.48","66.71","200.19","66.77"
"171.","BR VIRGN IS","72.63","117.15","189.78","-44.52"
"172.","ARMENIA","180.76","6.29","187.05","174.46"
"173.","TAJIKISTAN","156.28","30.00","186.29","126.28"
"174.","MONGOLIA","158.01","7.11","165.12","150.90"
"175.","BOSNIA-HRZGOVIN","119.14","17.12","136.26","102.03"
"176.","BELIZE","118.86","4.52","123.38","114.34"
"177.","BARBADOS","87.08","12.28","99.36","74.80"
"178.","BERMUDA","22.04","53.42","75.47","-31.38"
"179.","ARUBA","67.48","3.82","71.31","63.66"
"180.","NEW CALEDONIA","61.62","1.55","63.17","60.08"
"181.","MOLDOVA","60.36","2.71","63.07","57.65"
"182.","ERITREA","61.99","0.00","61.99","61.98"
"183.","MACAO","7.29","43.70","50.99","-36.41"
"184.","LIECHTENSTEIN","23.73","25.32","49.05","-1.58"
"185.","FR POLYNESIA","38.13","0.07","38.20","38.06"
"186.","SAMOA","18.15","19.35","37.50","-1.20"
"187.","CAYMAN IS","30.47","1.65","32.13","28.82"
"188.","ST LUCIA","27.82","3.94","31.76","23.88"
"189.","CAPE VERDE IS","11.11","20.32","31.43","-9.21"
"190.","MARTINIQUE","25.02","5.69","30.71","19.34"
"191.","GRENADA","26.38","3.37","29.76","23.01"
"192.","GUADELOUPE","23.95","2.62","26.57","21.33"
"193.","FR GUIANA","13.24","12.85","26.09","0.40"
"194.","PALAU","0.62","21.72","22.34","-21.10"
"195.","FAROE IS.","21.00","0.20","21.21","20.80"
"196.","MAYOTTE","19.61","1.31","20.91","18.30"
"197.","ANTIGUA","18.87","1.07","19.93","17.80"
"198.","MONACO","17.66","1.90","19.56","15.75"
"199.","STATE OF PALEST","10.39","8.36","18.75","2.03"
"200.","ST KITT N A","16.67","0.01","16.68","16.66"
"201.","DOMINICA","9.02","2.22","11.24","6.80"
"202.","SAO TOME","8.27","0.04","8.31","8.23"
"203.","MARSHALL ISLAND","2.25","3.59","5.84","-1.35"
"204.","ST VINCENT","5.13","0.15","5.28","4.98"
"205.","US MINOR OUTLYING ISLANDS","4.61","0.56","5.17","4.05"
"206.","NAURU RP","3.61","1.09","4.70","2.51"
"207.","GUAM","4.57","0.02","4.58","4.55"
"208.","KIRIBATI REP","2.55","1.55","4.10","1.00"
"209.","TONGA","2.43","0.32","2.74","2.11"
"210.","ANDORRA","2.32","0.27","2.59","2.05"
"211.","SAN MARINO","1.07","1.51","2.58","-0.44"
"212.","ANGUILLA","1.13","1.30","2.43","-0.16"
"213.","NORFOLK IS","1.32","1.01","2.33","0.30"
"214.","N. MARIANA IS.","1.90","0.14","2.05","1.76"
"215.","COOK IS","1.88","0.13","2.02","1.75"
"216.","VATICAN CITY","0.20","0.66","0.85","-0.46"
"217.","MONTSERRAT","0.42","0.38","0.80","0.03"
"218.","ST HELENA","0.11","0.53","0.64","-0.42"
"219.","PITCAIRN IS.","0.09","0.22","0.31","-0.14"
"220.","ANTARTICA","0.02","0.23","0.25","-0.21"
"221.","AMERI SAMOA","0.18","0.00","0.18","0.18"
"222.","TOKELAU IS","0.01","0.12","0.13","-0.10"
"223.","TUVALU","0.01","0.00","0.01","0.01"
"224.","TURKS C IS","1.83","","",""
"225.","ST PIERRE","0.10","","",""
"226.","TIMOR LESTE","36.86","","",""
"227.","SAHARWI A.DM RP","0.02","","",""
"228.","VANUATU REP","13.86","","",""
"229.","FALKLAND IS","0.01","","",""
"230.","GUERNSEY","","","",""
"231.","MICRONESIA","2.36","","",""
"232.","HEARD MACDONALD","0.19","","",""
"233.","GREENLAND","0.02","","",""
"","Total of Top  countries","2,307,726.18","3,594,674.22","5,902,345.17","-1,286,948.04"
"","India's Total","2,307,726.18","3,594,674.22","5,902,345.17","-1,286,948.04"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
