Rank,Country,Export,Import,Total Trade,Trade Balance
"29.","SPAIN","1,642.61","598.30","2,240.90","1,044.31"
"30.","THAILAND","1,274.37","842.04","2,116.41","432.33"
"31.","SRI LANKA DSR","1,818.20","112.26","1,930.46","1,705.94"
"32.","MOROCCO","105.04","1,714.79","1,819.83","-1,609.75"
"33.","EGYPT A RP","941.74","715.85","1,657.60","225.89"
"34.","SWEDEN","616.76","1,020.10","1,636.86","-403.35"
"35.","BRAZIL","532.79","740.38","1,273.17","-207.58"
"36.","TURKEY","907.27","239.06","1,146.33","668.22"
"37.","MYANMAR","183.26","832.53","1,015.79","-649.27"
"38.","NEPAL","631.99","353.64","985.64","278.35"
"39.","PHILIPPINES","887.19","85.70","972.89","801.49"
"40.","DENMARK","589.93","337.32","927.25","252.61"
"41.","UKRAINE","225.54","668.00","893.54","-442.46"
"42.","JORDAN","257.32","625.73","883.05","-368.41"
"43.","FINLAND","216.10","653.32","869.42","-437.23"
"44.","ARGENTINA","344.55","476.40","820.95","-131.85"
"45.","IRAQ","41.63","689.07","730.70","-647.44"
"46.","BAHARAIN IS","227.45","494.01","721.46","-266.57"
"47.","CHILE","448.05","267.79","715.84","180.25"
"48.","MEXICO","412.82","295.44","708.25","117.38"
"49.","PAKISTAN IR","532.02","165.19","697.21","366.83"
"50.","MAURITIUS","671.34","22.42","693.76","648.92"
"51.","NORWAY","286.84","363.65","650.48","-76.81"
"52.","AUSTRIA","316.52","301.51","618.03","15.00"
"53.","TUNISIA","55.13","540.48","595.60","-485.35"
"54.","NEW ZEALAND","267.31","311.28","578.59","-43.97"
"55.","QATAR","163.79","377.53","541.31","-213.74"
"56.","KENYA","460.49","77.86","538.35","382.64"
"57.","OMAN","406.18","120.65","526.83","285.53"
"58.","TANZANIA REP","256.16","252.64","508.81","3.52"
"59.","VIETNAM SOC REP","470.52","32.46","502.98","438.07"
"60.","PORTUGAL","414.20","57.94","472.14","356.25"
"61.","ZAMBIA","98.84","361.39","460.23","-262.55"
"62.","GREECE","346.26","111.85","458.11","234.41"
"63.","POLAND","324.92","121.52","446.45","203.40"
"64.","IRELAND","248.47","132.57","381.04","115.90"
"65.","KOREA DP RP","139.87","213.24","353.10","-73.37"
"66.","PANAMA REPUBLIC","148.57","178.34","326.90","-29.77"
"67.","SENEGAL","107.65","178.93","286.58","-71.27"
"68.","ROMANIA","56.97","228.32","285.29","-171.36"
"69.","YEMEN REPUBLC","213.95","43.84","257.79","170.11"
"70.","ETHIOPIA","250.89","2.85","253.74","248.05"
"71.","LIBYA","143.69","109.00","252.68","34.69"
"72.","CZECH REPUBLIC","94.44","157.31","251.74","-62.87"
"73.","SYRIA","211.12","33.14","244.27","177.98"
"74.","COTE D' IVOIRE","49.23","191.93","241.15","-142.70"
"75.","CONGO D. REP.","82.46","119.31","201.77","-36.85"
"76.","GHANA","182.31","18.43","200.73","163.88"
"77.","KAZAKHSTAN","56.24","133.91","190.15","-77.67"
"78.","SUDAN","165.66","16.61","182.27","149.05"
"79.","HUNGARY","132.32","44.79","177.10","87.53"
"80.","MALTA","49.54","123.47","173.01","-73.93"
"81.","UGANDA","163.69","1.74","165.43","161.95"
"82.","GUINEA BISSAU","4.04","160.72","164.77","-156.68"
"83.","MOZAMBIQUE","111.28","51.02","162.29","60.26"
"84.","ZIMBABWE","88.95","64.03","152.98","24.91"
"85.","TOGO","105.99","36.99","142.98","69.00"
"86.","SLOVAK REP","22.43","119.26","141.68","-96.83"
"87.","COLOMBIA","118.78","22.35","141.13","96.43"
"88.","URUGUAY","126.35","11.58","137.93","114.76"
"89.","PERU","80.37","52.34","132.70","28.03"
"90.","CYPRUS","119.95","8.16","128.11","111.80"
"91.","BENIN","76.83","50.23","127.06","26.61"
"92.","AFGHANISTAN TIS","78.96","39.77","118.73","39.19"
"93.","VENEZUELA","84.28","25.18","109.46","59.11"
"94.","LEBANON","98.69","2.52","101.21","96.17"
"95.","BHUTAN","49.53","49.95","99.48","-0.41"
"96.","CAMEROON","23.01","60.65","83.66","-37.63"
"97.","SOMALIA","77.59","5.24","82.83","72.35"
"98.","BULGARIA","33.61","43.06","76.67","-9.45"
"99.","UZBEKISTAN","65.38","10.06","75.45","55.32"
"100.","LATVIA","25.01","47.56","72.57","-22.55"
"101.","ALGERIA","63.41","2.14","65.55","61.27"
"102.","CONGO P REP","53.35","8.66","62.01","44.69"
"103.","SLOVENIA","38.90","21.25","60.15","17.65"
"104.","TRINIDAD","42.21","9.75","51.96","32.47"
"105.","GABON","12.47","37.95","50.42","-25.47"
"106.","LIBERIA","34.33","13.96","48.29","20.37"
"107.","MALAWI","40.31","1.98","42.28","38.33"
"108.","MADAGASCAR","28.17","12.90","41.07","15.27"
"109.","KYRGHYZSTAN","40.08","0.03","40.11","40.05"
"110.","ECUADOR","16.20","19.23","35.43","-3.03"
"111.","UNION OF SERBIA &amp; MONTENEGRO","18.68","15.08","33.76","3.59"
"112.","MALI","32.99","0.52","33.51","32.47"
"113.","DJIBOUTI","32.78","0.57","33.35","32.21"
"114.","MALDIVES","32.46","0.89","33.35","31.58"
"115.","LUXEMBOURG","11.91","17.56","29.47","-5.65"
"116.","PARAGUAY","24.49","2.20","26.69","22.29"
"117.","CROATIA","22.07","4.04","26.11","18.03"
"118.","ICELAND","23.70","1.20","24.90","22.50"
"119.","GUINEA","23.70","0.21","23.91","23.49"
"120.","SEYCHELLES","22.60","1.12","23.72","21.49"
"121.","CUBA","2.31","21.40","23.71","-19.09"
"122.","NIGER","20.33","0.30","20.63","20.03"
"123.","PAPUA N GNA","8.92","10.60","19.52","-1.68"
"124.","CAMBODIA","10.95","5.63","16.58","5.32"
"125.","BELARUS","13.37","0.31","13.67","13.06"
"126.","HONDURAS","13.45","0.12","13.57","13.32"
"127.","MAURITANIA","13.28","0.28","13.56","13.00"
"128.","AZERBAIJAN","10.96","0.39","11.35","10.57"
"129.","BOTSWANA","10.87","0.00","10.87","10.87"
"130.","ESTONIA","10.73","0.06","10.79","10.67"
"131.","SOLOMON IS","3.09","7.36","10.45","-4.27"
"132.","LITHUANIA","8.96","1.09","10.05","7.88"
"133.","BRUNEI","8.38","0.07","8.45","8.31"
"134.","SWAZILAND","4.39","3.75","8.14","0.63"
"135.","COSTA RICA","6.65","1.27","7.92","5.37"
"136.","DOMINICA","7.83","0.05","7.88","7.78"
"137.","MARTINIQUE","7.00","0.05","7.05","6.95"
"138.","NAMIBIA","6.40","0.21","6.61","6.20"
"139.","TURKMENISTAN","6.24","0.07","6.32","6.17"
"140.","BARBADOS","5.65","0.04","5.69","5.61"
"141.","MACEDONIA","0.09","5.55","5.64","-5.46"
"142.","JAMAICA","5.00","0.11","5.11","4.90"
"143.","GUYANA","4.41","0.11","4.52","4.30"
"144.","COMOROS","3.55","0.93","4.49","2.62"
"145.","MONGOLIA","3.77","0.67","4.44","3.10"
"146.","SURINAME","4.23","0.00","4.23","4.23"
"147.","CHRISTMAS IS.","3.59","0.61","4.20","2.99"
"148.","BAHAMAS","3.94","","3.94",""
"149.","NEW CALEDONIA","2.45","0.60","3.05","1.84"
"150.","MOLDOVA","2.51","0.29","2.79","2.22"
"151.","BOLIVIA","2.61","0.03","2.63","2.58"
"152.","TOKELAU IS","2.57","0.01","2.58","2.56"
"153.","BERMUDA","2.38","0.09","2.47","2.29"
"154.","ALBANIA","2.06","0.12","2.18","1.94"
"155.","FIJI IS","1.75","0.00","1.75","1.75"
"156.","FR GUIANA","0.22","1.44","1.66","-1.22"
"157.","LAO PD RP","1.14","0.05","1.19","1.10"
"158.","NAURU RP","1.18","","1.18",""
"159.","TURKS C IS","0.66","","0.66",""
"160.","LESOTHO","0.59","0.00","0.59","0.59"
"161.","ST PIERRE","0.47","0.08","0.55","0.40"
"162.","VIRGIN IS US","0.45","0.00","0.46","0.45"
"163.","AMERI SAMOA","0.22","","0.22",""
"164.","FR S ANT TR","0.08","0.04","0.12","0.03"
"165.","ANDORRA","0.02","0.09","0.11","-0.07"
"166.","ANGOLA","43.03","","",""
"167.","ANTIGUA","1.92","","",""
"168.","ARMENIA","3.77","","",""
"169.","BELIZE","0.03","","",""
"170.","BOSNIA-HRZGOVIN","1.83","","",""
"171.","BURKINA FASO","4.51","","",""
"172.","BURUNDI","2.90","","",""
"173.","BR VIRGN IS","0.43","","",""
"174.","CANARY IS","75.73","","",""
"175.","CAPE VERDE IS","0.08","","",""
"176.","CAYMAN IS","78.98","","",""
"177.","C AFRI REP","1.38","","",""
"178.","CHAD","17.07","","",""
"179.","CHANNEL IS","10.60","","",""
"180.","FR POLYNESIA","0.59","","",""
"181.","GAMBIA","56.89","","",""
"182.","GEORGIA","7.33","","",""
"183.","GIBRALTAR","0.50","","",""
"184.","EL SALVADOR","5.60","","",""
"185.","EQUTL GUINEA","0.20","","",""
"186.","FAROE IS.","1.30","","",""
"187.","FALKLAND IS","0.09","","",""
"188.","COCOS IS","0.06","","",""
"189.","COOK IS","0.27","","",""
"190.","DOMINIC REP","16.83","","",""
"191.","HAITI","7.55","","",""
"192.","GREENLAND","0.00","","",""
"193.","GRENADA","0.03","","",""
"194.","GUADELOUPE","2.35","","",""
"195.","GUAM","0.29","","",""
"196.","GUATEMALA","17.56","","",""
"197.","LIECHTENSTEIN","0.37","","",""
"198.","KIRIBATI REP","0.54","","",""
"199.","NETHERLANDANTIL","21.56","","",""
"200.","NEUTRAL ZONE","0.00","","",""
"201.","NICARAGUA","2.11","","",""
"202.","PACIFIC IS","0.08","","",""
"203.","NIUE IS","0.65","","",""
"204.","NORFOLK IS","2.87","","",""
"205.","MONTSERRAT","0.04","","",""
"206.","MACAO","11.48","","",""
"207.","WALLIS F IS","0.78","","",""
"208.","SAMOA","1.32","","",""
"209.","VANUATU REP","2.12","","",""
"210.","TUVALU","0.04","","",""
"211.","TONGA","1.44","","",""
"212.","TAJIKISTAN","4.16","","",""
"213.","ST HELENA","1.20","","",""
"214.","ST KITT N A","0.13","","",""
"215.","ST LUCIA","0.28","","",""
"216.","SIERRA LEONE","4.64","","",""
"217.","PANAMA C Z","21.01","","",""
"218.","PITCAIRN IS.","0.21","","",""
"219.","TIMOR LESTE","0.07","","",""
"220.","PUERTO RICO","1.91","","",""
"221.","REUNION","7.30","","",""
"222.","RWANDA","25.06","","",""
"223.","SAHARWI A.DM RP","3.89","","",""
"224.","SAO TOME","0.86","","",""
"","Total of Top  countries","129,277.69","154,176.28","282,978.16","-24,898.59"
"","India's Total","129,277.69","154,176.28","282,978.16","-24,898.59"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
