Rank,Country,Export,Import,Total Trade,Trade Balance
"122.","NIGER","5.47","0.08","5.55","5.39"
"123.","PAPUA N GNA","2.40","2.85","5.25","-0.45"
"124.","CAMBODIA","2.95","1.51","4.46","1.43"
"125.","BELARUS","3.60","0.08","3.68","3.51"
"126.","HONDURAS","3.62","0.03","3.65","3.58"
"127.","MAURITANIA","3.57","0.08","3.65","3.50"
"128.","AZERBAIJAN","2.95","0.10","3.05","2.84"
"129.","BOTSWANA","2.92","0.00","2.92","2.92"
"130.","ESTONIA","2.89","0.02","2.90","2.87"
"131.","SOLOMON IS","0.83","1.98","2.81","-1.15"
"132.","LITHUANIA","2.41","0.29","2.70","2.12"
"133.","BRUNEI","2.26","0.02","2.27","2.24"
"134.","SWAZILAND","1.18","1.01","2.19","0.17"
"135.","COSTA RICA","1.79","0.34","2.13","1.45"
"136.","DOMINICA","2.11","0.01","2.12","2.09"
"137.","MARTINIQUE","1.88","0.01","1.90","1.87"
"138.","NAMIBIA","1.72","0.06","1.78","1.67"
"139.","TURKMENISTAN","1.68","0.02","1.70","1.66"
"140.","BARBADOS","1.52","0.01","1.53","1.51"
"141.","MACEDONIA","0.02","1.49","1.52","-1.47"
"142.","JAMAICA","1.35","0.03","1.37","1.32"
"143.","GUYANA","1.19","0.03","1.22","1.16"
"144.","COMOROS","0.96","0.25","1.21","0.70"
"145.","MONGOLIA","1.01","0.18","1.19","0.83"
"146.","SURINAME","1.14","","1.14",""
"147.","CHRISTMAS IS.","0.97","0.16","1.13","0.80"
"148.","BAHAMAS","1.06","","1.06",""
"149.","NEW CALEDONIA","0.66","0.16","0.82","0.50"
"150.","MOLDOVA","0.67","0.08","0.75","0.60"
"151.","BOLIVIA","0.70","0.01","0.71","0.69"
"152.","TOKELAU IS","0.69","0.00","0.69","0.69"
"153.","BERMUDA","0.64","0.02","0.67","0.62"
"154.","ALBANIA","0.55","0.03","0.59","0.52"
"155.","FIJI IS","0.47","0.00","0.47","0.47"
"156.","FR GUIANA","0.06","0.39","0.45","-0.33"
"157.","LAO PD RP","0.31","0.01","0.32","0.29"
"158.","NAURU RP","0.32","","0.32",""
"159.","TURKS C IS","0.18","","0.18",""
"160.","LESOTHO","0.16","","0.16",""
"161.","ST PIERRE","0.13","0.02","0.15","0.11"
"162.","VIRGIN IS US","0.12","0.00","0.12","0.12"
"163.","AMERI SAMOA","0.06","","0.06",""
"164.","FR S ANT TR","0.02","0.01","0.03","0.01"
"165.","ANDORRA","0.01","0.02","0.03","-0.02"
"166.","ANGOLA","11.58","","",""
"167.","ANTIGUA","0.52","","",""
"168.","ARMENIA","1.01","","",""
"169.","BELIZE","0.01","","",""
"170.","BOSNIA-HRZGOVIN","0.49","","",""
"171.","BURKINA FASO","1.21","","",""
"172.","BURUNDI","0.78","","",""
"173.","BR VIRGN IS","0.12","","",""
"174.","CANARY IS","20.38","","",""
"175.","CAPE VERDE IS","0.02","","",""
"176.","CAYMAN IS","21.25","","",""
"177.","C AFRI REP","0.37","","",""
"178.","CHAD","4.59","","",""
"179.","CHANNEL IS","2.85","","",""
"180.","FR POLYNESIA","0.16","","",""
"181.","GAMBIA","15.31","","",""
"182.","GEORGIA","1.97","","",""
"183.","GIBRALTAR","0.14","","",""
"184.","EL SALVADOR","1.51","","",""
"185.","EQUTL GUINEA","0.05","","",""
"186.","FAROE IS.","0.35","","",""
"187.","FALKLAND IS","0.02","","",""
"188.","COCOS IS","0.02","","",""
"189.","COOK IS","0.07","","",""
"190.","DOMINIC REP","4.53","","",""
"191.","HAITI","2.03","","",""
"192.","GREENLAND","0.00","","",""
"193.","GRENADA","0.01","","",""
"194.","GUADELOUPE","0.63","","",""
"195.","GUAM","0.08","","",""
"196.","GUATEMALA","4.73","","",""
"197.","LIECHTENSTEIN","0.10","","",""
"198.","KIRIBATI REP","0.15","","",""
"199.","NETHERLANDANTIL","5.80","","",""
"200.","NEUTRAL ZONE","0.00","","",""
"201.","NICARAGUA","0.57","","",""
"202.","PACIFIC IS","0.02","","",""
"203.","NIUE IS","0.17","","",""
"204.","NORFOLK IS","0.77","","",""
"205.","MONTSERRAT","0.01","","",""
"206.","MACAO","3.09","","",""
"207.","WALLIS F IS","0.21","","",""
"208.","SAMOA","0.35","","",""
"209.","VANUATU REP","0.57","","",""
"210.","TUVALU","0.01","","",""
"211.","TONGA","0.39","","",""
"212.","TAJIKISTAN","1.12","","",""
"213.","ST HELENA","0.32","","",""
"214.","ST KITT N A","0.04","","",""
"215.","ST LUCIA","0.07","","",""
"216.","SIERRA LEONE","1.25","","",""
"217.","PANAMA C Z","5.65","","",""
"218.","PITCAIRN IS.","0.06","","",""
"219.","TIMOR LESTE","0.02","","",""
"220.","PUERTO RICO","0.52","","",""
"221.","REUNION","1.96","","",""
"222.","RWANDA","6.74","","",""
"223.","SAHARWI A.DM RP","1.05","","",""
"224.","SAO TOME","0.23","","",""
"","Total of Top  countries","34,784.97","41,484.49","76,141.43","-6,699.51"
"","India's Total","34,784.97","41,484.49","76,141.43","-6,699.51"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
