Rank,Country,Export,Import,Total Trade,Trade Balance
"57.","BRUNEI","895.49","605.02","1,500.51","290.48"
"58.","COLOMBIA","892.42","559.83","1,452.25","332.59"
"59.","MAURITIUS","1,400.51","38.52","1,439.03","1,361.99"
"60.","PHILIPPINES","992.91","441.38","1,434.29","551.53"
"61.","AUSTRIA","341.82","1,081.12","1,422.94","-739.30"
"62.","POLAND","787.00","624.25","1,411.24","162.75"
"63.","DENMARK","757.51","614.29","1,371.80","143.22"
"64.","BAHARAIN IS","439.99","905.98","1,345.97","-465.99"
"65.","NORWAY","334.23","850.97","1,185.20","-516.74"
"66.","SUDAN","717.37","430.79","1,148.16","286.58"
"67.","GHANA","800.35","341.01","1,141.37","459.34"
"68.","PERU","564.29","548.27","1,112.56","16.02"
"69.","NEW ZEALAND","251.64","822.72","1,074.37","-571.08"
"70.","CZECH REPUBLIC","271.85","718.88","990.73","-447.03"
"71.","BENIN","654.69","261.21","915.90","393.48"
"72.","GREECE","790.06","110.95","901.00","679.11"
"73.","MALTA","848.99","42.34","891.33","806.64"
"74.","PORTUGAL","525.27","303.62","828.89","221.65"
"75.","IRELAND","380.26","411.38","791.64","-31.12"
"76.","HUNGARY","316.00","437.28","753.28","-121.28"
"77.","COTE D' IVOIRE","282.53","466.33","748.86","-183.80"
"78.","AZERBAIJAN","71.62","675.00","746.63","-603.38"
"79.","ROMANIA","269.54","455.43","724.97","-185.89"
"80.","CAMEROON","196.39","523.21","719.61","-326.82"
"81.","SYRIA","536.48","178.38","714.85","358.10"
"82.","AFGHANISTAN TIS","510.90","132.50","643.41","378.40"
"83.","MOZAMBIQUE","533.36","101.48","634.83","431.88"
"84.","CONGO P REP","347.40","257.48","604.88","89.92"
"85.","TOGO","355.00","150.28","505.28","204.71"
"86.","ETHIOPIA","464.17","29.25","493.42","434.91"
"87.","DJIBOUTI","475.34","2.15","477.48","473.19"
"88.","UGANDA","435.08","18.22","453.30","416.85"
"89.","TUNISIA","285.62","164.45","450.07","121.17"
"90.","SENEGAL","365.05","84.14","449.19","280.92"
"91.","KAZAKHSTAN","244.39","191.86","436.25","52.53"
"92.","BHUTAN","229.86","202.55","432.41","27.30"
"93.","KOREA DP RP","229.18","180.77","409.95","48.42"
"94.","GUINEA","131.94","262.23","394.16","-130.29"
"95.","PANAMA REPUBLIC","232.17","160.69","392.87","71.48"
"96.","SLOVENIA","227.02","156.98","384.00","70.04"
"97.","ZAMBIA","210.91","168.81","379.72","42.10"
"98.","ESTONIA","116.48","231.74","348.22","-115.27"
"99.","LITHUANIA","134.89","203.37","338.26","-68.48"
"100.","BELARUS","121.72","178.17","299.89","-56.45"
"101.","GIBRALTAR","292.79","0.06","292.85","292.73"
"102.","TRINIDAD","82.46","204.11","286.57","-121.64"
"103.","ECUADOR","231.55","44.27","275.82","187.29"
"104.","COSTA RICA","65.53","204.16","269.70","-138.63"
"105.","LEBANON","231.87","21.44","253.31","210.44"
"106.","GUINEA BISSAU","12.42","235.64","248.05","-223.22"
"107.","LATVIA","96.18","143.20","239.37","-47.02"
"108.","PAPUA N GNA","35.90","199.37","235.28","-163.47"
"109.","EQUTL GUINEA","17.15","206.02","223.17","-188.87"
"110.","BULGARIA","108.77","101.12","209.89","7.66"
"111.","MADAGASCAR","123.63","82.75","206.38","40.88"
"112.","GUATEMALA","191.29","6.71","198.00","184.57"
"113.","GABON","47.00","146.58","193.58","-99.57"
"114.","SLOVAK REP","94.36","87.98","182.34","6.38"
"115.","GEORGIA","121.74","58.91","180.65","62.83"
"116.","URUGUAY","140.68","31.43","172.11","109.26"
"117.","MALAWI","148.26","22.83","171.09","125.43"
"118.","NIGER","88.07","73.68","161.75","14.39"
"119.","ALBANIA","12.63","141.15","153.78","-128.52"
"120.","SOMALIA","144.72","3.49","148.21","141.23"
"121.","MALDIVES","124.60","18.89","143.49","105.71"
"122.","CROATIA","114.64","24.09","138.73","90.55"
"123.","PUERTO RICO","103.03","34.72","137.76","68.31"
"124.","ZIMBABWE","129.32","2.89","132.21","126.44"
"125.","UZBEKISTAN","89.39","37.04","126.43","52.34"
"126.","DOMINIC REP","103.43","6.61","110.04","96.82"
"127.","FR GUIANA","1.62","106.46","108.08","-104.83"
"128.","CAMBODIA","99.45","7.27","106.72","92.18"
"129.","MALI","98.37","6.10","104.47","92.27"
"130.","GAMBIA","64.21","40.16","104.37","24.05"
"131.","LAO PD RP","14.97","89.26","104.24","-74.29"
"132.","BOTSWANA","50.44","51.39","101.83","-0.94"
"133.","BURKINA FASO","85.05","16.41","101.46","68.64"
"134.","HONDURAS","91.66","7.77","99.43","83.90"
"135.","LIBYA","60.98","38.33","99.31","22.65"
"136.","SIERRA LEONE","86.23","5.36","91.59","80.87"
"137.","LIBERIA","78.78","9.09","87.87","69.70"
"138.","CYPRUS","56.62","27.61","84.23","29.02"
"139.","CHAD","38.91","40.92","79.82","-2.01"
"140.","PARAGUAY","66.93","11.10","78.03","55.83"
"141.","REUNION","48.03","28.06","76.09","19.97"
"142.","NAMIBIA","64.33","10.25","74.57","54.08"
"143.","NEW CALEDONIA","59.50","11.26","70.77","48.24"
"144.","SWAZILAND","22.91","46.01","68.92","-23.10"
"145.","NETHERLANDANTIL","39.31","27.40","66.70","11.91"
"146.","LUXEMBOURG","9.10","56.02","65.11","-46.92"
"147.","TURKMENISTAN","43.95","19.46","63.41","24.49"
"148.","PANAMA C Z","0.46","58.60","59.06","-58.13"
"149.","MAURITANIA","46.52","4.44","50.95","42.08"
"150.","HAITI","48.30","1.97","50.26","46.33"
"151.","MONGOLIA","34.97","15.17","50.14","19.80"
"152.","RWANDA","48.28","0.15","48.43","48.13"
"153.","NICARAGUA","45.70","0.97","46.67","44.73"
"154.","EL SALVADOR","37.52","8.27","45.79","29.24"
"155.","ARMENIA","38.29","6.16","44.45","32.14"
"156.","UNION OF SERBIA &amp; MONTENEGRO","41.70","2.26","43.96","39.44"
"157.","CUBA","36.67","3.99","40.66","32.68"
"158.","FIJI IS","36.78","2.51","39.30","34.27"
"159.","ICELAND","34.03","4.69","38.72","29.34"
"160.","SEYCHELLES","34.72","2.57","37.29","32.15"
"161.","ERITREA","31.52","3.62","35.14","27.91"
"162.","PACIFIC IS","35.03","0.01","35.04","35.02"
"163.","KYRGHYZSTAN","30.55","0.89","31.44","29.66"
"164.","GUYANA","21.53","9.00","30.53","12.52"
"165.","TAJIKISTAN","21.28","8.86","30.13","12.42"
"166.","TIMOR LESTE","7.42","22.17","29.59","-14.75"
"167.","BOLIVIA","24.84","4.06","28.91","20.78"
"168.","JAMAICA","26.66","1.62","28.28","25.04"
"169.","BELIZE","26.10","0.08","26.17","26.02"
"170.","BURUNDI","24.12","0.60","24.72","23.52"
"171.","BOSNIA-HRZGOVIN","5.79","18.45","24.24","-12.66"
"172.","LESOTHO","21.20","3.04","24.24","18.16"
"173.","MACEDONIA","8.86","14.77","23.63","-5.91"
"174.","SOLOMON IS","1.18","22.13","23.30","-20.95"
"175.","NAURU RP","0.21","15.18","15.39","-14.97"
"176.","SURINAME","10.43","4.40","14.83","6.03"
"177.","COMOROS","10.98","2.96","13.94","8.02"
"178.","FR POLYNESIA","11.95","0.02","11.98","11.93"
"179.","MARSHALL ISLAND","0.53","9.80","10.34","-9.27"
"180.","GUADELOUPE","7.09","1.89","8.98","5.21"
"181.","BARBADOS","7.55","0.79","8.34","6.75"
"182.","C AFRI REP","6.28","2.00","8.28","4.27"
"183.","MOLDOVA","7.50","0.45","7.95","7.05"
"184.","CONGO D. REP.","6.88","0.91","7.79","5.98"
"185.","FALKLAND IS","1.39","3.00","4.39","-1.62"
"186.","CAPE VERDE IS","0.47","3.36","3.83","-2.89"
"187.","VIRGIN IS US","3.72","0.09","3.81","3.63"
"188.","AMERI SAMOA","2.05","1.41","3.45","0.64"
"189.","MONACO","0.52","2.75","3.27","-2.23"
"190.","DOMINICA","2.82","0.26","3.08","2.56"
"191.","ARUBA","2.68","0.11","2.79","2.57"
"192.","SAMOA","2.20","0.16","2.35","2.04"
"193.","MACAO","1.48","0.82","2.29","0.66"
"194.","GUAM","1.93","0.01","1.94","1.92"
"195.","ST LUCIA","1.32","0.47","1.79","0.85"
"196.","BR VIRGN IS","1.04","0.42","1.46","0.63"
"197.","GRENADA","1.03","0.03","1.06","1.01"
"198.","CAYMAN IS","0.98","0.01","0.98","0.97"
"199.","ANTIGUA","0.87","0.06","0.94","0.81"
"200.","FAROE IS.","0.86","0.04","0.89","0.82"
"201.","SAO TOME","0.77","0.02","0.79","0.75"
"202.","TONGA","0.77","0.01","0.79","0.76"
"203.","LIECHTENSTEIN","0.14","0.64","0.78","-0.50"
"204.","COCOS IS","0.74","0.03","0.77","0.71"
"205.","ST KITT N A","0.66","0.10","0.76","0.56"
"206.","ANTARTICA","0.06","0.45","0.51","-0.39"
"207.","NORFOLK IS","0.24","0.14","0.38","0.11"
"208.","GREENLAND","0.27","0.02","0.29","0.25"
"209.","ANDORRA","0.25","0.03","0.28","0.22"
"210.","ANGUILLA","0.12","0.14","0.26","-0.02"
"211.","PALAU","0.22","0.01","0.23","0.21"
"212.","TURKS C IS","0.17","0.01","0.18","0.16"
"213.","COOK IS","0.12","0.03","0.15","0.08"
"214.","ST HELENA","0.04","0.07","0.11","-0.03"
"215.","TOKELAU IS","0.05","0.01","0.05","0.04"
"216.","TUVALU","0.01","0.01","0.02","0.01"
"217.","CHRISTMAS IS.","0.02","0.00","0.02","0.02"
"218.","NIUE IS","0.00","0.00","0.01","0.00"
"219.","N. MARIANA IS.","0.02","","",""
"220.","MONTSERRAT","0.28","","",""
"221.","NEUTRAL ZONE","0.16","","",""
"222.","PITCAIRN IS.","0.06","","",""
"223.","ST VINCENT","0.61","","",""
"224.","SAHARWI A.DM RP","0.16","","",""
"225.","VANUATU REP","2.67","","",""
"226.","WALLIS F IS","0.21","","",""
"227.","CANARY IS","0.01","","",""
"228.","CHANNEL IS","0.02","","",""
"229.","BERMUDA","1.02","","",""
"230.","FR S ANT TR","0.02","","",""
"231.","KIRIBATI REP","1.21","","",""
"232.","MARTINIQUE","6.46","","",""
"233.","MICRONESIA","0.21","","",""
"","Total of Top  countries","305,963.91","489,319.48","795,270.27","-183,355.57"
"","India's Total","305,963.91","489,319.48","795,270.27","-183,355.57"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
