Rank,Country,Export,Import,Total Trade,Trade Balance
"1.","CHINA P RP","87,470.82","265,465.62","352,936.44","-177,994.80"
"2.","U ARAB EMTS","172,268.47","175,637.53","347,905.99","-3,369.06"
"3.","U S A","166,455.42","112,362.90","278,818.32","54,092.52"
"4.","SAUDI ARAB","27,208.20","153,109.94","180,318.14","-125,901.74"
"5.","SWITZERLAND","5,279.56","166,383.38","171,662.95","-161,103.82"
"6.","SINGAPORE","80,363.00","39,708.48","120,071.48","40,654.52"
"7.","GERMANY","37,965.32","74,840.59","112,805.91","-36,875.28"
"8.","HONG KONG","61,877.23","49,570.17","111,447.40","12,307.06"
"9.","INDONESIA","32,100.70","70,419.90","102,520.59","-38,319.20"
"10.","IRAQ","3,708.50","90,531.48","94,239.98","-86,822.99"
"11.","JAPAN","30,511.34","57,671.03","88,182.38","-27,159.69"
"12.","AUSTRALIA","11,990.22","74,619.62","86,609.84","-62,629.40"
"13.","KUWAIT","5,665.32","79,449.46","85,114.79","-73,784.14"
"14.","BELGIUM","34,206.15","49,757.27","83,963.42","-15,551.13"
"15.","NIGERIA","13,051.41","70,103.94","83,155.35","-57,052.53"
"16.","KOREA RP","20,767.76","61,570.31","82,338.07","-40,802.56"
"17.","UNSPECIFIED","76,935.73","4,936.95","81,872.69","71,998.78"
"18.","IRAN","11,511.65","66,552.15","78,063.81","-55,040.50"
"19.","U K","41,140.23","34,093.94","75,234.17","7,046.29"
"20.","SOUTH AFRICA","22,729.66","52,445.95","75,175.61","-29,716.30"
"21.","QATAR","3,949.33","61,863.83","65,813.16","-57,914.50"
"22.","MALAYSIA","19,103.21","45,385.03","64,488.24","-26,281.82"
"23.","NETHERLAND","43,907.32","12,703.74","56,611.06","31,203.57"
"24.","BRAZIL","27,576.88","20,420.32","47,997.20","7,156.56"
"25.","ITALY","23,271.66","24,509.37","47,781.03","-1,237.71"
"26.","FRANCE","22,020.80","20,826.46","42,847.26","1,194.34"
"27.","THAILAND","14,253.53","25,324.84","39,578.38","-11,071.31"
"28.","TAIWAN","15,986.16","23,011.49","38,997.65","-7,025.33"
"29.","ANGOLA","2,205.32","31,868.48","34,073.80","-29,663.17"
"30.","VENEZUELA","1,203.91","32,130.06","33,333.97","-30,926.15"
"31.","ISRAEL","19,326.60","12,684.06","32,010.66","6,642.55"
"32.","RUSSIA","8,546.90","23,075.42","31,622.32","-14,528.52"
