Rank,Country,Export,Import,Total Trade,Trade Balance
"73.","CZECH REPUBLIC","41.08","38.63","79.71","2.45"
"74.","HUNGARY","46.69","23.92","70.61","22.78"
"75.","PANAMA REPUBLIC","43.22","26.75","69.97","16.47"
"76.","PERU","35.07","27.95","63.02","7.12"
"77.","LIBERIA","17.46","43.11","60.57","-25.65"
"78.","ROMANIA","11.38","48.42","59.81","-37.04"
"79.","COLOMBIA","54.33","5.40","59.73","48.94"
"80.","TOGO","47.36","10.85","58.21","36.51"
"81.","VENEZUELA","55.55","2.58","58.13","52.97"
"82.","UGANDA","55.59","1.20","56.79","54.40"
"83.","SLOVENIA","28.89","26.32","55.21","2.57"
"84.","KAZAKHSTAN","45.70","7.39","53.09","38.31"
"85.","LEBANON","39.28","11.80","51.08","27.48"
"86.","AFGHANISTAN TIS","24.37","17.52","41.89","6.85"
"87.","GUINEA","24.65","15.83","40.49","8.82"
"88.","CONGO P REP","38.45","1.80","40.24","36.65"
"89.","ZAMBIA","25.71","13.49","39.20","12.22"
"90.","MOZAMBIQUE","30.87","6.61","37.48","24.26"
"91.","NIGER","35.44","0.60","36.04","34.84"
"92.","MALI","32.64","2.16","34.80","30.48"
"93.","CYPRUS","28.43","6.35","34.78","22.08"
"94.","BHUTAN","7.60","23.92","31.52","-16.32"
"95.","ZIMBABWE","12.50","18.49","30.98","-5.99"
"96.","ALGERIA","29.43","1.41","30.84","28.01"
"97.","URUGUAY","25.94","3.52","29.45","22.42"
"98.","SOMALIA","15.03","14.31","29.34","0.72"
"99.","TURKS C IS","29.10","0.06","29.15","29.04"
"100.","MALDIVES","26.88","0.40","27.27","26.48"
"101.","PARAGUAY","7.17","18.05","25.22","-10.88"
"102.","ANGOLA","25.02","0.01","25.03","25.01"
"103.","BULGARIA","7.68","16.14","23.82","-8.47"
"104.","UZBEKISTAN","6.53","17.27","23.80","-10.73"
"105.","BURKINA FASO","9.87","12.71","22.58","-2.84"
"106.","CAMEROON","13.62","8.83","22.45","4.79"
"107.","MALAWI","20.47","1.70","22.17","18.78"
"108.","SLOVAK REP","8.64","12.66","21.30","-4.02"
"109.","MAURITANIA","19.87","0.01","19.88","19.85"
"110.","LIBYA","9.35","9.53","18.88","-0.19"
"111.","SIERRA LEONE","17.35","0.44","17.78","16.91"
"112.","GUINEA BISSAU","7.32","9.68","17.00","-2.36"
"113.","DJIBOUTI","16.22","0.74","16.96","15.48"
"114.","GABON","5.53","10.25","15.78","-4.72"
"115.","ECUADOR","11.04","4.60","15.65","6.44"
"116.","MADAGASCAR","13.17","2.20","15.37","10.97"
"117.","FIJI IS","14.11","0.01","14.11","14.10"
"118.","GUATEMALA","13.12","0.96","14.08","12.15"
"119.","GAMBIA","13.55","0.52","14.07","13.04"
"120.","CAMBODIA","11.29","1.12","12.41","10.18"
"121.","MALTA","11.91","0.13","12.04","11.77"
"122.","HONDURAS","11.62","0.34","11.96","11.29"
"123.","KYRGHYZSTAN","10.97","0.56","11.52","10.41"
"124.","LUXEMBOURG","4.47","6.72","11.19","-2.26"
"125.","TRINIDAD","10.79","0.14","10.92","10.65"
"126.","AZERBAIJAN","10.68","0.22","10.89","10.46"
"127.","PAPUA N GNA","10.26","0.06","10.32","10.20"
"128.","ESTONIA","3.88","6.42","10.30","-2.53"
"129.","NAMIBIA","9.88","0.19","10.07","9.69"
"130.","CUBA","5.92","3.79","9.72","2.13"
"131.","COSTA RICA","7.87","1.27","9.14","6.59"
"132.","GEORGIA","8.34","0.03","8.37","8.31"
"133.","UNION OF SERBIA &amp; MONTENEGRO","5.52","2.16","7.68","3.36"
"134.","LITHUANIA","6.41","0.95","7.37","5.46"
"135.","PUERTO RICO","6.67","0.65","7.33","6.02"
"136.","ICELAND","4.89","2.25","7.13","2.64"
"137.","BELARUS","2.15","4.95","7.11","-2.80"
"138.","LATVIA","6.17","0.93","7.10","5.25"
"139.","CROATIA","5.34","0.99","6.32","4.35"
"140.","NICARAGUA","5.75","0.58","6.32","5.17"
"141.","TURKMENISTAN","4.35","1.95","6.30","2.41"
"142.","JAMAICA","5.08","0.71","5.79","4.36"
"143.","SEYCHELLES","5.73","0.05","5.78","5.69"
"144.","C AFRI REP","0.75","4.55","5.30","-3.80"
"145.","REUNION","4.89","0.32","5.21","4.58"
"146.","BOTSWANA","4.57","0.00","4.57","4.57"
"147.","SOLOMON IS","0.25","4.14","4.39","-3.89"
"148.","RWANDA","4.03","0.02","4.05","4.01"
"149.","GUYANA","2.11","1.94","4.05","0.16"
"150.","VIRGIN IS US","3.20","0.84","4.04","2.37"
"151.","BOLIVIA","1.19","2.72","3.90","-1.53"
"152.","FR GUIANA","3.76","","3.76",""
"153.","CONGO D. REP.","3.63","0.12","3.75","3.51"
"154.","EL SALVADOR","3.15","0.60","3.75","2.55"
"155.","COMOROS","2.36","0.90","3.26","1.46"
"156.","BRUNEI","2.86","0.36","3.21","2.50"
"157.","LAO PD RP","3.16","0.04","3.20","3.13"
"158.","MACAO","1.64","1.46","3.09","0.18"
"159.","BURUNDI","2.53","0.07","2.60","2.47"
"160.","TAJIKISTAN","1.22","1.34","2.56","-0.11"
"161.","NEW CALEDONIA","0.67","1.74","2.41","-1.07"
"162.","ALBANIA","2.32","0.01","2.33","2.31"
"163.","MACEDONIA","1.06","1.19","2.25","-0.13"
"164.","DOMINICA","2.12","0.07","2.19","2.05"
"165.","MOLDOVA","1.88","0.10","1.98","1.78"
"166.","NAURU RP","0.18","1.74","1.92","-1.56"
"167.","CANARY IS","1.81","0.01","1.82","1.81"
"168.","ARMENIA","1.31","0.45","1.77","0.86"
"169.","SURINAME","1.39","0.26","1.65","1.13"
"170.","ST VINCENT","0.10","1.55","1.65","-1.45"
"171.","SWAZILAND","1.38","0.21","1.59","1.17"
"172.","BOSNIA-HRZGOVIN","1.33","0.06","1.39","1.27"
"173.","BARBADOS","1.07","0.01","1.08","1.06"
"174.","MARTINIQUE","0.98","0.01","0.99","0.97"
"175.","CHANNEL IS","0.76","0.05","0.80","0.71"
"176.","GUADELOUPE","0.78","0.00","0.79","0.78"
"177.","BERMUDA","0.41","0.27","0.68","0.14"
"178.","MONGOLIA","0.53","0.15","0.68","0.38"
"179.","BAHAMAS","0.67","","0.67",""
"180.","GRENADA","0.45","0.05","0.50","0.40"
"181.","LIECHTENSTEIN","0.34","0.02","0.36","0.32"
"182.","ST LUCIA","0.32","0.00","0.32","0.31"
"183.","GREENLAND","0.25","0.04","0.28","0.21"
"184.","BELIZE","0.26","","0.26",""
"185.","VANUATU REP","0.11","0.04","0.15","0.07"
"186.","TOKELAU IS","0.06","0.02","0.08","0.03"
"187.","CHRISTMAS IS.","0.05","0.01","0.06","0.04"
"188.","FALKLAND IS","0.04","","0.04",""
"189.","FR POLYNESIA","0.17","","",""
"190.","DOMINIC REP","12.86","","",""
"191.","EQUTL GUINEA","0.44","","",""
"192.","FAROE IS.","0.04","","",""
"193.","COCOS IS","0.26","","",""
"194.","CHAD","4.20","","",""
"195.","COOK IS","0.03","","",""
"196.","ANTIGUA","0.12","","",""
"197.","AMERI SAMOA","0.19","","",""
"198.","ANDORRA","0.27","","",""
"199.","BR VIRGN IS","0.19","","",""
"200.","CAPE VERDE IS","0.11","","",""
"201.","CAYMAN IS","0.41","","",""
"202.","GIBRALTAR","0.30","","",""
"203.","GUAM","0.62","","",""
"204.","HAITI","6.89","","",""
"205.","LESOTHO","0.25","","",""
"206.","KIRIBATI REP","0.16","","",""
"207.","MONTSERRAT","0.02","","",""
"208.","MARSHALL ISLAND","0.95","","",""
"209.","NIUE IS","0.01","","",""
"210.","NORFOLK IS","0.68","","",""
"211.","NETHERLANDANTIL","21.02","","",""
"212.","TONGA","0.23","","",""
"213.","ST PIERRE","0.01","","",""
"214.","WALLIS F IS","0.11","","",""
"215.","SAMOA","0.44","","",""
"216.","TUVALU","0.80","","",""
"217.","SAHARWI A.DM RP","0.57","","",""
"218.","SAO TOME","0.03","","",""
"219.","ST HELENA","0.53","","",""
"220.","ST KITT N A","0.01","","",""
"221.","TIMOR LESTE","1.20","","",""
"222.","PITCAIRN IS.","0.09","","",""
"223.","PANAMA C Z","18.67","","",""
"","Total of Top  countries","43,826.71","51,413.27","95,167.08","-7,586.56"
"","India's Total","43,826.71","51,413.27","95,167.08","-7,586.56"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
