Rank,Country,Export,Import,Total Trade,Trade Balance
"1.","UNSPECIFIED","10,015.51","67,125.73","77,141.24","-57,110.22"
"2.","U S A","40,601.75","15,021.12","55,622.87","25,580.64"
"3.","U K","10,305.61","12,224.40","22,530.01","-1,918.79"
"4.","BELGIUM","6,632.13","13,177.27","19,809.40","-6,545.13"
"5.","GERMANY","8,529.01","9,672.38","18,201.39","-1,143.38"
"6.","JAPAN","7,203.55","10,236.80","17,440.35","-3,033.25"
"7.","U ARAB EMTS","11,883.81","4,364.23","16,248.04","7,519.58"
"8.","SWITZERLAND","1,951.09","13,691.15","15,642.24","-11,740.06"
"9.","HONG KONG","11,285.60","3,476.09","14,761.68","7,809.51"
"10.","CHINA P RP","4,540.04","9,711.92","14,251.96","-5,171.89"
"11.","SINGAPORE","4,637.13","6,219.45","10,856.57","-1,582.32"
"12.","ITALY","5,754.15","3,361.25","9,115.40","2,392.91"
"13.","MALAYSIA","3,689.89","5,406.05","9,095.94","-1,716.15"
"14.","SOUTH AFRICA","1,683.26","6,871.91","8,555.17","-5,188.65"
"15.","FRANCE","4,506.89","4,026.40","8,533.29","480.49"
"16.","AUSTRALIA","1,993.63","6,229.03","8,222.66","-4,235.39"
"17.","KOREA RP","2,248.07","5,443.41","7,691.48","-3,195.33"
"18.","INDONESIA","2,545.35","4,944.76","7,490.11","-2,399.41"
"19.","RUSSIA","3,806.69","2,553.93","6,360.61","1,252.76"
"20.","NETHERLAND","4,120.01","2,224.67","6,344.68","1,895.35"
"21.","SAUDI ARAB","3,941.42","2,212.84","6,154.26","1,728.58"
"22.","CANADA","2,789.10","2,524.97","5,314.07","264.14"
"23.","BANGLADESH PR","4,779.58","281.94","5,061.52","4,497.64"
"24.","THAILAND","3,019.54","2,017.79","5,037.33","1,001.75"
"25.","TAIWAN","1,717.42","2,667.29","4,384.71","-949.88"
"26.","ISRAEL","2,041.31","2,040.01","4,081.32","1.30"
"27.","SPAIN","3,229.72","804.94","4,034.66","2,424.78"
"28.","SRI LANKA DSR","3,008.85","321.34","3,330.19","2,687.50"
"29.","NIGERIA","2,685.74","415.48","3,101.21","2,270.26"
"30.","NEPAL","1,022.80","1,697.56","2,720.37","-674.76"
"31.","EGYPT A RP","2,206.86","476.64","2,683.50","1,730.22"
"32.","SWEDEN","735.75","1,918.21","2,653.96","-1,182.47"
"33.","IRAN","1,206.76","1,353.60","2,560.36","-146.84"
"34.","BRAZIL","1,044.50","1,469.74","2,514.23","-425.24"
"35.","ARGENTINA","308.18","2,079.37","2,387.55","-1,771.19"
"36.","MYANMAR","290.41","1,785.72","2,076.13","-1,495.32"
"37.","PHILIPPINES","1,181.75","452.33","1,634.07","729.42"
"38.","MOROCCO","264.94","1,270.45","1,535.39","-1,005.50"
"39.","MEXICO","1,132.43","296.81","1,429.24","835.61"
"40.","JORDAN","385.82","1,000.38","1,386.21","-614.56"
"41.","TURKEY","1,044.71","330.78","1,375.50","713.93"
"42.","KUWAIT","983.64","351.43","1,335.06","632.21"
"43.","DENMARK","724.24","575.23","1,299.46","149.01"
"44.","UKRAINE","386.53","795.88","1,182.41","-409.35"
"45.","VIETNAM SOC REP","1,040.51","90.19","1,130.70","950.32"
"46.","FINLAND","332.64","773.06","1,105.69","-440.42"
"47.","BAHARAIN IS","360.52","639.12","999.64","-278.59"
"48.","PAKISTAN IR","686.79","308.83","995.62","377.96"
"49.","IRAQ","986.21","0.20","986.41","986.02"
"50.","YEMEN REPUBLC","704.60","228.02","932.62","476.58"
"51.","KENYA","744.03","152.34","896.37","591.69"
"52.","IRELAND","488.25","405.08","893.33","83.16"
"53.","CHILE","397.05","452.07","849.11","-55.02"
