Rank,Country,Export,Import,Total Trade,Trade Balance
"89.","CAMEROON","1,570.36","1,624.09","3,194.45","-53.74"
"90.","BHUTAN","2,154.95","919.33","3,074.27","1,235.62"
"91.","BOTSWANA","332.26","2,360.81","2,693.07","-2,028.55"
"92.","GREECE","2,025.45","658.85","2,684.30","1,366.60"
"93.","GUINEA","1,236.99","1,116.16","2,353.15","120.84"
"94.","TUNISIA","1,660.32","557.30","2,217.62","1,103.01"
"95.","LEBANON","1,775.69","224.29","1,999.98","1,551.40"
"96.","SLOVENIA","1,276.61","713.95","1,990.56","562.67"
"97.","EQUTL GUINEA","104.77","1,868.61","1,973.39","-1,763.84"
"98.","SYRIA","1,409.02","473.55","1,882.56","935.47"
"99.","DJIBOUTI","1,843.98","24.26","1,868.25","1,819.72"
"100.","CONGO P REP","1,275.46","539.33","1,814.78","736.13"
"101.","MADAGASCAR","1,456.34","317.17","1,773.52","1,139.17"
"102.","COSTA RICA","492.46","1,235.94","1,728.40","-743.48"
"103.","LIBERIA","1,545.78","156.24","1,702.03","1,389.54"
"104.","BULGARIA","1,018.02","567.93","1,585.94","450.09"
"105.","SOMALIA","1,287.26","279.23","1,566.49","1,008.04"
"106.","PANAMA REPUBLIC","1,285.31","251.48","1,536.78","1,033.83"
"107.","MALAWI","1,343.32","93.68","1,437.00","1,249.64"
"108.","NAMIBIA","1,329.50","78.09","1,407.59","1,251.40"
"109.","CONGO D. REP.","1,099.10","277.27","1,376.37","821.83"
"110.","GUATEMALA","1,289.31","78.32","1,367.64","1,210.99"
"111.","ALBANIA","114.52","1,243.59","1,358.11","-1,129.07"
"112.","PAPUA N GNA","268.26","1,083.84","1,352.10","-815.58"
"113.","BELARUS","325.44","947.05","1,272.50","-621.61"
"114.","LATVIA","617.32","622.25","1,239.58","-4.93"
"115.","MALTA","1,028.31","209.61","1,237.91","818.70"
"116.","KOREA DP RP","1,143.26","67.88","1,211.14","1,075.37"
"117.","ESTONIA","478.64","710.09","1,188.73","-231.45"
"118.","URUGUAY","975.48","124.10","1,099.57","851.38"
"119.","MALI","658.63","425.72","1,084.35","232.90"
"120.","ZIMBABWE","957.65","75.77","1,033.41","881.88"
"121.","LITHUANIA","634.95","323.26","958.21","311.70"
"122.","SLOVAK REP","631.20","321.90","953.10","309.30"
"123.","CAMBODIA","858.09","77.29","935.38","780.79"
"124.","SWAZILAND","136.96","770.01","906.97","-633.05"
"125.","CROATIA","842.31","58.46","900.77","783.85"
"126.","UZBEKISTAN","692.41","191.78","884.19","500.64"
"127.","DOMINIC REP","764.65","75.84","840.49","688.81"
"128.","GUINEA BISSAU","116.96","677.76","794.72","-560.80"
"129.","HONDURAS","655.31","136.93","792.24","518.37"
"130.","BURKINA FASO","624.45","100.94","725.39","523.50"
"131.","GEORGIA","554.69","143.95","698.64","410.74"
"132.","GAMBIA","515.73","182.23","697.95","333.50"
"133.","PUERTO RICO","550.48","125.31","675.79","425.17"
"134.","MALDIVES","642.99","23.91","666.90","619.08"
"135.","TRINIDAD","630.13","32.68","662.81","597.45"
"136.","SIERRA LEONE","601.37","33.79","635.16","567.58"
"137.","GIBRALTAR","605.80","0.84","606.63","604.96"
"138.","PARAGUAY","539.46","32.78","572.25","506.68"
"139.","TURKMENISTAN","447.85","87.06","534.91","360.79"
"140.","LAO PD RP","304.99","229.19","534.19","75.80"
"141.","RWANDA","530.83","1.55","532.38","529.28"
"142.","NIGER","525.31","3.35","528.66","521.96"
"143.","CYPRUS","375.24","121.83","497.07","253.41"
"144.","REUNION","317.94","136.75","454.69","181.19"
"145.","ARMENIA","442.05","10.43","452.48","431.62"
"146.","NETHERLANDANTIL","416.18","26.31","442.49","389.86"
"147.","EL SALVADOR","394.13","48.12","442.25","346.01"
"148.","MAURITANIA","350.84","44.38","395.22","306.46"
"149.","NICARAGUA","361.01","16.22","377.23","344.78"
"150.","HAITI","358.31","5.79","364.10","352.51"
"151.","LUXEMBOURG","70.48","276.74","347.22","-206.27"
"152.","BOLIVIA","320.33","14.43","334.76","305.90"
"153.","TAJIKISTAN","327.28","5.33","332.61","321.95"
"154.","SEYCHELLES","308.52","5.81","314.33","302.71"
"155.","FIJI IS","295.11","11.49","306.59","283.62"
"156.","CHAD","201.56","67.84","269.41","133.72"
"157.","FR GUIANA","219.48","15.29","234.77","204.19"
"158.","CUBA","214.84","14.69","229.53","200.14"
"159.","SURINAME","145.98","78.99","224.97","66.99"
"160.","JAMAICA","218.54","5.50","224.04","213.05"
"161.","NEW CALEDONIA","53.31","165.60","218.91","-112.29"
"162.","UNION OF SERBIA &amp; MONTENEGRO","182.13","32.97","215.10","149.17"
"163.","SERBIA","192.95","20.13","213.08","172.82"
"164.","KYRGHYZSTAN","208.20","3.84","212.04","204.37"
"165.","LESOTHO","188.58","14.01","202.59","174.57"
"166.","GUYANA","146.95","44.09","191.04","102.86"
"167.","BURUNDI","185.50","1.12","186.62","184.38"
"168.","MACEDONIA","64.97","120.93","185.90","-55.96"
"169.","MONTENEGRO","183.65","0.06","183.71","183.59"
"170.","ICELAND","119.79","40.84","160.63","78.95"
"171.","BELIZE","134.02","9.44","143.46","124.59"
"172.","MONGOLIA","90.46","50.59","141.04","39.87"
"173.","PANAMA C Z","2.19","130.30","132.49","-128.11"
"174.","ERITREA","100.45","28.86","129.31","71.60"
"175.","COMOROS","82.42","40.71","123.13","41.71"
"176.","BOSNIA-HRZGOVIN","70.41","10.07","80.47","60.34"
"177.","MOLDOVA","63.58","3.24","66.81","60.34"
"178.","C AFRI REP","46.15","5.47","51.63","40.68"
"179.","MARSHALL ISLAND","7.05","40.40","47.45","-33.35"
"180.","MARTINIQUE","46.60","0.74","47.34","45.86"
"181.","SOLOMON IS","12.47","32.86","45.33","-20.40"
"182.","GUADELOUPE","39.48","2.08","41.57","37.40"
"183.","BARBADOS","38.96","0.69","39.64","38.27"
"184.","VIRGIN IS US","24.19","13.72","37.91","10.47"
"185.","NAURU RP","1.08","30.05","31.13","-28.98"
"186.","CAPE VERDE IS","8.70","18.84","27.54","-10.14"
"187.","SAMOA","26.43","0.11","26.54","26.33"
"188.","MACAO","9.89","16.35","26.24","-6.45"
"189.","ARUBA","20.14","0.83","20.97","19.30"
"190.","CAYMAN IS","19.37","0.08","19.45","19.30"
"191.","FAROE IS.","18.54","0.00","18.54","18.54"
"192.","TIMOR LESTE","13.05","5.07","18.12","7.98"
"193.","FR POLYNESIA","17.04","0.14","17.18","16.90"
"194.","ST LUCIA","13.87","3.01","16.88","10.87"
"195.","DOMINICA","14.77","0.43","15.19","14.34"
"196.","MONACO","1.86","13.21","15.07","-11.35"
"197.","ANTIGUA","13.40","0.26","13.66","13.13"
"198.","GREENLAND","10.54","0.00","10.54","10.54"
"199.","NORFOLK IS","8.52","1.19","9.72","7.33"
"200.","GRENADA","8.95","0.01","8.97","8.94"
"201.","ST KITT N A","7.44","0.11","7.54","7.33"
"202.","TONGA","6.40","0.12","6.52","6.28"
"203.","KIRIBATI REP","5.79","0.02","5.81","5.77"
"204.","LIECHTENSTEIN","1.94","2.79","4.73","-0.85"
"205.","MICRONESIA","3.37","0.61","3.98","2.77"
"206.","SAN MARINO","0.00","3.86","3.87","-3.86"
"207.","BR VIRGN IS","2.43","0.98","3.41","1.46"
"208.","TURKS C IS","2.39","0.73","3.12","1.66"
"209.","ANTARTICA","0.37","2.23","2.60","-1.86"
"210.","TOKELAU IS","0.96","1.64","2.60","-0.69"
"211.","N. MARIANA IS.","0.36","0.99","1.35","-0.63"
"212.","AMERI SAMOA","0.31","0.81","1.12","-0.50"
"213.","ST HELENA","0.18","0.59","0.76","-0.41"
"214.","ANDORRA","0.74","0.00","0.74","0.74"
"215.","WALLIS F IS","0.00","0.62","0.62","-0.61"
"216.","CHRISTMAS IS.","0.04","0.40","0.45","-0.36"
"217.","MONTSERRAT","0.43","0.02","0.45","0.41"
"218.","NIUE IS","0.09","0.12","0.20","-0.03"
"219.","ST PIERRE","0.19","0.01","0.20","0.19"
"220.","PALAU","0.17","0.02","0.20","0.15"
"221.","COCOS IS","0.03","0.01","0.04","0.02"
"222.","COOK IS","0.56","","",""
"223.","CANARY IS","0.02","","",""
"224.","CHANNEL IS","0.10","","",""
"225.","ANGUILLA","0.14","","",""
"226.","BERMUDA","15.74","","",""
"227.","GUAM","1.68","","",""
"228.","HEARD MACDONALD","0.16","","",""
"229.","PACIFIC IS","0.11","","",""
"230.","SAHARWI A.DM RP","0.00","","",""
"231.","SAO TOME","5.59","","",""
"232.","PITCAIRN IS.","0.36","","",""
"233.","ST VINCENT","11.06","","",""
"234.","TUVALU","0.38","","",""
"235.","VANUATU REP","16.86","","",""
"","Total of Top  countries","1,905,011.08","2,715,420.78","4,620,379.09","-810,409.71"
"","India's Total","1,905,011.08","2,715,420.78","4,620,379.09","-810,409.71"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
