Rank,Country,Export,Import,Total Trade,Trade Balance
"146.","SEYCHELLES","10.62","0.58","11.20","10.04"
"147.","ESTONIA","10.24","0.72","10.95","9.52"
"148.","EL SALVADOR","8.89","1.83","10.72","7.06"
"149.","TAJIKISTAN","6.59","4.09","10.68","2.51"
"150.","NEW CALEDONIA","0.83","9.18","10.02","-8.35"
"151.","ERITREA","8.44","0.99","9.43","7.45"
"152.","PANAMA C Z","0.48","8.75","9.22","-8.27"
"153.","CUBA","7.44","1.73","9.17","5.71"
"154.","RWANDA","8.36","0.72","9.09","7.64"
"155.","BOTSWANA","7.91","0.42","8.32","7.49"
"156.","ARMENIA","7.24","0.78","8.02","6.47"
"157.","BURUNDI","7.24","0.43","7.67","6.81"
"158.","NAMIBIA","7.22","0.05","7.27","7.17"
"159.","MOLDOVA","5.61","0.15","5.75","5.46"
"160.","BRUNEI","5.06","0.54","5.60","4.53"
"161.","CONGO D. REP.","2.82","2.54","5.36","0.29"
"162.","ALBANIA","5.23","0.03","5.26","5.20"
"163.","CHAD","3.52","1.56","5.08","1.96"
"164.","EQUTL GUINEA","3.84","0.72","4.56","3.11"
"165.","BOLIVIA","3.96","0.21","4.18","3.75"
"166.","BOSNIA-HRZGOVIN","2.74","0.12","2.86","2.61"
"167.","LAO PD RP","2.65","0.05","2.70","2.60"
"168.","MACEDONIA","2.60","0.08","2.68","2.51"
"169.","COMOROS","2.44","0.15","2.59","2.29"
"170.","ST PIERRE","2.48","0.10","2.58","2.39"
"171.","ST VINCENT","0.25","2.30","2.55","-2.05"
"172.","DOMINICA","2.03","0.34","2.37","1.69"
"173.","MACAO","2.09","0.00","2.09","2.09"
"174.","GUADELOUPE","1.36","0.71","2.07","0.65"
"175.","BERMUDA","0.63","1.30","1.94","-0.67"
"176.","VANUATU REP","1.65","0.20","1.86","1.45"
"177.","BARBADOS","1.74","0.01","1.75","1.73"
"178.","NAURU RP","0.01","1.69","1.70","-1.67"
"179.","MONACO","0.74","0.94","1.68","-0.20"
"180.","VIRGIN IS US","1.55","0.07","1.62","1.48"
"181.","TIMOR LESTE","1.57","0.01","1.58","1.55"
"182.","MONGOLIA","1.35","0.21","1.55","1.14"
"183.","AMERI SAMOA","1.27","0.05","1.32","1.21"
"184.","C AFRI REP","0.87","0.26","1.13","0.62"
"185.","ANTIGUA","1.05","0.01","1.05","1.04"
"186.","BELIZE","1.00","0.01","1.01","1.00"
"187.","LIECHTENSTEIN","0.47","0.51","0.99","-0.04"
"188.","CAYMAN IS","0.67","0.00","0.68","0.67"
"189.","GIBRALTAR","0.65","0.00","0.65","0.64"
"190.","GUAM","0.38","0.21","0.60","0.17"
"191.","SOLOMON IS","0.26","0.29","0.55","-0.04"
"192.","FR POLYNESIA","0.53","0.01","0.54","0.53"
"193.","MARTINIQUE","0.53","0.00","0.53","0.53"
"194.","ARUBA","0.44","0.02","0.46","0.42"
"195.","MONTSERRAT","0.40","0.02","0.42","0.37"
"196.","MICRONESIA","0.34","0.01","0.35","0.33"
"197.","GRENADA","0.23","0.04","0.27","0.20"
"198.","WALLIS F IS","0.09","0.16","0.25","-0.07"
"199.","FR S ANT TR","0.14","0.08","0.22","0.07"
"200.","ANDORRA","0.18","0.02","0.20","0.16"
"201.","NORFOLK IS","0.10","0.09","0.18","0.01"
"202.","ST HELENA","0.10","0.04","0.15","0.06"
"203.","TOKELAU IS","0.14","0.00","0.15","0.14"
"204.","BR VIRGN IS","0.11","0.00","0.11","0.11"
"205.","GREENLAND","0.04","0.01","0.06","0.03"
"206.","MARSHALL ISLAND","0.05","0.00","0.05","0.05"
"207.","PITCAIRN IS.","0.02","0.00","0.02","0.02"
"208.","SAHARWI A.DM RP","0.01","","",""
"209.","SAO TOME","0.10","","",""
"210.","PACIFIC IS","0.02","","",""
"211.","PALAU","0.05","","",""
"212.","NIUE IS","0.02","","",""
"213.","N. MARIANA IS.","0.03","","",""
"214.","NETHERLANDANTIL","5.27","","",""
"215.","TONGA","0.70","","",""
"216.","TURKS C IS","0.32","","",""
"217.","TUVALU","0.19","","",""
"218.","ST KITT N A","0.49","","",""
"219.","ST LUCIA","0.47","","",""
"220.","SAMOA","0.27","","",""
"221.","LESOTHO","13.41","","",""
"222.","HEARD MACDONALD","0.04","","",""
"223.","KIRIBATI REP","0.40","","",""
"224.","CANARY IS","0.10","","",""
"225.","CAPE VERDE IS","0.60","","",""
"226.","ANTARTICA","0.01","","",""
"227.","ANGUILLA","0.27","","",""
"228.","CHANNEL IS","0.15","","",""
"229.","CHRISTMAS IS.","0.36","","",""
"230.","COCOS IS","0.41","","",""
"231.","COOK IS","0.08","","",""
"232.","FAROE IS.","0.14","","",""
"233.","FALKLAND IS","0.05","","",""
"234.","FR GUIANA","0.08","","",""
"","Total of Top  countries","83,535.93","107,134.53","190,646.40","-23,598.59"
"","India's Total","83,535.93","107,134.53","190,646.40","-23,598.59"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
