Rank,Country,Export,Import,Total Trade,Trade Balance
"1.","UNSPECIFIED","962.12","95,366.53","96,328.65","-94,404.41"
"2.","U S A","52,798.54","23,135.83","75,934.37","29,662.71"
"3.","U ARAB EMTS","23,552.85","9,465.27","33,018.12","14,087.58"
"4.","CHINA P RP","13,579.06","18,625.14","32,204.20","-5,046.08"
"5.","U K","13,892.31","14,862.26","28,754.58","-969.95"
"6.","BELGIUM","8,297.56","18,269.86","26,567.42","-9,972.30"
"7.","GERMANY","11,692.61","13,411.24","25,103.86","-1,718.63"
"8.","HONG KONG","14,988.52","6,859.08","21,847.60","8,129.43"
"9.","JAPAN","7,854.45","12,258.39","20,112.84","-4,403.94"
"10.","SINGAPORE","9,763.93","9,582.60","19,346.53","181.33"
"11.","SWITZERLAND","2,067.21","15,222.52","17,289.73","-13,155.31"
"12.","KOREA RP","3,514.65","13,000.48","16,515.12","-9,485.83"
"13.","INDONESIA","5,179.68","9,751.21","14,930.89","-4,571.53"
"14.","AUSTRALIA","2,684.91","12,173.59","14,858.50","-9,488.68"
"15.","MALAYSIA","4,102.38","9,404.23","13,506.61","-5,301.85"
"16.","ITALY","7,946.88","4,921.58","12,868.46","3,025.30"
"17.","SOUTH AFRICA","2,478.39","8,727.06","11,205.45","-6,248.67"
"18.","FRANCE","5,885.84","5,009.77","10,895.61","876.07"
"19.","SAUDI ARAB","5,161.77","3,390.15","8,551.92","1,771.62"
"20.","NETHERLAND","5,923.65","2,460.99","8,384.64","3,462.66"
"21.","BANGLADESH PR","7,998.98","356.71","8,355.68","7,642.27"
"22.","RUSSIA","3,279.80","4,409.64","7,689.44","-1,129.84"
"23.","SRI LANKA DSR","6,061.91","894.85","6,956.76","5,167.06"
"24.","CANADA","3,507.00","3,335.57","6,842.57","171.43"
"25.","THAILAND","3,821.72","2,798.69","6,620.41","1,023.03"
"26.","ISRAEL","3,326.80","3,077.62","6,404.42","249.19"
"27.","TAIWAN","2,446.70","3,533.40","5,980.10","-1,086.71"
"28.","SPAIN","4,607.02","1,189.13","5,796.15","3,417.89"
"29.","IRAN","4,218.85","1,226.10","5,444.95","2,992.75"
"30.","NEPAL","3,075.79","1,314.40","4,390.19","1,761.39"
"31.","SWEDEN","1,010.36","3,211.05","4,221.41","-2,200.68"
"32.","NIGERIA","2,598.51","347.59","2,946.10","2,250.93"
"33.","TURKEY","2,588.63","336.91","2,925.54","2,251.72"
"34.","ARGENTINA","401.29","2,407.70","2,808.99","-2,006.41"
"35.","BRAZIL","1,266.52","1,440.67","2,707.19","-174.15"
"36.","MYANMAR","411.93","1,879.47","2,291.39","-1,467.54"
"37.","DENMARK","1,111.54","1,036.67","2,148.22","74.87"
"38.","EGYPT A RP","1,688.65","451.27","2,139.92","1,237.38"
"39.","KUWAIT","1,466.27","654.73","2,121.00","811.54"
"40.","VIETNAM SOC REP","1,886.01","175.60","2,061.62","1,710.41"
"41.","PHILIPPINES","1,477.48","561.11","2,038.59","916.37"
"42.","FINLAND","511.32","1,241.12","1,752.44","-729.80"
"43.","JORDAN","693.82","1,058.14","1,751.96","-364.31"
"44.","NORWAY","347.79","1,392.43","1,740.22","-1,044.64"
"45.","UKRAINE","506.69","1,080.54","1,587.24","-573.85"
"46.","PAKISTAN IR","1,318.52","264.90","1,583.43","1,053.62"
"47.","MOROCCO","403.07","1,174.54","1,577.62","-771.47"
"48.","MEXICO","1,215.07","339.55","1,554.62","875.52"
"49.","QATAR","590.21","859.53","1,449.74","-269.32"
"50.","OMAN","1,190.10","233.80","1,423.89","956.30"
"51.","AUSTRIA","488.82","926.71","1,415.53","-437.89"
"52.","TANZANIA REP","807.75","502.33","1,310.07","305.42"
"53.","IRELAND","693.56","602.57","1,296.13","90.99"
"54.","KENYA","1,054.49","192.68","1,247.17","861.81"
"55.","YEMEN REPUBLC","999.69","136.73","1,136.42","862.96"
"56.","GREECE","919.20","216.40","1,135.60","702.81"
"57.","CHILE","381.48","720.22","1,101.70","-338.74"
"58.","GHANA","839.41","151.32","990.73","688.09"
"59.","MAURITIUS","932.92","34.66","967.58","898.26"
"60.","SYRIA","925.74","21.36","947.10","904.38"
"61.","CZECH REPUBLIC","404.46","513.91","918.37","-109.45"
"62.","COTE D' IVOIRE","450.83","458.46","909.29","-7.62"
"63.","BAHARAIN IS","512.95","342.43","855.39","170.52"
"64.","AFGHANISTAN TIS","668.45","186.16","854.61","482.29"
"65.","PORTUGAL","780.67","63.72","844.39","716.95"
"66.","POLAND","616.70","225.41","842.11","391.29"
"67.","SENEGAL","122.88","666.11","788.99","-543.24"
"68.","NEW ZEALAND","395.06","362.50","757.56","32.57"
"69.","KOREA DP RP","729.47","4.95","734.43","724.52"
"70.","BHUTAN","411.22","240.66","651.88","170.57"
"71.","SUDAN","493.41","143.46","636.86","349.95"
"72.","TUNISIA","313.22","297.34","610.56","15.88"
"73.","ALGERIA","561.31","20.55","581.86","540.76"
"74.","ROMANIA","219.61","330.51","550.12","-110.90"
"75.","HUNGARY","422.15","125.56","547.71","296.60"
"76.","MALTA","541.99","4.26","546.26","537.73"
"77.","BENIN","242.19","244.42","486.61","-2.23"
"78.","COLOMBIA","437.97","48.10","486.06","389.87"
"79.","SLOVENIA","166.31","279.63","445.94","-113.31"
"80.","MOZAMBIQUE","317.71","108.52","426.23","209.19"
"81.","UGANDA","403.15","9.42","412.57","393.73"
"82.","ETHIOPIA","369.61","34.63","404.24","334.97"
"83.","KAZAKHSTAN","343.76","42.56","386.32","301.20"
"84.","IRAQ","345.40","0.63","346.04","344.77"
"85.","MALI","201.36","143.53","344.89","57.83"
"86.","DJIBOUTI","338.54","5.48","344.02","333.06"
"87.","PERU","174.67","137.44","312.11","37.22"
"88.","TOGO","215.90","94.96","310.86","120.94"
"89.","LEBANON","271.35","35.28","306.63","236.07"
"90.","CONGO P REP","281.53","24.24","305.78","257.29"
"91.","PANAMA REPUBLIC","250.68","36.72","287.40","213.97"
"92.","LUXEMBOURG","65.21","204.02","269.23","-138.81"
"93.","ZAMBIA","183.15","85.25","268.39","97.90"
"94.","GUINEA BISSAU","9.82","241.05","250.87","-231.23"
"95.","SOMALIA","184.32","44.47","228.79","139.85"
"96.","COSTA RICA","94.29","117.68","211.97","-23.39"
"97.","MADAGASCAR","179.87","23.20","203.07","156.67"
"98.","MALAWI","175.56","22.87","198.43","152.69"
"99.","UZBEKISTAN","69.58","127.28","196.86","-57.69"
"100.","MALDIVES","194.56","1.72","196.28","192.83"
"101.","ZIMBABWE","108.04","75.46","183.49","32.58"
"102.","GEORGIA","156.33","24.95","181.28","131.38"
"103.","GUINEA","161.39","19.55","180.94","141.84"
"104.","NIGER","168.47","10.13","178.60","158.33"
"105.","KYRGHYZSTAN","175.54","2.50","178.04","173.04"
"106.","BULGARIA","115.89","51.18","167.07","64.71"
"107.","BURKINA FASO","109.11","48.04","157.15","61.06"
"108.","CAMEROON","106.88","47.32","154.20","59.56"
"109.","GABON","48.46","103.14","151.60","-54.68"
"110.","CYPRUS","129.59","11.95","141.54","117.64"
"111.","SWAZILAND","133.56","7.77","141.33","125.79"
"112.","URUGUAY","89.49","46.95","136.44","42.53"
"113.","LIBYA","86.08","47.72","133.80","38.36"
"114.","LITHUANIA","82.36","49.63","131.99","32.73"
"115.","TURKMENISTAN","88.29","42.91","131.20","45.38"
"116.","SLOVAK REP","77.44","48.81","126.25","28.63"
"117.","ICELAND","80.87","43.80","124.67","37.07"
"118.","TRINIDAD","90.24","33.82","124.07","56.42"
"119.","PUERTO RICO","121.46","1.79","123.25","119.67"
"120.","GUATEMALA","121.13","0.90","122.03","120.23"
"121.","CROATIA","76.66","34.24","110.90","42.41"
"122.","VENEZUELA","97.08","11.54","108.62","85.54"
"123.","FIJI IS","93.78","7.85","101.63","85.93"
"124.","UNION OF SERBIA &amp; MONTENEGRO","77.33","16.71","94.04","60.62"
"125.","LIBERIA","74.10","18.53","92.63","55.57"
"126.","ECUADOR","64.94","26.83","91.76","38.11"
"127.","SIERRA LEONE","58.71","29.72","88.43","28.98"
"128.","CAMBODIA","85.47","1.27","86.74","84.20"
"129.","MAURITANIA","82.90","0.15","83.05","82.75"
"130.","GAMBIA","62.76","17.32","80.08","45.44"
"131.","TURKS C IS","79.38","0.04","79.42","79.34"
"132.","LATVIA","75.05","1.95","77.00","73.09"
"133.","GUYANA","21.90","54.83","76.73","-32.93"
"134.","AZERBAIJAN","56.42","13.89","70.31","42.53"
"135.","VANUATU REP","2.42","62.63","65.05","-60.21"
"136.","DOMINIC REP","56.16","8.02","64.18","48.15"
"137.","BELARUS","29.82","30.98","60.80","-1.17"
"138.","NEW CALEDONIA","8.74","51.74","60.48","-42.99"
"139.","NETHERLANDANTIL","52.25","0.94","53.19","51.31"
"140.","PARAGUAY","48.56","3.43","51.99","45.12"
"141.","CONGO D. REP.","51.24","0.43","51.67","50.80"
"142.","MARSHALL ISLAND","1.78","48.82","50.60","-47.05"
"143.","ERITREA","49.27","1.14","50.41","48.13"
"144.","SEYCHELLES","46.31","0.31","46.62","46.00"
"145.","JAMAICA","41.61","4.22","45.83","37.40"
"146.","HAITI","39.35","2.20","41.55","37.15"
"147.","TAJIKISTAN","20.53","18.16","38.69","2.37"
"148.","REUNION","32.68","5.81","38.49","26.87"
"149.","SOLOMON IS","28.00","10.32","38.32","17.67"
"150.","NAMIBIA","35.32","0.46","35.78","34.86"
