Rank,Country,Export,Import,Total Trade,Trade Balance
"40.","OMAN","14,409.06","10,956.64","25,365.70","3,452.43"
"41.","GHANA","4,090.82","19,404.68","23,495.50","-15,313.85"
"42.","EGYPT A RP","15,271.81","7,921.79","23,193.60","7,350.03"
"43.","KENYA","19,777.51","837.44","20,614.96","18,940.07"
"44.","ARGENTINA","3,509.82","16,251.35","19,761.18","-12,741.53"
"45.","ANGOLA","1,454.40","17,984.18","19,438.58","-16,529.77"
"46.","CHILE","4,451.08","12,759.43","17,210.51","-8,308.34"
"47.","PAKISTAN IR","14,286.53","2,884.50","17,171.04","11,402.03"
"48.","TANZANIA REP","10,800.38","6,086.35","16,886.74","4,714.03"
"49.","SWEDEN","4,475.52","9,693.29","14,168.81","-5,217.78"
"50.","MYANMAR","7,082.35","6,378.39","13,460.73","703.96"
"51.","UKRAINE","1,696.64","11,464.57","13,161.22","-9,767.93"
"52.","PHILIPPINES","8,871.91","3,531.63","12,403.53","5,340.28"
"53.","COLOMBIA","5,795.40","5,265.89","11,061.29","529.51"
"54.","MOZAMBIQUE","8,087.11","2,375.30","10,462.41","5,711.81"
"55.","POLAND","6,718.42","3,731.45","10,449.88","2,986.97"
"56.","PERU","4,595.78","5,406.76","10,002.54","-810.99"
"57.","MOROCCO","2,245.82","7,051.11","9,296.93","-4,805.29"
"58.","JORDAN","3,265.43","5,580.32","8,845.75","-2,314.89"
"59.","FINLAND","1,628.85","6,550.12","8,178.97","-4,921.28"
"60.","AUSTRIA","2,227.63","5,422.10","7,649.73","-3,194.48"
"61.","NORWAY","3,492.79","3,857.98","7,350.77","-365.19"
"62.","DENMARK","4,514.89","2,811.96","7,326.86","1,702.93"
"63.","ALGERIA","5,134.89","1,972.12","7,107.01","3,162.77"
"64.","IRELAND","3,442.95","3,612.80","7,055.75","-169.85"
"65.","BAHARAIN IS","4,259.40","2,338.66","6,598.06","1,920.73"
"66.","CZECH REPUBLIC","3,181.83","3,318.95","6,500.78","-137.13"
"67.","COTE D' IVOIRE","2,602.27","3,697.08","6,299.35","-1,094.80"
"68.","SUDAN","5,109.63","964.09","6,073.72","4,145.55"
"69.","MAURITIUS","5,572.19","133.17","5,705.36","5,439.02"
"70.","NEW ZEALAND","2,014.60","3,584.55","5,599.14","-1,569.95"
"71.","ETHIOPIA","5,198.16","398.77","5,596.93","4,799.40"
"72.","AFGHANISTAN TIS","3,436.03","2,029.48","5,465.51","1,406.55"
"73.","SENEGAL","3,661.06","1,726.77","5,387.84","1,934.29"
"74.","ZAMBIA","1,947.18","3,134.43","5,081.61","-1,187.25"
"75.","TOGO","3,503.59","1,453.75","4,957.33","2,049.84"
"76.","BHUTAN","3,068.08","1,826.85","4,894.93","1,241.23"
"77.","CAMEROON","1,245.68","3,619.47","4,865.16","-2,373.79"
"78.","ECUADOR","1,000.06","3,652.02","4,652.09","-2,651.96"
"79.","BENIN","2,797.95","1,777.88","4,575.83","1,020.07"
"80.","PORTUGAL","3,866.08","670.50","4,536.58","3,195.57"
"81.","DOMINIC REP","1,148.70","3,146.10","4,294.80","-1,997.41"
"82.","GUINEA","1,818.25","2,404.59","4,222.84","-586.35"
"83.","UGANDA","3,731.17","299.63","4,030.80","3,431.54"
"84.","BOTSWANA","341.49","3,538.76","3,880.25","-3,197.26"
"85.","HUNGARY","2,258.40","1,585.65","3,844.04","672.75"
"86.","BRUNEI","185.73","3,610.37","3,796.10","-3,424.64"
"87.","ROMANIA","1,675.70","2,024.22","3,699.92","-348.52"
"88.","SOMALIA","3,190.05","100.65","3,290.69","3,089.40"
"89.","KAZAKHSTAN","994.37","2,294.90","3,289.27","-1,300.53"
"90.","EQUTL GUINEA","115.90","3,011.62","3,127.53","-2,895.72"
"91.","GREECE","2,203.47","722.02","2,925.49","1,481.46"
"92.","CONGO D. REP.","2,085.16","624.08","2,709.23","1,461.08"
"93.","YEMEN REPUBLC","2,635.35","44.14","2,679.49","2,591.20"
"94.","CONGO P REP","1,089.21","1,304.68","2,393.88","-215.47"
"95.","CHAD","283.50","2,077.31","2,360.80","-1,793.81"
"96.","TUNISIA","1,458.89","898.54","2,357.44","560.35"
"97.","SLOVENIA","1,736.29","579.44","2,315.72","1,156.85"
"98.","MALI","707.80","1,606.48","2,314.28","-898.68"
"99.","MALTA","2,117.28","173.74","2,291.02","1,943.55"
"100.","BURKINA FASO","716.11","1,550.32","2,266.43","-834.21"
"101.","MADAGASCAR","1,284.21","932.68","2,216.89","351.54"
"102.","BOLIVIA","486.53","1,580.34","2,066.87","-1,093.80"
"103.","LITHUANIA","578.62","1,404.14","1,982.77","-825.52"
"104.","PANAMA REPUBLIC","1,318.64","473.27","1,791.91","845.37"
"105.","GUATEMALA","1,675.72","81.37","1,757.09","1,594.36"
"106.","LEBANON","1,570.70","180.17","1,750.87","1,390.53"
"107.","MALAWI","1,153.62","422.33","1,575.94","731.29"
"108.","BULGARIA","949.46","615.65","1,565.11","333.81"
"109.","ZIMBABWE","1,333.20","161.71","1,494.91","1,171.48"
"110.","LAO PD RP","246.12","1,181.63","1,427.75","-935.50"
"111.","PAPUA N GNA","257.21","1,161.05","1,418.26","-903.85"
"112.","GUINEA BISSAU","95.34","1,294.31","1,389.65","-1,198.96"
"113.","PARAGUAY","643.14","736.30","1,379.45","-93.16"
"114.","DJIBOUTI","1,333.58","7.93","1,341.51","1,325.64"
"115.","ESTONIA","416.91","913.17","1,330.08","-496.25"
"116.","SLOVAK REP","899.00","422.83","1,321.83","476.17"
"117.","BELARUS","234.74","1,065.87","1,300.62","-831.13"
"118.","KOREA DP RP","729.76","567.38","1,297.13","162.38"
"119.","CAMBODIA","935.02","359.73","1,294.76","575.29"
"120.","COSTA RICA","883.90","402.68","1,286.58","481.21"
"121.","TRINIDAD","606.83","608.79","1,215.62","-1.96"
"122.","MALDIVES","1,171.12","28.14","1,199.26","1,142.98"
"123.","LUXEMBOURG","52.90","1,143.25","1,196.15","-1,090.35"
"124.","SYRIA","896.10","265.59","1,161.68","630.51"
"125.","ERITREA","42.20","1,093.47","1,135.68","-1,051.27"
"126.","HONDURAS","1,014.14","103.53","1,117.67","910.61"
"127.","URUGUAY","995.90","115.86","1,111.76","880.03"
"128.","PUERTO RICO","755.48","329.19","1,084.67","426.29"
"129.","LIBERIA","874.03","204.67","1,078.71","669.36"
"130.","CROATIA","736.69","235.64","972.34","501.05"
"131.","GABON","241.66","691.36","933.02","-449.70"
"132.","LATVIA","518.71","399.38","918.09","119.33"
"133.","UZBEKISTAN","618.39","298.04","916.43","320.34"
"134.","LIBYA","801.22","56.45","857.66","744.77"
"135.","TURKMENISTAN","446.62","310.41","757.03","136.21"
"136.","AZERBAIJAN","218.22","486.87","705.09","-268.65"
"137.","CYPRUS","390.62","313.92","704.54","76.70"
"138.","SIERRA LEONE","594.57","107.76","702.33","486.81"
"139.","GEORGIA","542.18","159.96","702.14","382.21"
"140.","RWANDA","689.77","8.68","698.45","681.09"
"141.","MARSHALL ISLAND","669.73","2.71","672.43","667.02"
"142.","SWAZILAND","387.47","268.36","655.83","119.11"
"143.","NETHERLANDANTIL","242.59","395.03","637.62","-152.44"
"144.","GAMBIA","391.34","203.84","595.18","187.50"
"145.","BAHAMAS","78.92","510.61","589.54","-431.69"
"146.","NICARAGUA","541.17","25.13","566.30","516.04"
"147.","NAMIBIA","484.01","67.89","551.90","416.12"
"148.","NIGER","528.15","2.12","530.27","526.03"
"149.","MAURITANIA","382.46","121.65","504.11","260.81"
"150.","EL SALVADOR","448.21","40.16","488.37","408.04"
"151.","SOLOMON IS","17.88","444.34","462.22","-426.46"
"152.","HAITI","406.14","21.43","427.57","384.71"
"153.","SERBIA","282.98","144.48","427.46","138.49"
"154.","REUNION","279.47","122.62","402.09","156.86"
"155.","SURINAME","84.08","278.67","362.76","-194.59"
"156.","CUBA","353.25","8.77","362.02","344.47"
"157.","NEW CALEDONIA","30.63","331.36","361.98","-300.73"
"158.","FIJI IS","287.99","2.44","290.43","285.56"
"159.","JAMAICA","263.49","10.18","273.67","253.31"
"160.","ALBANIA","157.61","113.92","271.54","43.69"
"161.","GUYANA","142.88","121.40","264.28","21.48"
"162.","ARMENIA","150.02","92.87","242.88","57.15"
"163.","SEYCHELLES","224.40","4.38","228.79","220.02"
"164.","LESOTHO","196.20","31.91","228.11","164.29"
"165.","COMOROS","111.67","100.09","211.76","11.58"
"166.","TAJIKISTAN","145.49","64.79","210.29","80.70"
"167.","BURUNDI","190.00","0.71","190.71","189.29"
"168.","KYRGHYZSTAN","163.58","11.80","175.38","151.78"
"169.","MONTENEGRO","172.11","0.32","172.43","171.79"
"170.","BOSNIA-HRZGOVIN","129.47","28.75","158.22","100.73"
"171.","ICELAND","121.76","27.46","149.22","94.30"
"172.","MACEDONIA","84.19","46.12","130.30","38.07"
"173.","BELIZE","95.13","6.52","101.64","88.61"
"174.","MOLDOVA","51.00","32.33","83.33","18.67"
"175.","MONGOLIA","54.87","26.96","81.83","27.91"
"176.","BARBADOS","68.96","1.07","70.04","67.89"
"177.","MACAO","12.92","54.28","67.20","-41.36"
"178.","C AFRI REP","60.55","5.44","65.99","55.11"
"179.","GREENLAND","56.93","0.67","57.61","56.26"
"180.","ARUBA","45.46","1.95","47.41","43.50"
"181.","NAURU RP","0.04","38.35","38.40","-38.31"
"182.","VIRGIN IS US","27.81","7.08","34.89","20.72"
"183.","SAMOA","14.61","16.44","31.05","-1.83"
"184.","UNION OF SERBIA &amp; MONTENEGRO","8.79","19.14","27.92","-10.35"
"185.","CAPE VERDE IS","9.37","18.06","27.42","-8.69"
"186.","FR POLYNESIA","25.05","0.16","25.21","24.89"
"187.","PALAU","0.10","24.49","24.59","-24.39"
"188.","TIMOR LESTE","22.35","0.21","22.57","22.14"
"189.","ST LUCIA","17.61","2.99","20.60","14.61"
"190.","GUADELOUPE","18.72","0.40","19.11","18.32"
"191.","BERMUDA","16.91","0.00","16.91","16.91"
"192.","ANTIGUA","16.80","0.06","16.86","16.74"
"193.","MONACO","6.83","9.96","16.78","-3.13"
"194.","BR VIRGN IS","5.53","10.32","15.85","-4.78"
"195.","ST KITT N A","14.48","1.04","15.51","13.44"
"196.","FR GUIANA","7.65","7.77","15.42","-0.13"
"197.","VANUATU REP","13.16","1.97","15.13","11.19"
"198.","LIECHTENSTEIN","5.46","7.74","13.19","-2.28"
"199.","FAROE IS.","11.46","0.23","11.69","11.23"
"200.","FALKLAND IS","0.02","11.08","11.10","-11.06"
"201.","DOMINICA","9.54","0.62","10.16","8.92"
"202.","AMERI SAMOA","1.00","7.39","8.40","-6.39"
"203.","TONGA","7.26","0.00","7.26","7.26"
"204.","ANTARTICA","0.01","7.04","7.05","-7.03"
"205.","MONTSERRAT","6.33","0.00","6.33","6.33"
"206.","SAO TOME","6.09","0.02","6.11","6.08"
"207.","SAN MARINO","1.73","3.37","5.10","-1.64"
"208.","N. MARIANA IS.","3.56","1.51","5.07","2.05"
"209.","ST VINCENT","3.55","0.01","3.56","3.54"
"210.","US MINOR OUTLYING ISLANDS","1.12","2.33","3.45","-1.20"
"211.","NORFOLK IS","2.22","0.47","2.69","1.75"
"212.","TURKS C IS","1.06","0.14","1.20","0.92"
"213.","ANDORRA","0.77","0.00","0.77","0.77"
"214.","FR S ANT TR","0.39","0.18","0.57","0.21"
"215.","TUVALU","0.35","0.07","0.42","0.29"
"216.","VATICAN CITY","0.34","0.01","0.36","0.33"
"217.","NIUE IS","0.26","0.02","0.28","0.24"
"218.","ANGUILLA","0.10","0.04","0.14","0.07"
"219.","INSTALLATIONS IN INTERNATIONAL WATERS","47.92","","",""
"220.","CAYMAN IS","23.37","","",""
"221.","COOK IS","0.33","","",""
"222.","KIRIBATI REP","6.15","","",""
"223.","GUAM","2.51","","",""
"224.","GRENADA","12.22","","",""
"225.","GIBRALTAR","7,796.21","","",""
"226.","MICRONESIA","2.34","","",""
"227.","CURACAO","0.05","","",""
"228.","MARTINIQUE","29.43","","",""
"229.","PANAMA C Z","1.07","","",""
"230.","SAHARWI A.DM RP","0.01","","",""
"231.","ST HELENA","1.06","","",""
"","Total of Top  countries","1,716,384.39","2,490,303.76","4,198,765.47","-773,919.37"
"","India's Total","1,716,384.39","2,490,303.76","4,198,765.47","-773,919.37"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
