Rank,Country,Export,Import,Total Trade,Trade Balance
"49.","CHILE","349.07","809.70","1,158.77","-460.62"
"50.","KENYA","985.28","162.35","1,147.63","822.93"
"51.","IRELAND","657.27","474.19","1,131.46","183.08"
"52.","SENEGAL","248.53","834.36","1,082.90","-585.83"
"53.","BAHARAIN IS","481.71","586.22","1,067.93","-104.51"
"54.","IRAQ","1,039.92","0.13","1,040.05","1,039.80"
"55.","OMAN","961.17","66.96","1,028.13","894.22"
"56.","QATAR","465.10","547.20","1,012.30","-82.09"
"57.","TANZANIA REP","558.77","441.13","999.89","117.64"
"58.","YEMEN REPUBLC","792.46","204.41","996.88","588.05"
"59.","KOREA DP RP","886.27","22.74","909.02","863.53"
"60.","MAURITIUS","795.43","78.08","873.51","717.35"
"61.","PORTUGAL","784.57","72.38","856.94","712.19"
"62.","GREECE","719.62","110.41","830.03","609.22"
"63.","NORWAY","342.76","469.20","811.96","-126.44"
"64.","TUNISIA","285.25","452.49","737.74","-167.24"
"65.","POLAND","511.27","187.98","699.25","323.29"
"66.","NEW ZEALAND","327.63","369.75","697.38","-42.12"
"67.","CZECH REPUBLIC","277.90","413.68","691.58","-135.78"
"68.","COTE D' IVOIRE","236.80","416.33","653.13","-179.53"
"69.","SYRIA","586.68","42.77","629.45","543.92"
"70.","SUDAN","509.01","118.54","627.55","390.46"
"71.","GHANA","511.23","90.18","601.41","421.06"
"72.","BENIN","311.43","184.81","496.24","126.61"
"73.","SLOVENIA","116.33","340.41","456.73","-224.08"
"74.","TOGO","346.80","62.15","408.95","284.65"
"75.","AFGHANISTAN TIS","294.09","89.32","383.42","204.77"
"76.","PERU","240.45","119.89","360.34","120.57"
"77.","MOZAMBIQUE","225.93","134.40","360.33","91.53"
"78.","ROMANIA","132.72","220.59","353.30","-87.87"
"79.","ETHIOPIA","299.89","51.06","350.95","248.83"
"80.","BHUTAN","188.96","155.61","344.57","33.35"
"81.","HUNGARY","233.57","99.77","333.34","133.81"
"82.","ALGERIA","323.19","5.35","328.54","317.84"
"83.","UGANDA","318.76","9.56","328.31","309.20"
"84.","COLOMBIA","297.91","28.21","326.12","269.70"
"85.","PANAMA REPUBLIC","238.14","86.84","324.99","151.30"
"86.","LEBANON","246.28","63.12","309.40","183.15"
"87.","KAZAKHSTAN","226.87","61.59","288.46","165.29"
"88.","CONGO P REP","258.29","15.73","274.02","242.56"
"89.","NIGER","256.45","0.28","256.73","256.17"
"90.","GUINEA BISSAU","25.14","229.34","254.48","-204.20"
"91.","TURKS C IS","244.71","0.05","244.76","244.66"
"92.","GUINEA","166.27","71.95","238.23","94.32"
"93.","SOMALIA","96.47","128.95","225.42","-32.48"
"94.","ZAMBIA","149.81","69.69","219.50","80.12"
"95.","ANGOLA","180.57","34.82","215.39","145.74"
"96.","VENEZUELA","196.19","17.94","214.13","178.25"
"97.","MALI","109.57","95.78","205.35","13.78"
"98.","GABON","85.50","101.74","187.25","-16.24"
"99.","DJIBOUTI","181.09","3.97","185.06","177.12"
"100.","MALAWI","149.12","8.25","157.37","140.88"
"101.","MALTA","156.43","0.85","157.28","155.58"
"102.","MALDIVES","152.86","1.61","154.47","151.25"
"103.","ZIMBABWE","76.62","67.97","144.59","8.65"
"104.","LUXEMBOURG","44.21","93.57","137.79","-49.36"
"105.","CAMEROON","102.22","31.81","134.03","70.40"
"106.","CYPRUS","113.60","13.40","127.00","100.20"
"107.","BURKINA FASO","78.02","46.40","124.42","31.63"
"108.","UZBEKISTAN","24.56","99.42","123.99","-74.86"
"109.","GEORGIA","91.12","32.62","123.74","58.49"
"110.","FIJI IS","123.13","0.06","123.19","123.06"
"111.","TRINIDAD","108.06","0.55","108.61","107.50"
"112.","SLOVAK REP","53.20","55.10","108.31","-1.90"
"113.","ICELAND","40.12","65.54","105.66","-25.42"
"114.","HONDURAS","104.76","0.38","105.15","104.38"
"115.","URUGUAY","81.74","22.53","104.27","59.20"
"116.","LIBYA","85.38","14.24","99.62","71.14"
"117.","GUATEMALA","87.67","11.75","99.42","75.92"
"118.","MAURITANIA","99.27","0.12","99.39","99.15"
"119.","CAMBODIA","96.00","2.94","98.95","93.06"
"120.","BULGARIA","53.80","40.90","94.70","12.90"
"121.","GAMBIA","68.06","21.90","89.96","46.16"
"122.","MADAGASCAR","70.82","19.08","89.91","51.74"
"123.","MACAO","17.43","61.47","78.90","-44.05"
"124.","DOMINIC REP","78.33","0.57","78.89","77.76"
"125.","COSTA RICA","51.02","25.62","76.64","25.40"
"126.","TURKMENISTAN","49.82","26.16","75.98","23.66"
"127.","LITHUANIA","48.84","27.07","75.91","21.77"
"128.","KYRGHYZSTAN","70.97","2.26","73.23","68.71"
"129.","SIERRA LEONE","53.06","20.06","73.12","33.00"
"130.","ECUADOR","57.84","10.25","68.08","47.59"
"131.","SWAZILAND","62.57","2.19","64.75","60.38"
"132.","BELARUS","28.61","34.37","62.98","-5.76"
"133.","LATVIA","42.78","13.76","56.53","29.02"
"134.","HAITI","52.71","0.22","52.93","52.49"
"135.","JAMAICA","51.16","0.74","51.90","50.43"
"136.","CROATIA","48.50","3.08","51.58","45.41"
"137.","AZERBAIJAN","41.80","8.39","50.19","33.41"
"138.","VIRGIN IS US","4.68","45.45","50.13","-40.77"
"139.","PUERTO RICO","32.21","12.31","44.52","19.90"
"140.","PANAMA C Z","43.95","0.14","44.09","43.82"
"141.","TAJIKISTAN","41.85","0.39","42.25","41.46"
"142.","CUBA","23.25","17.60","40.85","5.66"
"143.","NAMIBIA","24.04","15.83","39.86","8.21"
"144.","PARAGUAY","33.07","3.09","36.15","29.98"
"145.","COMOROS","30.93","1.55","32.48","29.39"
"146.","LIBERIA","21.53","10.77","32.29","10.76"
"147.","SEYCHELLES","29.89","0.26","30.15","29.63"
"148.","UNION OF SERBIA &amp; MONTENEGRO","22.30","5.85","28.15","16.45"
"149.","NICARAGUA","25.33","2.38","27.71","22.94"
"150.","GUYANA","17.02","10.61","27.63","6.41"
"151.","BOSNIA-HRZGOVIN","11.29","16.03","27.31","-4.74"
"152.","PAPUA N GNA","24.54","1.97","26.50","22.57"
"153.","REUNION","24.21","1.09","25.29","23.12"
"154.","SURINAME","8.81","15.75","24.55","-6.94"
"155.","ESTONIA","20.87","3.27","24.14","17.61"
"156.","EL SALVADOR","18.02","5.68","23.70","12.33"
"157.","BRUNEI","21.55","1.56","23.11","19.99"
"158.","VANUATU REP","0.68","21.56","22.23","-20.88"
"159.","CONGO D. REP.","20.88","0.01","20.89","20.87"
"160.","MOLDOVA","12.28","8.59","20.87","3.69"
"161.","ALBANIA","20.69","0.02","20.71","20.67"
"162.","BOTSWANA","19.77","0.03","19.80","19.74"
"163.","LESOTHO","18.27","0.02","18.30","18.25"
"164.","BAHAMAS","15.35","1.73","17.08","13.62"
"165.","BOLIVIA","10.29","4.97","15.25","5.32"
"166.","CHAD","5.48","9.08","14.55","-3.60"
"167.","ARMENIA","12.18","0.78","12.96","11.41"
"168.","BARBADOS","11.92","0.03","11.94","11.89"
"169.","NAURU RP","0.25","10.99","11.24","-10.74"
"170.","ST VINCENT","1.01","9.66","10.67","-8.65"
"171.","BR VIRGN IS","9.75","0.43","10.18","9.32"
"172.","DOMINICA","9.93","0.06","10.00","9.87"
"173.","MACEDONIA","6.20","2.88","9.08","3.32"
"174.","GIBRALTAR","6.77","2.07","8.85","4.70"
"175.","NEW CALEDONIA","3.89","4.95","8.84","-1.06"
"176.","LAO PD RP","7.63","0.72","8.35","6.91"
"177.","SOLOMON IS","1.47","6.16","7.63","-4.69"
"178.","GUADELOUPE","6.92","0.12","7.04","6.80"
"179.","TONGA","1.51","5.34","6.85","-3.83"
"180.","MONGOLIA","3.45","2.49","5.94","0.96"
"181.","BELIZE","3.18","2.33","5.51","0.85"
"182.","AMERI SAMOA","1.52","2.04","3.56","-0.52"
"183.","SAMOA","3.54","0.00","3.55","3.54"
"184.","GRENADA","2.18","1.24","3.43","0.94"
"185.","LIECHTENSTEIN","1.62","1.36","2.98","0.26"
"186.","TOKELAU IS","1.41","0.74","2.15","0.67"
"187.","SAO TOME","1.64","0.19","1.83","1.45"
"188.","GUAM","1.68","0.13","1.81","1.55"
"189.","NORFOLK IS","1.16","0.12","1.27","1.04"
"190.","COCOS IS","0.98","0.24","1.22","0.74"
"191.","ANDORRA","1.00","0.00","1.01","1.00"
"192.","EQUTL GUINEA","0.56","0.05","0.61","0.50"
"193.","FAROE IS.","0.27","0.08","0.35","0.20"
"194.","PITCAIRN IS.","0.24","0.00","0.24","0.24"
"195.","COOK IS","0.13","0.03","0.16","0.10"
"196.","FALKLAND IS","0.03","","0.03",""
"197.","FR GUIANA","23.83","","",""
"198.","FR POLYNESIA","0.70","","",""
"199.","FR S ANT TR","0.13","","",""
"200.","CHANNEL IS","0.82","","",""
"201.","CHRISTMAS IS.","1.82","","",""
"202.","ANTIGUA","1.21","","",""
"203.","BERMUDA","1.30","","",""
"204.","BURUNDI","21.92","","",""
"205.","CANARY IS","5.15","","",""
"206.","CAPE VERDE IS","0.52","","",""
"207.","CAYMAN IS","18.64","","",""
"208.","C AFRI REP","14.24","","",""
"209.","GREENLAND","0.08","","",""
"210.","KIRIBATI REP","2.13","","",""
"211.","MONTSERRAT","1.89","","",""
"212.","MARSHALL ISLAND","158.11","","",""
"213.","MARTINIQUE","5.81","","",""
"214.","NETHERLANDANTIL","144.35","","",""
"215.","NIUE IS","0.06","","",""
"216.","RWANDA","29.80","","",""
"217.","TIMOR LESTE","3.44","","",""
"218.","TUVALU","0.10","","",""
"219.","ST HELENA","2.60","","",""
"220.","ST KITT N A","0.40","","",""
"221.","ST LUCIA","1.99","","",""
"222.","WALLIS F IS","0.09","","",""
"","Total of Top  countries","255,137.26","297,205.86","551,902.01","-42,068.60"
"","India's Total","255,137.26","297,205.86","551,902.01","-42,068.60"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
