Rank,Country,Export,Import,Total Trade,Trade Balance
"47.","PAKISTAN IR","206.16","44.85","251.01","161.31"
"48.","AUSTRIA","81.11","164.21","245.32","-83.10"
"49.","CHILE","72.13","167.31","239.44","-95.18"
"50.","KENYA","203.59","33.55","237.14","170.04"
"51.","IRELAND","135.81","97.98","233.80","37.83"
"52.","SENEGAL","51.35","172.41","223.76","-121.05"
"53.","BAHARAIN IS","99.54","121.13","220.67","-21.59"
"54.","IRAQ","214.88","0.03","214.91","214.85"
"55.","OMAN","198.61","13.84","212.44","184.77"
"56.","QATAR","96.10","113.07","209.17","-16.96"
"57.","TANZANIA REP","115.46","91.15","206.61","24.31"
"58.","YEMEN REPUBLC","163.75","42.24","205.99","121.51"
"59.","KOREA DP RP","183.13","4.70","187.83","178.43"
"60.","MAURITIUS","164.36","16.13","180.50","148.23"
"61.","PORTUGAL","162.12","14.96","177.07","147.16"
"62.","GREECE","148.70","22.81","171.51","125.88"
"63.","NORWAY","70.83","96.95","167.78","-26.13"
"64.","TUNISIA","58.94","93.50","152.44","-34.56"
"65.","POLAND","105.64","38.84","144.49","66.80"
"66.","NEW ZEALAND","67.70","76.40","144.10","-8.70"
"67.","CZECH REPUBLIC","57.42","85.48","142.90","-28.06"
"68.","COTE D' IVOIRE","48.93","86.03","134.96","-37.10"
"69.","SYRIA","121.23","8.84","130.06","112.39"
"70.","SUDAN","105.18","24.49","129.67","80.68"
"71.","GHANA","105.64","18.63","124.27","87.00"
"72.","BENIN","64.35","38.19","102.54","26.16"
"73.","SLOVENIA","24.04","70.34","94.38","-46.30"
"74.","TOGO","71.66","12.84","84.50","58.82"
"75.","AFGHANISTAN TIS","60.77","18.46","79.23","42.31"
"76.","PERU","49.69","24.77","74.46","24.91"
"77.","MOZAMBIQUE","46.68","27.77","74.46","18.91"
"78.","ROMANIA","27.42","45.58","73.00","-18.16"
"79.","ETHIOPIA","61.97","10.55","72.52","51.42"
"80.","BHUTAN","39.05","32.15","71.20","6.89"
"81.","HUNGARY","48.26","20.61","68.88","27.65"
"82.","ALGERIA","66.78","1.11","67.89","65.68"
"83.","UGANDA","65.87","1.97","67.84","63.89"
"84.","COLOMBIA","61.56","5.83","67.39","55.73"
"85.","PANAMA REPUBLIC","49.21","17.94","67.15","31.26"
"86.","LEBANON","50.89","13.04","63.93","37.85"
"87.","KAZAKHSTAN","46.88","12.73","59.60","34.15"
"88.","CONGO P REP","53.37","3.25","56.62","50.12"
"89.","NIGER","52.99","0.06","53.05","52.93"
"90.","GUINEA BISSAU","5.19","47.39","52.58","-42.19"
"91.","TURKS C IS","50.56","0.01","50.57","50.55"
"92.","GUINEA","34.36","14.87","49.23","19.49"
"93.","SOMALIA","19.93","26.65","46.58","-6.71"
"94.","ZAMBIA","30.95","14.40","45.36","16.55"
"95.","ANGOLA","37.31","7.20","44.51","30.12"
"96.","VENEZUELA","40.54","3.71","44.25","36.83"
"97.","MALI","22.64","19.79","42.43","2.85"
"98.","GABON","17.67","21.02","38.69","-3.36"
"99.","DJIBOUTI","37.42","0.82","38.24","36.60"
"100.","MALAWI","30.81","1.70","32.52","29.11"
"101.","MALTA","32.32","0.18","32.50","32.15"
"102.","MALDIVES","31.59","0.33","31.92","31.25"
"103.","ZIMBABWE","15.83","14.04","29.88","1.79"
"104.","LUXEMBOURG","9.14","19.34","28.47","-10.20"
"105.","CAMEROON","21.12","6.57","27.70","14.55"
"106.","CYPRUS","23.47","2.77","26.24","20.71"
"107.","BURKINA FASO","16.12","9.59","25.71","6.53"
"108.","UZBEKISTAN","5.08","20.54","25.62","-15.47"
"109.","GEORGIA","18.83","6.74","25.57","12.09"
"110.","FIJI IS","25.44","0.01","25.46","25.43"
"111.","TRINIDAD","22.33","0.11","22.44","22.21"
"112.","SLOVAK REP","10.99","11.39","22.38","-0.39"
"113.","ICELAND","8.29","13.54","21.83","-5.25"
"114.","HONDURAS","21.65","0.08","21.73","21.57"
"115.","URUGUAY","16.89","4.66","21.55","12.23"
"116.","LIBYA","17.64","2.94","20.58","14.70"
"117.","GUATEMALA","18.12","2.43","20.54","15.69"
"118.","MAURITANIA","20.51","0.02","20.54","20.49"
"119.","CAMBODIA","19.84","0.61","20.45","19.23"
"120.","BULGARIA","11.12","8.45","19.57","2.67"
"121.","GAMBIA","14.06","4.52","18.59","9.54"
"122.","MADAGASCAR","14.63","3.94","18.58","10.69"
"123.","MACAO","3.60","12.70","16.30","-9.10"
"124.","DOMINIC REP","16.18","0.12","16.30","16.07"
"125.","COSTA RICA","10.54","5.29","15.84","5.25"
"126.","TURKMENISTAN","10.29","5.40","15.70","4.89"
"127.","LITHUANIA","10.09","5.59","15.68","4.50"
"128.","KYRGHYZSTAN","14.67","0.47","15.13","14.20"
"129.","SIERRA LEONE","10.96","4.15","15.11","6.82"
"130.","ECUADOR","11.95","2.12","14.07","9.83"
"131.","SWAZILAND","12.93","0.45","13.38","12.48"
"132.","BELARUS","5.91","7.10","13.01","-1.19"
"133.","LATVIA","8.84","2.84","11.68","6.00"
"134.","HAITI","10.89","0.04","10.94","10.85"
"135.","JAMAICA","10.57","0.15","10.72","10.42"
"136.","CROATIA","10.02","0.64","10.66","9.38"
"137.","AZERBAIJAN","8.64","1.73","10.37","6.90"
"138.","VIRGIN IS US","0.97","9.39","10.36","-8.43"
"139.","PUERTO RICO","6.66","2.54","9.20","4.11"
"140.","PANAMA C Z","9.08","0.03","9.11","9.05"
"141.","TAJIKISTAN","8.65","0.08","8.73","8.57"
"142.","CUBA","4.81","3.64","8.44","1.17"
"143.","NAMIBIA","4.97","3.27","8.24","1.70"
"144.","PARAGUAY","6.83","0.64","7.47","6.19"
"145.","COMOROS","6.39","0.32","6.71","6.07"
"146.","LIBERIA","4.45","2.22","6.67","2.22"
"147.","SEYCHELLES","6.18","0.05","6.23","6.12"
"148.","UNION OF SERBIA &amp; MONTENEGRO","4.61","1.21","5.82","3.40"
"149.","NICARAGUA","5.23","0.49","5.73","4.74"
"150.","GUYANA","3.52","2.19","5.71","1.32"
"151.","BOSNIA-HRZGOVIN","2.33","3.31","5.64","-0.98"
"152.","PAPUA N GNA","5.07","0.41","5.48","4.66"
"153.","REUNION","5.00","0.22","5.23","4.78"
"154.","SURINAME","1.82","3.25","5.07","-1.43"
"155.","ESTONIA","4.31","0.68","4.99","3.64"
"156.","EL SALVADOR","3.72","1.17","4.90","2.55"
"157.","BRUNEI","4.45","0.32","4.78","4.13"
"158.","VANUATU REP","0.14","4.45","4.59","-4.31"
"159.","CONGO D. REP.","4.31","0.00","4.32","4.31"
"160.","MOLDOVA","2.54","1.77","4.31","0.76"
"161.","ALBANIA","4.28","0.00","4.28","4.27"
"162.","BOTSWANA","4.09","0.01","4.09","4.08"
"163.","LESOTHO","3.78","0.01","3.78","3.77"
"164.","BAHAMAS","3.17","0.36","3.53","2.82"
"165.","BOLIVIA","2.13","1.03","3.15","1.10"
"166.","CHAD","1.13","1.88","3.01","-0.74"
"167.","ARMENIA","2.52","0.16","2.68","2.36"
"168.","BARBADOS","2.46","0.01","2.47","2.46"
"169.","NAURU RP","0.05","2.27","2.32","-2.22"
"170.","ST VINCENT","0.21","2.00","2.21","-1.79"
"171.","BR VIRGN IS","2.02","0.09","2.10","1.93"
"172.","DOMINICA","2.05","0.01","2.07","2.04"
"173.","MACEDONIA","1.28","0.59","1.88","0.69"
"174.","GIBRALTAR","1.40","0.43","1.83","0.97"
"175.","NEW CALEDONIA","0.80","1.02","1.83","-0.22"
"176.","LAO PD RP","1.58","0.15","1.73","1.43"
"177.","SOLOMON IS","0.30","1.27","1.58","-0.97"
"178.","GUADELOUPE","1.43","0.02","1.45","1.41"
"179.","TONGA","0.31","1.10","1.42","-0.79"
"180.","MONGOLIA","0.71","0.51","1.23","0.20"
"181.","BELIZE","0.66","0.48","1.14","0.18"
"182.","AMERI SAMOA","0.31","0.42","0.74","-0.11"
"183.","SAMOA","0.73","0.00","0.73","0.73"
"184.","GRENADA","0.45","0.26","0.71","0.19"
"185.","LIECHTENSTEIN","0.33","0.28","0.62","0.05"
"186.","TOKELAU IS","0.29","0.15","0.44","0.14"
"187.","SAO TOME","0.34","0.04","0.38","0.30"
"188.","GUAM","0.35","0.03","0.37","0.32"
"189.","NORFOLK IS","0.24","0.02","0.26","0.21"
"190.","COCOS IS","0.20","0.05","0.25","0.15"
"191.","ANDORRA","0.21","0.00","0.21","0.21"
"192.","EQUTL GUINEA","0.11","0.01","0.13","0.10"
"193.","FAROE IS.","0.06","0.02","0.07","0.04"
"194.","PITCAIRN IS.","0.05","0.00","0.05","0.05"
"195.","COOK IS","0.03","0.01","0.03","0.02"
"196.","FALKLAND IS","0.01","","0.01",""
"197.","FR GUIANA","4.92","","",""
"198.","FR POLYNESIA","0.14","","",""
"199.","FR S ANT TR","0.03","","",""
"200.","CHANNEL IS","0.17","","",""
"201.","CHRISTMAS IS.","0.38","","",""
"202.","ANTIGUA","0.25","","",""
"203.","BERMUDA","0.27","","",""
"204.","BURUNDI","4.53","","",""
"205.","CANARY IS","1.06","","",""
"206.","CAPE VERDE IS","0.11","","",""
"207.","CAYMAN IS","3.85","","",""
"208.","C AFRI REP","2.94","","",""
"209.","GREENLAND","0.02","","",""
"210.","KIRIBATI REP","0.44","","",""
"211.","MONTSERRAT","0.39","","",""
"212.","MARSHALL ISLAND","32.67","","",""
"213.","MARTINIQUE","1.20","","",""
"214.","NETHERLANDANTIL","29.83","","",""
"215.","NIUE IS","0.01","","",""
"216.","RWANDA","6.16","","",""
"217.","TIMOR LESTE","0.71","","",""
"218.","TUVALU","0.02","","",""
"219.","ST HELENA","0.54","","",""
"220.","ST KITT N A","0.08","","",""
"221.","ST LUCIA","0.41","","",""
"222.","WALLIS F IS","0.02","","",""
"","Total of Top  countries","52,719.42","61,412.13","114,040.40","-8,692.70"
"","India's Total","52,719.42","61,412.13","114,040.40","-8,692.70"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
