Rank,Country,Export,Import,Total Trade,Trade Balance
"47.","UKRAINE","463.79","2,060.79","2,524.58","-1,596.99"
"48.","KAZAKHSTAN","202.59","2,255.70","2,458.29","-2,053.12"
"49.","POLAND","1,548.07","849.58","2,397.65","698.49"
"50.","GHANA","617.42","1,773.55","2,390.97","-1,156.13"
"51.","PERU","763.99","1,575.09","2,339.09","-811.10"
"52.","KENYA","2,108.58","89.62","2,198.20","2,018.96"
"53.","PHILIPPINES","1,525.96","523.83","2,049.79","1,002.12"
"54.","JORDAN","960.66","1,064.66","2,025.31","-104.00"
"55.","CHILE","793.42","1,175.67","1,969.09","-382.25"
"56.","SWEDEN","748.41","1,114.48","1,862.88","-366.07"
"57.","COLOMBIA","1,043.41","810.95","1,854.37","232.46"
"58.","MOROCCO","799.45","952.54","1,751.99","-153.09"
"59.","AFGHANISTAN TIS","997.58","529.84","1,527.42","467.74"
"60.","SUDAN","1,096.88","396.75","1,493.63","700.12"
"61.","MYANMAR","925.74","547.20","1,472.94","378.55"
"62.","TOGO","1,040.60","383.54","1,424.14","657.06"
"63.","DENMARK","733.90","632.40","1,366.30","101.49"
"64.","IRELAND","533.67","604.15","1,137.82","-70.48"
"65.","BHUTAN","715.28","405.73","1,121.01","309.55"
"66.","ZAMBIA","247.64","843.32","1,090.95","-595.68"
"67.","AUSTRIA","455.57","629.74","1,085.30","-174.17"
"68.","NORWAY","421.60","630.79","1,052.39","-209.18"
"69.","EQUTL GUINEA","10.92","972.88","983.80","-961.96"
"70.","BAHARAIN IS","559.09","421.50","980.60","137.59"
"71.","BOLIVIA","113.46","845.88","959.35","-732.42"
"72.","SENEGAL","477.10","469.47","946.56","7.63"
"73.","BOTSWANA","178.74","744.00","922.74","-565.26"
"74.","CAMEROON","228.45","676.36","904.81","-447.91"
"75.","NEW ZEALAND","378.54","521.83","900.36","-143.29"
"76.","ETHIOPIA","798.31","98.55","896.86","699.76"
"77.","FINLAND","268.62","625.65","894.28","-357.03"
"78.","PORTUGAL","744.78","141.82","886.60","602.96"
"79.","COTE D' IVOIRE","414.67","454.88","869.55","-40.22"
"80.","PAKISTAN IR","816.62","13.97","830.58","802.65"
"81.","CZECH REPUBLIC","496.33","299.42","795.75","196.92"
"82.","GUINEA","354.82","416.30","771.13","-61.48"
"83.","YEMEN REPUBLC","721.25","22.73","743.98","698.52"
"84.","CONGO P REP","112.91","587.50","700.42","-474.59"
"85.","BURKINA FASO","153.94","542.67","696.61","-388.72"
"86.","MAURITIUS","662.13","27.89","690.02","634.23"
"87.","BENIN","326.62","358.94","685.55","-32.32"
"88.","UGANDA","621.52","33.98","655.50","587.54"
"89.","BRUNEI","57.62","586.28","643.90","-528.66"
"90.","GIBRALTAR","629.14","1.01","630.14","628.13"
"91.","ROMANIA","366.88","261.34","628.23","105.54"
"92.","ECUADOR","253.00","361.60","614.60","-108.60"
"93.","HUNGARY","423.94","187.68","611.61","236.26"
"94.","SOMALIA","582.31","15.05","597.36","567.26"
"95.","SLOVENIA","332.55","248.43","580.98","84.12"
"96.","DOMINIC REP","213.32","361.11","574.43","-147.79"
"97.","GREECE","445.53","123.71","569.24","321.83"
"98.","CYPRUS","443.28","74.43","517.71","368.85"
"99.","MADAGASCAR","301.73","119.24","420.97","182.50"
"100.","CONGO D. REP.","352.77","32.13","384.90","320.65"
"101.","LATVIA","119.24","265.54","384.78","-146.30"
"102.","TUNISIA","245.02","131.13","376.15","113.90"
"103.","LITHUANIA","110.75","262.09","372.85","-151.34"
"104.","DJIBOUTI","316.01","19.54","335.55","296.47"
"105.","MALTA","208.20","121.90","330.09","86.30"
"106.","CHAD","58.69","270.75","329.44","-212.06"
"107.","AZERBAIJAN","53.21","273.91","327.11","-220.70"
"108.","PANAMA REPUBLIC","238.52","75.83","314.34","162.69"
"109.","GUATEMALA","291.32","22.95","314.27","268.38"
"110.","BULGARIA","158.89","144.06","302.96","14.83"
"111.","UZBEKISTAN","180.21","66.85","247.06","113.36"
"112.","LEBANON","203.97","30.94","234.91","173.04"
"113.","CAMBODIA","188.09","46.69","234.78","141.40"
"114.","MALDIVES","226.57","6.00","232.57","220.58"
"115.","LIBYA","184.40","43.09","227.49","141.31"
"116.","LIBERIA","219.52","7.75","227.27","211.77"
"117.","MALAWI","185.09","31.76","216.85","153.33"
"118.","URUGUAY","147.69","57.24","204.93","90.45"
"119.","HONDURAS","185.34","19.32","204.66","166.02"
"120.","CROATIA","146.94","57.18","204.12","89.77"
"121.","BELARUS","55.77","147.44","203.21","-91.67"
"122.","SLOVAK REP","138.41","54.84","193.25","83.58"
"123.","PUERTO RICO","134.44","52.45","186.89","81.99"
"124.","MALI","146.14","38.07","184.21","108.07"
"125.","GABON","45.55","138.40","183.94","-92.85"
"126.","COSTA RICA","126.63","48.71","175.33","77.92"
"127.","SYRIA","159.33","15.34","174.67","143.99"
"128.","GAMBIA","132.33","40.95","173.28","91.38"
"129.","ZIMBABWE","161.13","11.34","172.47","149.79"
"130.","TRINIDAD","85.11","84.42","169.53","0.68"
"131.","PARAGUAY","126.96","25.28","152.24","101.68"
"132.","SIERRA LEONE","115.37","24.49","139.86","90.88"
"133.","GUINEA BISSAU","8.99","124.54","133.53","-115.54"
"134.","RWANDA","124.05","4.10","128.15","119.95"
"135.","ESTONIA","65.44","54.06","119.50","11.37"
"136.","PAPUA N GNA","56.02","55.70","111.71","0.32"
"137.","SERBIA","83.67","11.51","95.18","72.17"
"138.","NAMIBIA","66.18","28.54","94.72","37.63"
"139.","MAURITANIA","83.83","10.70","94.53","73.14"
"140.","GEORGIA","82.77","11.40","94.17","71.38"
"141.","ALBANIA","44.12","47.51","91.62","-3.39"
"142.","VIRGIN IS US","81.40","7.50","88.90","73.89"
"143.","SURINAME","31.12","55.07","86.19","-23.95"
"144.","EL SALVADOR","79.34","3.20","82.55","76.14"
"145.","HAITI","65.51","13.94","79.45","51.57"
"146.","BAHAMAS","60.48","14.70","75.18","45.79"
"147.","LUXEMBOURG","20.34","54.35","74.70","-34.01"
"148.","NIGER","73.60","0.90","74.50","72.69"
"149.","SEYCHELLES","66.64","4.71","71.35","61.94"
"150.","NICARAGUA","65.52","3.60","69.11","61.92"
"151.","MONACO","1.96","61.50","63.47","-59.54"
"152.","BURUNDI","58.47","3.83","62.29","54.64"
"153.","JAMAICA","56.76","2.96","59.71","53.80"
"154.","REUNION","40.15","18.52","58.67","21.63"
"155.","FIJI IS","55.70","0.57","56.27","55.13"
"156.","C AFRI REP","55.63","0.56","56.19","55.06"
"157.","NETHERLANDANTIL","30.00","22.76","52.76","7.25"
"158.","CUBA","47.51","3.53","51.04","43.98"
"159.","ARMENIA","40.49","1.56","42.05","38.93"
"160.","SOLOMON IS","2.04","38.97","41.01","-36.93"
"161.","LESOTHO","40.78","0.04","40.83","40.74"
"162.","COMOROS","18.88","19.65","38.52","-0.77"
"163.","TURKMENISTAN","33.90","3.99","37.89","29.91"
"164.","MACEDONIA","22.61","14.51","37.12","8.09"
"165.","MARSHALL ISLAND","32.53","3.60","36.13","28.92"
"166.","GUYANA","25.21","6.95","32.16","18.26"
"167.","KYRGHYZSTAN","29.13","1.33","30.46","27.80"
"168.","LAO PD RP","25.08","3.09","28.18","21.99"
"169.","SOUTH SUDAN","20.05","7.33","27.37","12.72"
"170.","SWAZILAND","18.57","7.03","25.61","11.54"
"171.","TAJIKISTAN","23.50","0.29","23.80","23.21"
"172.","ICELAND","10.05","10.41","20.46","-0.36"
"173.","MONTENEGRO","19.96","0.16","20.12","19.80"
"174.","BOSNIA-HRZGOVIN","15.32","3.33","18.64","11.99"
"175.","MONGOLIA","16.27","1.30","17.56","14.97"
"176.","NEW CALEDONIA","15.20","0.23","15.43","14.97"
"177.","BELIZE","14.27","0.96","15.23","13.31"
"178.","BARBADOS","12.76","1.48","14.24","11.28"
"179.","KOREA DP RP","8.97","3.47","12.44","5.50"
"180.","MACAO","6.28","5.09","11.37","1.19"
"181.","ARUBA","9.87","0.30","10.17","9.56"
"182.","BR VIRGN IS","0.49","8.57","9.06","-8.08"
"183.","MOLDOVA","8.70","0.25","8.96","8.45"
"184.","CAYMAN IS","6.58","1.44","8.02","5.15"
"185.","GUADELOUPE","7.80","0.20","8.00","7.60"
"186.","SAMOA","4.25","3.00","7.25","1.26"
"187.","FR POLYNESIA","6.04","0.05","6.10","5.99"
"188.","ERITREA","5.92","","5.92",""
"189.","LIECHTENSTEIN","4.36","0.42","4.77","3.94"
"190.","CAPE VERDE IS","2.17","2.04","4.22","0.13"
"191.","MARTINIQUE","3.81","0.29","4.10","3.52"
"192.","FR GUIANA","0.98","2.90","3.88","-1.92"
"193.","ST LUCIA","3.24","0.61","3.85","2.62"
"194.","MAYOTTE","3.13","0.36","3.49","2.78"
"195.","GRENADA","2.79","0.48","3.27","2.31"
"196.","AMERI SAMOA","0.13","3.08","3.21","-2.95"
"197.","VANUATU REP","2.42","0.26","2.67","2.16"
"198.","BERMUDA","2.48","","2.48",""
"199.","DOMINICA","2.17","0.25","2.42","1.92"
"200.","ANTIGUA","2.19","0.20","2.38","1.99"
"201.","STATE OF PALEST","1.09","0.74","1.83","0.35"
"202.","GUAM","0.91","0.00","0.91","0.91"
"203.","US MINOR OUTLYING ISLANDS","0.40","0.40","0.80","-0.00"
"204.","NORFOLK IS","0.33","0.45","0.78","-0.11"
"205.","TURKS C IS","0.64","0.01","0.65","0.63"
"206.","SAN MARINO","0.25","0.15","0.40","0.09"
"207.","ST HELENA","0.33","0.01","0.35","0.32"
"208.","VATICAN CITY","0.03","0.18","0.21","-0.15"
"209.","NAURU RP","0.14","0.07","0.21","0.07"
"210.","N. MARIANA IS.","0.15","0.00","0.15","0.15"
"211.","ANGUILLA","0.04","0.10","0.14","-0.05"
"212.","FALKLAND IS","0.08","0.03","0.11","0.05"
"213.","ANDORRA","0.08","0.03","0.11","0.04"
"214.","ANTARTICA","0.02","0.08","0.10","-0.05"
"215.","TOKELAU IS","0.00","0.08","0.08","-0.08"
"216.","PALAU","0.05","0.00","0.06","0.05"
"217.","PITCAIRN IS.","0.02","0.02","0.04","0.00"
"218.","CHRISTMAS IS.","0.00","0.01","0.02","-0.01"
"219.","COOK IS","0.32","","",""
"220.","SVALLBARD AND J","0.00","","",""
"221.","FAROE IS.","0.91","","",""
"222.","GREENLAND","0.03","","",""
"223.","MONTSERRAT","0.06","","",""
"224.","MICRONESIA","0.53","","",""
"225.","KIRIBATI REP","0.39","","",""
"226.","SAHARWI A.DM RP","0.00","","",""
"227.","SAO TOME","1.50","","",""
"228.","TIMOR LESTE","6.33","","",""
"229.","NIUE IS","0.08","","",""
"230.","SINT MAARTEN (DUTCH PART)","0.08","","",""
"231.","TONGA","0.66","","",""
"232.","ST VINCENT","0.69","","",""
"233.","ST KITT N A","2.56","","",""
"234.","UNION OF SERBIA &amp; MONTENEGRO","","","",""
"235.","TUVALU","0.00","","",""
"236.","WALLIS F IS","0.02","","",""
"","Total of Top  countries","313,217.24","473,988.14","787,191.23","-160,770.90"
"","India's Total","313,217.24","473,988.14","787,191.23","-160,770.90"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
