Rank,Country,Export,Import,Total Trade,Trade Balance
"75.","NEW ZEALAND","2,682.15","3,693.81","6,375.96","-1,011.66"
"76.","ETHIOPIA","5,654.51","694.32","6,348.82","4,960.19"
"77.","FINLAND","1,902.67","4,426.06","6,328.73","-2,523.39"
"78.","PORTUGAL","5,283.46","1,003.34","6,286.80","4,280.11"
"79.","COTE D' IVOIRE","2,940.60","3,193.00","6,133.60","-252.39"
"80.","PAKISTAN IR","5,717.73","97.65","5,815.38","5,620.09"
"81.","CZECH REPUBLIC","3,519.37","2,127.48","5,646.85","1,391.89"
"82.","GUINEA","2,515.87","2,954.81","5,470.68","-438.94"
"83.","YEMEN REPUBLC","5,120.21","160.97","5,281.18","4,959.24"
"84.","BURKINA FASO","1,090.75","3,839.42","4,930.17","-2,748.67"
"85.","CONGO P REP","800.60","4,096.25","4,896.86","-3,295.65"
"86.","MAURITIUS","4,663.50","197.82","4,861.32","4,465.69"
"87.","BENIN","2,297.44","2,533.94","4,831.38","-236.51"
"88.","UGANDA","4,406.13","241.05","4,647.19","4,165.08"
"89.","BRUNEI","409.07","4,170.36","4,579.43","-3,761.28"
"90.","GIBRALTAR","4,441.36","7.01","4,448.37","4,434.34"
"91.","ROMANIA","2,596.21","1,847.99","4,444.20","748.21"
"92.","ECUADOR","1,791.21","2,555.50","4,346.71","-764.29"
"93.","HUNGARY","3,003.39","1,329.88","4,333.27","1,673.51"
"94.","SOMALIA","4,132.20","105.42","4,237.63","4,026.78"
"95.","SLOVENIA","2,358.75","1,764.44","4,123.20","594.31"
"96.","DOMINIC REP","1,510.36","2,548.77","4,059.13","-1,038.41"
"97.","GREECE","3,161.52","875.82","4,037.34","2,285.69"
"98.","CYPRUS","3,089.07","529.51","3,618.58","2,559.56"
"99.","MADAGASCAR","2,133.87","849.03","2,982.90","1,284.84"
"100.","LATVIA","844.39","1,886.72","2,731.11","-1,042.33"
"101.","CONGO D. REP.","2,500.52","227.55","2,728.07","2,272.98"
"102.","TUNISIA","1,736.36","928.52","2,664.88","807.83"
"103.","LITHUANIA","785.44","1,843.21","2,628.65","-1,057.78"
"104.","DJIBOUTI","2,233.90","137.69","2,371.60","2,096.21"
"105.","MALTA","1,473.50","871.42","2,344.92","602.08"
"106.","CHAD","417.28","1,914.44","2,331.72","-1,497.17"
"107.","AZERBAIJAN","376.06","1,943.04","2,319.09","-1,566.98"
"108.","GUATEMALA","2,067.53","162.10","2,229.63","1,905.44"
"109.","PANAMA REPUBLIC","1,689.54","534.53","2,224.07","1,155.01"
"110.","BULGARIA","1,124.18","1,018.50","2,142.68","105.69"
"111.","UZBEKISTAN","1,275.77","470.85","1,746.62","804.92"
"112.","CAMBODIA","1,331.54","330.61","1,662.15","1,000.94"
"113.","LEBANON","1,441.55","219.19","1,660.74","1,222.36"
"114.","MALDIVES","1,608.09","42.48","1,650.57","1,565.62"
"115.","LIBYA","1,306.90","301.92","1,608.82","1,004.98"
"116.","LIBERIA","1,549.14","55.06","1,604.20","1,494.08"
"117.","MALAWI","1,307.29","225.10","1,532.40","1,082.19"
"118.","HONDURAS","1,313.52","136.31","1,449.83","1,177.21"
"119.","URUGUAY","1,041.43","406.73","1,448.16","634.70"
"120.","CROATIA","1,043.04","403.46","1,446.49","639.58"
"121.","BELARUS","395.01","1,036.50","1,431.52","-641.49"
"122.","SLOVAK REP","981.40","387.64","1,369.04","593.77"
"123.","PUERTO RICO","965.18","370.91","1,336.10","594.27"
"124.","MALI","1,037.78","267.91","1,305.69","769.88"
"125.","GABON","322.06","978.29","1,300.35","-656.23"
"126.","COSTA RICA","897.96","342.75","1,240.71","555.22"
"127.","SYRIA","1,129.94","108.66","1,238.60","1,021.28"
"128.","GAMBIA","937.01","288.98","1,225.99","648.03"
"129.","ZIMBABWE","1,137.50","80.66","1,218.17","1,056.84"
"130.","TRINIDAD","602.30","600.25","1,202.55","2.04"
"131.","PARAGUAY","899.48","179.48","1,078.96","720.00"
"132.","SIERRA LEONE","816.43","173.49","989.92","642.93"
"133.","GUINEA BISSAU","63.63","886.28","949.91","-822.65"
"134.","RWANDA","878.22","28.99","907.21","849.22"
"135.","ESTONIA","462.95","383.34","846.29","79.61"
"136.","PAPUA N GNA","395.83","394.20","790.02","1.63"
"137.","SERBIA","593.71","81.03","674.74","512.68"
"138.","NAMIBIA","470.70","202.05","672.75","268.65"
"139.","MAURITANIA","595.94","75.85","671.79","520.09"
"140.","GEORGIA","587.58","80.78","668.37","506.80"
"141.","ALBANIA","313.05","335.38","648.43","-22.34"
"142.","VIRGIN IS US","563.87","53.52","617.39","510.34"
"143.","SURINAME","221.05","387.56","608.61","-166.51"
"144.","EL SALVADOR","562.55","22.67","585.22","539.88"
"145.","HAITI","464.74","98.72","563.46","366.02"
"146.","BAHAMAS","431.32","102.65","533.97","328.67"
"147.","LUXEMBOURG","144.37","384.99","529.36","-240.63"
"148.","NIGER","519.23","6.45","525.68","512.78"
"149.","SEYCHELLES","479.69","33.25","512.94","446.44"
"150.","NICARAGUA","464.45","25.31","489.76","439.14"
"151.","BURUNDI","414.36","26.90","441.25","387.46"
"152.","MONACO","13.93","427.08","441.00","-413.15"
"153.","JAMAICA","402.04","20.90","422.95","381.14"
"154.","REUNION","284.69","131.07","415.76","153.62"
"155.","C AFRI REP","395.27","3.97","399.24","391.30"
"156.","FIJI IS","394.03","4.04","398.07","389.99"
"157.","NETHERLANDANTIL","212.40","160.56","372.95","51.84"
"158.","CUBA","336.53","25.22","361.75","311.31"
"159.","ARMENIA","286.05","11.03","297.08","275.02"
"160.","SOLOMON IS","14.36","274.78","289.14","-260.42"
"161.","LESOTHO","287.95","0.32","288.27","287.63"
"162.","COMOROS","133.84","140.47","274.31","-6.63"
"163.","TURKMENISTAN","239.64","27.99","267.64","211.65"
"164.","MACEDONIA","160.21","102.11","262.32","58.11"
"165.","MARSHALL ISLAND","231.35","25.69","257.04","205.67"
"166.","GUYANA","178.67","49.18","227.85","129.49"
"167.","KYRGHYZSTAN","206.41","9.29","215.70","197.12"
"168.","LAO PD RP","177.38","21.90","199.28","155.47"
"169.","SOUTH SUDAN","142.52","51.43","193.95","91.10"
"170.","SWAZILAND","131.93","49.76","181.69","82.17"
"171.","TAJIKISTAN","166.63","2.09","168.72","164.55"
"172.","ICELAND","71.45","73.94","145.38","-2.49"
"173.","MONTENEGRO","141.71","1.16","142.87","140.54"
"174.","BOSNIA-HRZGOVIN","108.48","23.75","132.23","84.73"
"175.","MONGOLIA","115.24","9.21","124.45","106.04"
"176.","NEW CALEDONIA","107.96","1.64","109.61","106.32"
"177.","BELIZE","101.06","6.73","107.78","94.33"
"178.","BARBADOS","90.43","10.47","100.90","79.96"
"179.","KOREA DP RP","63.75","24.68","88.42","39.07"
"180.","MACAO","44.97","36.32","81.29","8.66"
"181.","ARUBA","70.03","2.16","72.19","67.88"
"182.","BR VIRGN IS","3.51","60.54","64.05","-57.03"
"183.","MOLDOVA","61.49","1.78","63.27","59.71"
"184.","GUADELOUPE","56.52","1.39","57.92","55.13"
"185.","CAYMAN IS","46.98","10.30","57.28","36.68"
"186.","SAMOA","29.79","21.31","51.11","8.48"
"187.","FR POLYNESIA","42.73","0.38","43.11","42.35"
"188.","ERITREA","42.01","0.00","42.01","42.01"
"189.","LIECHTENSTEIN","30.81","2.94","33.75","27.87"
"190.","CAPE VERDE IS","15.42","14.43","29.85","0.98"
"191.","MARTINIQUE","26.86","2.04","28.90","24.82"
"192.","ST LUCIA","22.93","4.29","27.22","18.65"
"193.","FR GUIANA","6.91","20.17","27.08","-13.26"
"194.","MAYOTTE","22.22","2.54","24.77","19.68"
"195.","GRENADA","19.78","3.37","23.15","16.41"
"196.","AMERI SAMOA","0.91","21.96","22.87","-21.05"
"197.","VANUATU REP","17.11","1.79","18.90","15.32"
"198.","BERMUDA","17.58","","17.58",""
"199.","DOMINICA","15.30","1.75","17.05","13.55"
"200.","ANTIGUA","15.50","1.40","16.90","14.10"
"201.","STATE OF PALEST","7.71","5.19","12.89","2.52"
"202.","GUAM","6.44","0.01","6.45","6.43"
"203.","US MINOR OUTLYING ISLANDS","2.80","2.86","5.66","-0.06"
"204.","NORFOLK IS","2.35","3.15","5.51","-0.80"
"205.","TURKS C IS","4.51","0.08","4.59","4.44"
"206.","SAN MARINO","1.71","1.06","2.77","0.64"
"207.","ST HELENA","2.27","0.11","2.38","2.17"
"208.","VATICAN CITY","0.23","1.30","1.53","-1.08"
"209.","NAURU RP","0.99","0.48","1.46","0.51"
"210.","N. MARIANA IS.","1.05","0.00","1.05","1.04"
"211.","ANGUILLA","0.30","0.69","0.99","-0.39"
"212.","ANDORRA","0.55","0.24","0.79","0.31"
"213.","FALKLAND IS","0.56","0.22","0.78","0.34"
"214.","ANTARTICA","0.15","0.53","0.68","-0.38"
"215.","TOKELAU IS","0.01","0.55","0.55","-0.54"
"216.","PALAU","0.38","0.02","0.40","0.35"
"217.","PITCAIRN IS.","0.17","0.13","0.30","0.03"
"218.","CHRISTMAS IS.","0.03","0.11","0.13","-0.08"
"219.","COOK IS","2.22","","",""
"220.","SVALLBARD AND J","0.01","","",""
"221.","FAROE IS.","6.37","","",""
"222.","GREENLAND","0.19","","",""
"223.","MONTSERRAT","0.42","","",""
"224.","MICRONESIA","3.73","","",""
"225.","KIRIBATI REP","2.72","","",""
"226.","SAHARWI A.DM RP","0.02","","",""
"227.","SAO TOME","10.61","","",""
"228.","TIMOR LESTE","44.97","","",""
"229.","NIUE IS","0.58","","",""
"230.","SINT MAARTEN (DUTCH PART)","0.56","","",""
"231.","TONGA","4.67","","",""
"232.","ST VINCENT","4.83","","",""
"233.","ST KITT N A","18.12","","",""
"234.","UNION OF SERBIA &amp; MONTENEGRO","0.00","","",""
"235.","TUVALU","0.01","","",""
"236.","WALLIS F IS","0.16","","",""
"","Total of Top  countries","2,218,821.79","3,355,711.50","5,574,433.09","-1,136,889.71"
"","India's Total","2,218,821.79","3,355,711.50","5,574,433.09","-1,136,889.71"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
