Rank,Country,Export,Import,Total Trade,Trade Balance
"66.","CZECH REPUBLIC","34.30","44.13","78.42","-9.83"
"67.","YEMEN REPUBLC","63.04","10.71","73.75","52.33"
"68.","SUDAN","54.96","15.12","70.08","39.85"
"69.","SYRIA","58.19","11.62","69.81","46.58"
"70.","GHANA","62.81","5.48","68.29","57.33"
"71.","ETHIOPIA","64.75","0.29","65.05","64.46"
"72.","ROMANIA","17.55","43.21","60.77","-25.66"
"73.","ZAMBIA","17.32","39.10","56.42","-21.78"
"74.","KAZAKHSTAN","38.00","12.43","50.43","25.57"
"75.","MOZAMBIQUE","22.79","25.36","48.15","-2.57"
"76.","UGANDA","44.83","0.33","45.15","44.50"
"77.","HUNGARY","35.53","9.38","44.90","26.15"
"78.","PANAMA REPUBLIC","25.10","17.32","42.42","7.79"
"79.","AFGHANISTAN TIS","12.81","28.14","40.95","-15.33"
"80.","BENIN","27.14","12.83","39.98","14.31"
"81.","ZIMBABWE","23.59","14.90","38.49","8.69"
"82.","URUGUAY","36.50","1.90","38.40","34.60"
"83.","SOMALIA","35.45","0.82","36.27","34.63"
"84.","VENEZUELA","26.34","6.60","32.93","19.74"
"85.","PERU","23.51","9.32","32.83","14.18"
"86.","CONGO P REP","22.26","6.74","29.00","15.52"
"87.","COLOMBIA","26.27","2.00","28.26","24.27"
"88.","LEBANON","26.62","1.16","27.77","25.46"
"89.","LIBYA","24.28","2.69","26.97","21.59"
"90.","CYPRUS","24.65","0.57","25.21","24.08"
"91.","ALGERIA","24.60","0.47","25.06","24.13"
"92.","GUINEA BISSAU","4.51","18.80","23.30","-14.29"
"93.","LATVIA","9.52","12.19","21.70","-2.67"
"94.","TOGO","20.26","1.44","21.70","18.81"
"95.","SLOVENIA","15.11","4.31","19.42","10.80"
"96.","MALI","18.55","0.08","18.63","18.47"
"97.","GAMBIA","15.39","0.78","16.17","14.62"
"98.","BHUTAN","9.56","6.13","15.69","3.43"
"99.","SLOVAK REP","3.76","11.17","14.92","-7.41"
"100.","UZBEKISTAN","12.83","1.67","14.50","11.17"
"101.","CAMEROON","9.10","5.15","14.25","3.96"
"102.","NAMIBIA","13.72","0.01","13.73","13.71"
"103.","CONGO D. REP.","7.13","6.53","13.66","0.60"
"104.","GABON","4.73","8.93","13.66","-4.20"
"105.","DJIBOUTI","13.28","0.02","13.31","13.26"
"106.","MADAGASCAR","9.92","2.99","12.92","6.93"
"107.","GUINEA","6.50","5.32","11.81","1.18"
"108.","BULGARIA","9.25","2.17","11.43","7.08"
"109.","MALAWI","10.24","0.44","10.68","9.80"
"110.","FIJI IS","9.61","0.00","9.61","9.61"
"111.","UNION OF SERBIA &amp; MONTENEGRO","6.82","2.48","9.29","4.34"
"112.","SOLOMON IS","1.28","7.91","9.18","-6.63"
"113.","TRINIDAD","8.35","0.64","8.99","7.72"
"114.","KYRGHYZSTAN","8.70","0.10","8.81","8.60"
"115.","SEYCHELLES","8.73","","8.73",""
"116.","MALDIVES","8.38","0.05","8.43","8.32"
"117.","CAMBODIA","5.71","2.44","8.15","3.27"
"118.","ICELAND","4.07","3.72","7.79","0.34"
"119.","CUBA","3.34","3.73","7.07","-0.39"
"120.","BURKINA FASO","4.71","2.13","6.84","2.58"
"121.","CROATIA","5.54","0.99","6.53","4.55"
"122.","PARAGUAY","5.89","0.51","6.39","5.38"
"123.","NETHERLANDANTIL","6.25","0.03","6.27","6.22"
"124.","MALTA","6.06","0.03","6.09","6.03"
"125.","ESTONIA","5.26","0.64","5.91","4.62"
"126.","ECUADOR","4.60","0.89","5.48","3.71"
"127.","PAPUA N GNA","3.44","2.04","5.47","1.40"
"128.","GUATEMALA","4.56","0.88","5.44","3.69"
"129.","DOMINIC REP","5.37","0.04","5.41","5.33"
"130.","PANAMA C Z","5.38","","5.38",""
"131.","LUXEMBOURG","3.78","1.23","5.01","2.55"
"132.","AZERBAIJAN","4.02","0.02","4.05","4.00"
"133.","HONDURAS","3.85","0.03","3.88","3.81"
"134.","LITHUANIA","3.61","0.20","3.80","3.41"
"135.","COSTA RICA","1.83","1.49","3.32","0.35"
"136.","BRUNEI","3.26","0.05","3.31","3.22"
"137.","TAJIKISTAN","0.51","2.53","3.04","-2.02"
"138.","BARBADOS","2.87","0.09","2.96","2.79"
"139.","PUERTO RICO","2.57","0.26","2.83","2.31"
"140.","GUYANA","2.27","0.49","2.76","1.77"
"141.","NAURU RP","0.62","2.06","2.68","-1.44"
"142.","EL SALVADOR","1.97","0.41","2.38","1.56"
"143.","SIERRA LEONE","2.02","0.17","2.19","1.85"
"144.","MARTINIQUE","2.11","0.00","2.12","2.11"
"145.","JAMAICA","1.78","0.27","2.05","1.51"
"146.","TURKMENISTAN","1.93","0.11","2.03","1.82"
"147.","BELARUS","1.61","0.32","1.93","1.29"
"148.","MONGOLIA","1.70","0.19","1.89","1.52"
"149.","COMOROS","1.49","0.04","1.53","1.44"
"150.","CHANNEL IS","1.19","0.32","1.51","0.88"
"151.","CHRISTMAS IS.","1.18","0.30","1.48","0.88"
"152.","BURUNDI","1.21","0.16","1.37","1.06"
"153.","FR GUIANA","0.88","0.38","1.26","0.50"
"154.","SURINAME","1.22","0.00","1.22","1.22"
"155.","MACAO","0.93","0.18","1.11","0.75"
"156.","TURKS C IS","1.01","0.04","1.05","0.97"
"157.","BOLIVIA","0.98","0.04","1.02","0.94"
"158.","ALBANIA","0.80","0.18","0.97","0.62"
"159.","SWAZILAND","0.62","0.31","0.93","0.30"
"160.","BERMUDA","0.84","","0.84",""
"161.","MACEDONIA","0.10","0.67","0.77","-0.57"
"162.","BAHAMAS","0.67","0.03","0.70","0.63"
"163.","C AFRI REP","0.58","0.00","0.58","0.58"
"164.","ST HELENA","0.35","","0.35",""
"165.","VIRGIN IS US","0.32","0.01","0.33","0.32"
"166.","NEW CALEDONIA","0.22","0.04","0.26","0.18"
"167.","TOKELAU IS","0.24","","0.24",""
"168.","TONGA","0.20","0.02","0.22","0.18"
"169.","ARMENIA","0.18","0.02","0.20","0.17"
"170.","AMERI SAMOA","0.20","0.00","0.20","0.20"
"171.","CAYMAN IS","0.17","0.03","0.19","0.14"
"172.","GIBRALTAR","0.14","0.00","0.14","0.14"
"173.","ANDORRA","0.03","0.07","0.10","-0.04"
"174.","FAROE IS.","0.00","0.08","0.08","-0.08"
"175.","ST KITT N A","0.05","0.02","0.08","0.03"
"176.","GRENADA","0.07","0.00","0.08","0.07"
"177.","LIECHTENSTEIN","0.02","0.03","0.05","-0.01"
"178.","ST PIERRE","0.03","0.00","0.04","0.03"
"179.","ST VINCENT","0.05","","",""
"180.","ST LUCIA","0.16","","",""
"181.","WALLIS F IS","0.30","","",""
"182.","SAMOA","0.71","","",""
"183.","VANUATU REP","0.26","","",""
"184.","TUVALU","0.02","","",""
"185.","NIUE IS","0.32","","",""
"186.","NORFOLK IS","0.25","","",""
"187.","PACIFIC IS","0.06","","",""
"188.","PITCAIRN IS.","0.15","","",""
"189.","TIMOR LESTE","0.23","","",""
"190.","REUNION","3.70","","",""
"191.","RWANDA","3.96","","",""
"192.","SAHARWI A.DM RP","0.03","","",""
"193.","SAO TOME","0.08","","",""
"194.","LESOTHO","0.11","","",""
"195.","LIBERIA","3.26","","",""
"196.","MAURITANIA","5.28","","",""
"197.","MONTSERRAT","0.10","","",""
"198.","NEUTRAL ZONE","0.00","","",""
"199.","NICARAGUA","1.11","","",""
"200.","NIGER","12.02","","",""
"201.","MOLDOVA","0.99","","",""
"202.","GUADELOUPE","0.47","","",""
"203.","GUAM","0.10","","",""
"204.","GEORGIA","0.55","","",""
"205.","HAITI","2.70","","",""
"206.","LAO PD RP","1.24","","",""
"207.","KIRIBATI REP","0.12","","",""
"208.","FALKLAND IS","0.00","","",""
"209.","EQUTL GUINEA","0.06","","",""
"210.","FR POLYNESIA","0.01","","",""
"211.","FR S ANT TR","0.00","","",""
"212.","DOMINICA","2.64","","",""
"213.","CHAD","3.14","","",""
"214.","COCOS IS","","","",""
"215.","ANGOLA","8.76","","",""
"216.","ANTIGUA","0.05","","",""
"217.","BELIZE","0.06","","",""
"218.","Petroleum Products","89.43","","",""
"219.","BR VIRGN IS","0.46","","",""
"220.","BOSNIA-HRZGOVIN","0.38","","",""
"221.","BOTSWANA","2.19","","",""
"222.","CANARY IS","13.21","","",""
"223.","CAPE VERDE IS","0.08","","",""
"","Total of Top  countries","33,218.71","42,388.70","75,448.63","-9,169.99"
"","India's Total","33,218.71","42,388.70","75,448.63","-9,169.99"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
