Rank,Country,Export,Import,Total Trade,Trade Balance
"191.","RWANDA","16.65","","",""
"192.","SAHARWI A.DM RP","0.13","","",""
"193.","SAO TOME","0.33","","",""
"194.","LESOTHO","0.47","","",""
"195.","LIBERIA","13.72","","",""
"196.","MAURITANIA","22.23","","",""
"197.","MONTSERRAT","0.43","","",""
"198.","NEUTRAL ZONE","0.00","","",""
"199.","NICARAGUA","4.65","","",""
"200.","NIGER","50.57","","",""
"201.","MOLDOVA","4.15","","",""
"202.","GUADELOUPE","1.97","","",""
"203.","GUAM","0.41","","",""
"204.","GEORGIA","2.31","","",""
"205.","HAITI","11.38","","",""
"206.","LAO PD RP","5.22","","",""
"207.","KIRIBATI REP","0.51","","",""
"208.","FALKLAND IS","0.01","","",""
"209.","EQUTL GUINEA","0.26","","",""
"210.","FR POLYNESIA","0.06","","",""
"211.","FR S ANT TR","0.02","","",""
"212.","DOMINICA","11.09","","",""
"213.","CHAD","13.21","","",""
"214.","COCOS IS","0.00","","",""
"215.","ANGOLA","36.85","","",""
"216.","ANTIGUA","0.21","","",""
"217.","BELIZE","0.24","","",""
"218.","Petroleum Products","376.22","","",""
"219.","BR VIRGN IS","1.95","","",""
"220.","BOSNIA-HRZGOVIN","1.60","","",""
"221.","BOTSWANA","9.21","","",""
"222.","CANARY IS","55.56","","",""
"223.","CAPE VERDE IS","0.32","","",""
"","Total of Top  countries","139,753.14","178,331.85","317,416.95","-38,578.70"
"","India's Total","139,753.14","178,331.85","317,416.95","-38,578.70"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
