Rank,Country,Export,Import,Total Trade,Trade Balance
"1.","U S A","85,368.49","53,105.41","138,473.90","32,263.07"
"2.","CHINA P RP","37,529.78","79,008.61","116,538.39","-41,478.83"
"3.","U ARAB EMTS","54,444.97","39,174.94","93,619.92","15,270.03"
"4.","SAUDI ARAB","11,711.37","60,561.50","72,272.87","-48,850.13"
"5.","SINGAPORE","27,461.61","24,839.97","52,301.58","2,621.64"
"6.","GERMANY","18,007.23","34,146.75","52,153.98","-16,139.52"
"7.","U K","25,421.29","18,889.30","44,310.59","6,531.99"
"8.","SWITZERLAND","2,110.96","41,283.17","43,394.13","-39,172.21"
"9.","IRAN","6,564.82","34,515.47","41,080.29","-27,950.65"
"10.","AUSTRALIA","4,184.57","31,710.90","35,895.47","-27,526.33"
"11.","NIGERIA","4,088.22","31,796.52","35,884.74","-27,708.30"
"12.","BELGIUM","15,721.70","18,741.60","34,463.31","-3,019.90"
"13.","JAPAN","12,953.61","20,794.88","33,748.49","-7,841.27"
"14.","KOREA RP","11,379.01","21,747.00","33,126.01","-10,367.99"
"15.","HONG KONG","21,179.38","11,239.30","32,418.68","9,940.08"
"16.","KUWAIT","2,779.90","27,114.18","29,894.07","-24,334.28"
"17.","MALAYSIA","5,901.93","23,958.76","29,860.69","-18,056.84"
"18.","FRANCE","9,506.01","19,059.33","28,565.35","-9,553.32"
"19.","ITALY","16,212.43","12,101.72","28,314.14","4,110.71"
"20.","INDONESIA","9,176.97","18,864.86","28,041.83","-9,687.89"
"21.","IRAQ","920.67","25,005.02","25,925.68","-24,084.35"
"22.","SOUTH AFRICA","10,165.28","11,184.14","21,349.41","-1,018.86"
"23.","NETHERLAND","12,082.48","5,232.86","17,315.34","6,849.62"
"24.","RUSSIA","4,085.49","10,902.84","14,988.32","-6,817.35"
"25.","YEMEN REPUBLC","5,366.39","9,099.02","14,465.41","-3,732.63"
"26.","THAILAND","6,535.62","7,898.80","14,434.42","-1,363.18"
