Rank,Country,Export,Import,Total Trade,Trade Balance
"164.","NETHERLANDANTIL","248.48","52.69","301.17","195.79"
"165.","CUBA","269.51","13.27","282.78","256.25"
"166.","SEYCHELLES","271.26","8.83","280.08","262.43"
"167.","SWAZILAND","210.78","57.58","268.36","153.20"
"168.","C AFRI REP","192.51","63.68","256.19","128.84"
"169.","ARMENIA","214.62","4.18","218.80","210.43"
"170.","GUYANA","167.79","42.53","210.32","125.26"
"171.","BOSNIA-HRZGOVIN","99.14","56.38","155.52","42.76"
"172.","MONGOLIA","132.06","11.10","143.16","120.96"
"173.","MACAO","89.45","53.50","142.96","35.95"
"174.","NEW CALEDONIA","66.04","62.21","128.25","3.82"
"175.","BELIZE","86.84","8.77","95.61","78.07"
"176.","MARSHALL ISLAND","90.13","0.71","90.84","89.42"
"177.","ICELAND","38.02","47.78","85.80","-9.76"
"178.","BARBADOS","82.17","1.29","83.46","80.88"
"179.","CAYMAN IS","25.94","41.66","67.60","-15.72"
"180.","ERITREA","47.91","12.64","60.55","35.27"
"181.","MOLDOVA","46.04","10.11","56.15","35.92"
"182.","ARUBA","41.53","2.58","44.11","38.95"
"183.","FR POLYNESIA","40.98","0.47","41.45","40.52"
"184.","GUADELOUPE","34.48","0.04","34.52","34.43"
"185.","LIECHTENSTEIN","17.98","10.30","28.29","7.68"
"186.","ST LUCIA","26.17","2.05","28.22","24.11"
"187.","CAPE VERDE IS","9.53","18.16","27.69","-8.64"
"188.","TIMOR LESTE","21.39","0.61","22.00","20.77"
"189.","VIRGIN IS US","18.54","1.83","20.37","16.72"
"190.","BERMUDA","20.08","0.03","20.11","20.06"
"191.","FR GUIANA","14.08","5.51","19.59","8.58"
"192.","MONACO","12.53","6.88","19.40","5.65"
"193.","GRENADA","17.00","1.72","18.72","15.29"
"194.","ST KITT N A","18.52","0.00","18.52","18.51"
"195.","SAMOA","15.48","1.65","17.13","13.83"
"196.","DOMINICA","13.60","1.77","15.37","11.82"
"197.","VANUATU REP","14.64","0.00","14.65","14.64"
"198.","ANTIGUA","13.95","0.15","14.10","13.79"
"199.","BR VIRGN IS","4.92","5.65","10.57","-0.74"
"200.","NAURU RP","8.78","0.08","8.86","8.69"
"201.","US MINOR OUTLYING ISLANDS","3.37","4.80","8.17","-1.43"
"202.","TURKS C IS","7.37","0.16","7.52","7.21"
"203.","NORFOLK IS","2.48","3.01","5.48","-0.53"
"204.","PALAU","0.42","5.04","5.47","-4.62"
"205.","SAN MARINO","0.89","4.16","5.05","-3.27"
"206.","ANGUILLA","3.24","1.18","4.42","2.06"
"207.","AMERI SAMOA","2.00","1.95","3.95","0.04"
"208.","FAROE IS.","1.93","0.03","1.96","1.89"
"209.","GUERNSEY","0.20","1.50","1.70","-1.31"
"210.","PITCAIRN IS.","0.04","1.45","1.48","-1.41"
"211.","N. MARIANA IS.","0.26","1.12","1.38","-0.86"
"212.","COOK IS","1.15","0.05","1.20","1.11"
"213.","ANTARTICA","0.65","0.32","0.97","0.33"
"214.","MAYOTTE","0.48","0.01","0.49","0.47"
"215.","TUVALU","0.40","0.01","0.41","0.40"
"216.","WALLIS F IS","0.33","0.07","0.40","0.26"
"217.","ST HELENA","0.04","0.19","0.23","-0.15"
"218.","MONTSERRAT","0.15","","0.15",""
"219.","GREENLAND","0.05","0.07","0.12","-0.02"
"220.","GUAM","5.68","","",""
"221.","HEARD MACDONALD","0.24","","",""
"222.","STATE OF PALEST","0.10","","",""
"223.","VATICAN CITY","0.74","","",""
"224.","MICRONESIA","1.92","","",""
"225.","MARTINIQUE","28.54","","",""
"226.","KIRIBATI REP","3.55","","",""
"227.","ANDORRA","30.76","","",""
"228.","INSTALLATIONS IN INTERNATIONAL WATERS","224.01","","",""
"229.","JERSEY","0.01","","",""
"230.","SAHARWI A.DM RP","0.08","","",""
"231.","SAO TOME","5.74","","",""
"232.","UNION OF SERBIA &amp; MONTENEGRO","0.01","","",""
"233.","ST PIERRE","0.07","","",""
"234.","ST VINCENT","4.42","","",""
"235.","TONGA","8.09","","",""
"236.","SINT MAARTEN (DUTCH PART)","0.05","","",""
"237.","CURACAO","0.00","","",""
"238.","PANAMA C Z","0.06","","",""
"","Total of Top  countries","1,956,514.52","3,001,028.71","4,957,229.16","-1,044,514.20"
"","India's Total","1,956,514.52","3,001,028.71","4,957,229.16","-1,044,514.20"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
