Rank,Country,Export,Import,Total Trade,Trade Balance
"140.","NAMIBIA","43.87","62.20","106.06","-18.33"
"141.","GEORGIA","77.27","27.04","104.30","50.23"
"142.","HAITI","94.01","8.26","102.27","85.76"
"143.","RWANDA","90.60","5.34","95.94","85.26"
"144.","NICARAGUA","87.31","4.17","91.48","83.14"
"145.","MAURITANIA","83.16","5.45","88.61","77.72"
"146.","SERBIA","59.02","24.12","83.14","34.91"
"147.","KOREA DP RP","57.55","25.08","82.63","32.47"
"148.","TURKMENISTAN","54.31","26.15","80.46","28.16"
"149.","EL SALVADOR","69.45","9.02","78.46","60.43"
"150.","TAJIKISTAN","23.94","50.29","74.24","-26.35"
"151.","SOUTH SUDAN","3.54","70.56","74.10","-67.02"
"152.","SOLOMON IS","1.28","67.73","69.01","-66.45"
"153.","ALBANIA","29.34","38.86","68.21","-9.52"
"154.","COMOROS","29.62","37.27","66.89","-7.65"
"155.","LUXEMBOURG","11.39","53.24","64.63","-41.84"
"156.","REUNION","46.36","18.05","64.41","28.31"
"157.","MACEDONIA","17.38","46.61","63.99","-29.23"
"158.","KYRGHYZSTAN","28.59","30.94","59.53","-2.35"
"159.","JAMAICA","52.24","4.35","56.59","47.89"
"160.","FIJI IS","54.24","0.49","54.73","53.76"
"161.","BURUNDI","38.09","16.53","54.62","21.56"
"162.","MONTENEGRO","51.61","0.01","51.62","51.60"
"163.","BAHAMAS","8.07","40.26","48.34","-32.19"
"164.","NETHERLANDANTIL","38.59","8.19","46.77","30.40"
"165.","CUBA","41.80","2.06","43.86","39.75"
"166.","SEYCHELLES","42.06","1.37","43.43","40.69"
"167.","SWAZILAND","32.71","8.92","41.63","23.79"
"168.","C AFRI REP","29.92","9.88","39.80","20.04"
"169.","ARMENIA","33.27","0.65","33.91","32.62"
"170.","GUYANA","26.03","6.59","32.62","19.44"
"171.","BOSNIA-HRZGOVIN","15.37","8.75","24.12","6.62"
"172.","MONGOLIA","20.49","1.72","22.21","18.77"
"173.","MACAO","13.89","8.30","22.19","5.60"
"174.","NEW CALEDONIA","10.25","9.65","19.90","0.60"
"175.","BELIZE","13.48","1.36","14.84","12.12"
"176.","MARSHALL ISLAND","14.00","0.11","14.11","13.89"
"177.","ICELAND","5.90","7.40","13.30","-1.50"
"178.","BARBADOS","12.74","0.20","12.94","12.54"
"179.","CAYMAN IS","4.02","6.45","10.48","-2.43"
"180.","ERITREA","7.43","1.96","9.39","5.47"
"181.","MOLDOVA","7.14","1.57","8.71","5.57"
"182.","ARUBA","6.44","0.40","6.84","6.04"
"183.","FR POLYNESIA","6.36","0.07","6.43","6.28"
"184.","GUADELOUPE","5.35","0.01","5.35","5.34"
"185.","LIECHTENSTEIN","2.80","1.60","4.39","1.20"
"186.","ST LUCIA","4.06","0.32","4.38","3.74"
"187.","CAPE VERDE IS","1.48","2.82","4.30","-1.34"
"188.","TIMOR LESTE","3.32","0.10","3.41","3.22"
"189.","VIRGIN IS US","2.88","0.28","3.16","2.60"
"190.","BERMUDA","3.12","0.00","3.12","3.11"
"191.","FR GUIANA","2.18","0.85","3.03","1.33"
"192.","MONACO","1.94","1.07","3.01","0.88"
"193.","GRENADA","2.64","0.27","2.90","2.37"
"194.","ST KITT N A","2.87","0.00","2.87","2.87"
"195.","SAMOA","2.40","0.26","2.65","2.14"
"196.","DOMINICA","2.10","0.28","2.38","1.83"
"197.","VANUATU REP","2.27","0.00","2.27","2.27"
"198.","ANTIGUA","2.17","0.02","2.19","2.14"
"199.","BR VIRGN IS","0.76","0.88","1.64","-0.12"
"200.","NAURU RP","1.36","0.01","1.37","1.35"
"201.","US MINOR OUTLYING ISLANDS","0.52","0.74","1.27","-0.22"
"202.","TURKS C IS","1.15","0.02","1.17","1.12"
"203.","PALAU","0.07","0.78","0.85","-0.72"
"204.","NORFOLK IS","0.38","0.46","0.84","-0.08"
"205.","SAN MARINO","0.14","0.64","0.78","-0.50"
"206.","ANGUILLA","0.50","0.18","0.69","0.32"
"207.","AMERI SAMOA","0.31","0.30","0.61","0.01"
"208.","FAROE IS.","0.30","0.01","0.31","0.29"
"209.","GUERNSEY","0.03","0.23","0.27","-0.20"
"210.","PITCAIRN IS.","0.01","0.22","0.23","-0.22"
"211.","N. MARIANA IS.","0.04","0.17","0.21","-0.13"
"212.","COOK IS","0.18","0.01","0.19","0.17"
"213.","ANTARTICA","0.10","0.05","0.15","0.05"
"214.","MAYOTTE","0.07","0.00","0.08","0.07"
"215.","TUVALU","0.06","0.00","0.06","0.06"
"216.","WALLIS F IS","0.05","0.01","0.06","0.04"
"217.","ST HELENA","0.01","0.03","0.04","-0.02"
"218.","MONTSERRAT","0.02","","0.02",""
"219.","GREENLAND","0.01","0.01","0.02","-0.00"
"220.","GUAM","0.88","","",""
"221.","HEARD MACDONALD","0.04","","",""
"222.","STATE OF PALEST","0.02","","",""
"223.","VATICAN CITY","0.11","","",""
"224.","MICRONESIA","0.30","","",""
"225.","MARTINIQUE","4.42","","",""
"226.","KIRIBATI REP","0.55","","",""
"227.","ANDORRA","4.75","","",""
"228.","INSTALLATIONS IN INTERNATIONAL WATERS","34.78","","",""
"229.","JERSEY","0.00","","",""
"230.","SAHARWI A.DM RP","0.01","","",""
"231.","SAO TOME","0.89","","",""
"232.","UNION OF SERBIA &amp; MONTENEGRO","0.00","","",""
"233.","ST PIERRE","0.01","","",""
"234.","ST VINCENT","0.69","","",""
"235.","TONGA","1.26","","",""
"236.","SINT MAARTEN (DUTCH PART)","0.01","","",""
"237.","CURACAO","0.00","","",""
"238.","PANAMA C Z","0.01","","",""
"","Total of Top  countries","303,526.15","465,580.25","769,057.68","-162,054.10"
"","India's Total","303,526.15","465,580.25","769,057.68","-162,054.10"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
