Rank,Country,Export,Import,Total Trade,Trade Balance
"142.","NIGER","37.90","0.25","38.15","37.64"
"143.","LAO PD RP","16.93","20.05","36.98","-3.12"
"144.","HAITI","33.06","1.37","34.43","31.69"
"145.","MACEDONIA","7.00","26.65","33.65","-19.65"
"146.","TAJIKISTAN","15.71","16.85","32.57","-1.14"
"147.","MAURITANIA","30.64","1.60","32.24","29.04"
"148.","NETHERLANDANTIL","29.68","0.98","30.66","28.70"
"149.","ERITREA","29.34","0.17","29.50","29.17"
"150.","BOTSWANA","22.20","7.08","29.28","15.12"
"151.","FIJI IS","26.69","1.34","28.02","25.35"
"152.","PANAMA C Z","0.69","26.97","27.65","-26.28"
"153.","KYRGHYZSTAN","26.84","0.64","27.48","26.20"
"154.","ICELAND","17.08","9.97","27.05","7.11"
"155.","RWANDA","26.45","0.26","26.70","26.19"
"156.","GUYANA","16.30","8.32","24.62","7.98"
"157.","CUBA","22.77","1.05","23.82","21.72"
"158.","NICARAGUA","23.20","0.35","23.54","22.85"
"159.","SEYCHELLES","20.09","1.64","21.73","18.46"
"160.","JAMAICA","20.85","0.65","21.51","20.20"
"161.","ARMENIA","18.48","2.96","21.44","15.52"
"162.","SOMALIA","17.38","4.06","21.44","13.32"
"163.","EL SALVADOR","13.37","5.37","18.73","8.00"
"164.","UNION OF SERBIA &amp; MONTENEGRO","12.74","5.76","18.50","6.98"
"165.","SURINAME","16.26","1.47","17.73","14.78"
"166.","NAURU RP","0.08","15.72","15.80","-15.64"
"167.","LESOTHO","14.44","0.60","15.04","13.83"
"168.","CHAD","6.92","6.92","13.84","0.00"
"169.","BURUNDI","12.64","0.73","13.37","11.91"
"170.","BOLIVIA","9.77","3.36","13.13","6.41"
"171.","COMOROS","9.29","0.68","9.97","8.61"
"172.","MONGOLIA","7.98","1.26","9.24","6.72"
"173.","ALBANIA","8.51","0.27","8.78","8.24"
"174.","CHRISTMAS IS.","1.59","6.51","8.10","-4.92"
"175.","MOLDOVA","6.58","1.09","7.66","5.49"
"176.","VIRGIN IS US","4.21","2.47","6.68","1.74"
"177.","NEW CALEDONIA","3.55","3.07","6.62","0.48"
"178.","C AFRI REP","5.20","0.67","5.87","4.54"
"179.","BARBADOS","4.30","0.20","4.51","4.10"
"180.","GUADELOUPE","3.58","0.03","3.60","3.55"
"181.","DOMINICA","2.96","0.48","3.44","2.48"
"182.","BOSNIA-HRZGOVIN","2.71","0.50","3.21","2.20"
"183.","FR GUIANA","2.28","0.61","2.88","1.67"
"184.","BELIZE","2.48","0.38","2.85","2.10"
"185.","VANUATU REP","2.27","","2.27",""
"186.","CAYMAN IS","0.79","1.46","2.25","-0.68"
"187.","SOLOMON IS","0.93","1.13","2.06","-0.20"
"188.","TURKS C IS","0.17","1.87","2.05","-1.70"
"189.","ST LUCIA","1.16","0.48","1.65","0.68"
"190.","SAMOA","1.45","0.05","1.51","1.40"
"191.","ST KITT N A","1.47","0.03","1.50","1.44"
"192.","ANTIGUA","1.45","0.01","1.47","1.44"
"193.","MONACO","0.41","0.99","1.40","-0.59"
"194.","ST VINCENT","0.36","1.04","1.40","-0.69"
"195.","SAO TOME","1.22","0.05","1.27","1.17"
"196.","TIMOR LESTE","1.22","0.01","1.23","1.20"
"197.","BERMUDA","0.83","0.20","1.03","0.63"
"198.","NORFOLK IS","0.11","0.81","0.92","-0.69"
"199.","CAPE VERDE IS","0.70","0.11","0.81","0.58"
"200.","FR POLYNESIA","0.81","","0.81",""
"201.","FALKLAND IS","0.04","0.77","0.80","-0.73"
"202.","GRENADA","0.64","0.07","0.71","0.57"
"203.","N. MARIANA IS.","0.46","0.18","0.63","0.28"
"204.","GREENLAND","0.37","0.16","0.53","0.21"
"205.","TONGA","0.49","0.00","0.49","0.49"
"206.","AMERI SAMOA","0.08","0.35","0.43","-0.26"
"207.","TUVALU","0.21","0.05","0.26","0.17"
"208.","FAROE IS.","0.14","0.06","0.21","0.08"
"209.","ANDORRA","0.20","0.00","0.20","0.19"
"210.","ANTARTICA","0.10","0.07","0.17","0.03"
"211.","WALLIS F IS","0.16","0.00","0.16","0.16"
"212.","MONTSERRAT","0.13","0.00","0.13","0.13"
"213.","LIECHTENSTEIN","0.06","0.04","0.10","0.01"
"214.","ST HELENA","0.01","0.08","0.09","-0.07"
"215.","MARSHALL ISLAND","0.07","0.01","0.07","0.06"
"216.","NIUE IS","0.00","0.06","0.07","-0.06"
"217.","ST PIERRE","0.05","","0.05",""
"218.","COCOS IS","0.01","0.02","0.03","-0.02"
"219.","PALAU","0.01","0.01","0.03","0.00"
"220.","TOKELAU IS","0.00","0.01","0.02","-0.01"
"221.","HEARD MACDONALD","0.00","0.00","0.00","-0.00"
"222.","KIRIBATI REP","0.33","","",""
"223.","GUAM","0.58","","",""
"224.","FR S ANT TR","0.00","","",""
"225.","MARTINIQUE","5.55","","",""
"226.","MICRONESIA","0.17","","",""
"227.","COOK IS","0.03","","",""
"228.","ANGUILLA","0.05","","",""
"229.","ARUBA","1.48","","",""
"230.","CANARY IS","0.06","","",""
"231.","PACIFIC IS","0.04","","",""
"232.","SAHARWI A.DM RP","17.29","","",""
"","Total of Top  countries","178,751.42","288,372.87","467,098.71","-109,621.45"
"","India's Total","178,751.42","288,372.87","467,098.71","-109,621.45"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
