Rank,Country,Export,Import,Total Trade,Trade Balance
"103.","SLOVAK REP","25.47","50.67","76.14","-25.20"
"104.","BURKINA FASO","19.01","55.24","74.26","-36.23"
"105.","GAMBIA","69.14","2.74","71.89","66.40"
"106.","FIJI IS","69.94","0.19","70.12","69.75"
"107.","KYRGHYZSTAN","59.79","7.87","67.66","51.91"
"108.","CAMEROON","26.63","40.93","67.55","-14.30"
"109.","GUATEMALA","62.54","4.00","66.54","58.53"
"110.","GUINEA","41.17","20.65","61.81","20.52"
"111.","LATVIA","56.20","3.74","59.94","52.47"
"112.","NIGER","55.85","0.37","56.22","55.49"
"113.","HONDURAS","55.10","0.01","55.11","55.09"
"114.","MADAGASCAR","39.73","14.63","54.36","25.10"
"115.","DOMINIC REP","48.77","1.87","50.64","46.91"
"116.","DJIBOUTI","47.59","0.97","48.55","46.62"
"117.","ECUADOR","9.79","37.42","47.21","-27.63"
"118.","GABON","18.81","22.77","41.57","-3.96"
"119.","SOMALIA","37.35","3.48","40.82","33.87"
"120.","MAURITANIA","39.81","0.07","39.88","39.74"
"121.","NAURU RP","0.95","35.16","36.11","-34.20"
"122.","TRINIDAD","35.55","0.06","35.62","35.49"
"123.","CAMBODIA","34.04","1.06","35.10","32.98"
"124.","LUXEMBOURG","23.21","11.01","34.22","12.19"
"125.","AZERBAIJAN","31.82","1.70","33.52","30.13"
"126.","MALDIVES","31.64","1.74","33.37","29.90"
"127.","CUBA","12.75","19.88","32.63","-7.13"
"128.","VANUATU REP","0.78","31.60","32.38","-30.82"
"129.","ESTONIA","28.16","3.70","31.87","24.46"
"130.","PARAGUAY","29.79","0.66","30.45","29.13"
"131.","PAPUA N GNA","23.26","6.32","29.58","16.93"
"132.","UNION OF SERBIA &amp; MONTENEGRO","19.24","8.05","27.29","11.20"
"133.","TURKMENISTAN","24.45","1.66","26.12","22.79"
"134.","ANGOLA","25.31","0.02","25.32","25.29"
"135.","CROATIA","22.92","0.97","23.89","21.95"
"136.","SEYCHELLES","22.30","0.07","22.37","22.22"
"137.","CONGO D. REP.","21.43","0.80","22.23","20.63"
"138.","TAJIKISTAN","10.32","10.12","20.44","0.20"
"139.","GUYANA","10.42","7.31","17.73","3.11"
"140.","JAMAICA","16.94","0.32","17.26","16.62"
"141.","ICELAND","12.86","4.18","17.03","8.68"
"142.","BELARUS","10.22","6.69","16.90","3.53"
"143.","TURKS C IS","16.58","0.02","16.60","16.56"
"144.","MARTINIQUE","16.46","0.00","16.46","16.46"
"145.","FR GUIANA","9.89","6.50","16.38","3.39"
"146.","BARBADOS","15.45","0.16","15.61","15.29"
"147.","COSTA RICA","11.44","3.83","15.27","7.60"
"148.","SIERRA LEONE","14.33","0.48","14.80","13.85"
"149.","NAMIBIA","13.49","0.97","14.46","12.52"
"150.","EL SALVADOR","13.02","0.96","13.98","12.07"
"151.","PUERTO RICO","13.34","0.05","13.39","13.29"
"152.","MONGOLIA","9.79","1.27","11.06","8.52"
"153.","NICARAGUA","10.93","0.12","11.05","10.81"
"154.","BOTSWANA","9.14","","9.14",""
"155.","SOLOMON IS","1.99","5.62","7.60","-3.63"
"156.","SWAZILAND","4.60","2.44","7.05","2.16"
"157.","SAMOA","3.71","3.26","6.97","0.45"
"158.","BAHAMAS","6.12","0.07","6.19","6.04"
"159.","GEORGIA","6.14","0.05","6.19","6.08"
"160.","BRUNEI","5.62","0.47","6.10","5.15"
"161.","MACEDONIA","6.00","0.09","6.09","5.90"
"162.","MACAO","3.37","0.54","3.91","2.83"
"163.","BOLIVIA","3.60","0.18","3.78","3.41"
"164.","BERMUDA","2.97","","2.97",""
"165.","ARMENIA","2.86","0.01","2.87","2.85"
"166.","NEW CALEDONIA","1.30","0.82","2.12","0.47"
"167.","CHRISTMAS IS.","1.01","0.59","1.60","0.43"
"168.","CHANNEL IS","0.46","1.10","1.56","-0.64"
"169.","BOSNIA-HRZGOVIN","1.22","0.06","1.28","1.16"
"170.","BR VIRGN IS","1.25","0.00","1.25","1.24"
"171.","GRENADA","0.39","0.40","0.79","-0.02"
"172.","NORFOLK IS","0.41","0.30","0.71","0.11"
"173.","LIECHTENSTEIN","0.30","0.02","0.31","0.28"
"174.","KIRIBATI REP","0.08","0.00","0.08","0.08"
"175.","ST PIERRE","0.06","0.00","0.07","0.06"
"176.","ST VINCENT","0.18","","",""
"177.","ST HELENA","3.48","","",""
"178.","ST KITT N A","0.02","","",""
"179.","ST LUCIA","1.26","","",""
"180.","REUNION","14.38","","",""
"181.","TIMOR LESTE","0.81","","",""
"182.","RWANDA","15.22","","",""
"183.","SAHARWI A.DM RP","0.23","","",""
"184.","SAO TOME","0.04","","",""
"185.","PANAMA C Z","54.02","","",""
"186.","PITCAIRN IS.","0.10","","",""
"187.","VIRGIN IS US","2.20","","",""
"188.","WALLIS F IS","1.40","","",""
"189.","SURINAME","8.83","","",""
"190.","TUVALU","0.05","","",""
"191.","TOKELAU IS","1.21","","",""
"192.","TONGA","0.86","","",""
"193.","LESOTHO","0.93","","",""
"194.","LAO PD RP","6.03","","",""
"195.","GUADELOUPE","4.35","","",""
"196.","GUAM","0.64","","",""
"197.","GREENLAND","0.77","","",""
"198.","HAITI","13.58","","",""
"199.","PACIFIC IS","0.00","","",""
"200.","NIUE IS","0.23","","",""
"201.","NETHERLANDANTIL","34.21","","",""
"202.","NEUTRAL ZONE","0.23","","",""
"203.","MONTSERRAT","0.64","","",""
"204.","MOLDOVA","3.38","","",""
"205.","BURUNDI","6.47","","",""
"206.","CANARY IS","30.43","","",""
"207.","CAPE VERDE IS","0.07","","",""
"208.","CAYMAN IS","0.44","","",""
"209.","C AFRI REP","1.23","","",""
"210.","CHAD","25.01","","",""
"211.","ANTIGUA","1.27","","",""
"212.","AMERI SAMOA","2.56","","",""
"213.","ANDORRA","0.09","","",""
"214.","ALBANIA","3.94","","",""
"215.","BELIZE","1.85","","",""
"216.","COCOS IS","2.39","","",""
"217.","COMOROS","6.07","","",""
"218.","DOMINICA","10.48","","",""
"219.","GIBRALTAR","2.65","","",""
"220.","FR POLYNESIA","0.23","","",""
"221.","EQUTL GUINEA","0.08","","",""
"222.","FAROE IS.","0.43","","",""
"","Total of Top  countries","159,561.76","215,528.04","374,824.84","-55,966.28"
"","India's Total","159,561.76","215,528.04","374,824.84","-55,966.28"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
