Rank,Country,Export,Import,Total Trade,Trade Balance
"81.","HUNGARY","31.70","12.38","44.09","19.32"
"82.","LIBYA","22.34","20.18","42.52","2.16"
"83.","UGANDA","39.06","2.27","41.33","36.79"
"84.","KAZAKHSTAN","27.19","13.45","40.65","13.74"
"85.","CYPRUS","35.55","1.95","37.50","33.60"
"86.","COLOMBIA","33.35","2.76","36.12","30.59"
"87.","ROMANIA","12.58","20.09","32.67","-7.51"
"88.","ZIMBABWE","18.47","14.03","32.50","4.45"
"89.","PANAMA REPUBLIC","31.74","0.15","31.89","31.58"
"90.","ALGERIA","14.36","17.06","31.41","-2.70"
"91.","TOGO","16.03","14.23","30.26","1.80"
"92.","URUGUAY","26.53","2.04","28.57","24.49"
"93.","MALTA","28.24","0.03","28.26","28.21"
"94.","VENEZUELA","23.34","2.57","25.91","20.77"
"95.","BHUTAN","7.57","18.01","25.59","-10.44"
"96.","LIBERIA","12.26","11.74","24.00","0.52"
"97.","CONGO P REP","22.35","0.97","23.33","21.38"
"98.","MALI","14.62","8.69","23.31","5.93"
"99.","UZBEKISTAN","9.94","12.97","22.91","-3.03"
"100.","MALAWI","20.17","0.63","20.80","19.54"
"101.","LITHUANIA","9.70","10.32","20.02","-0.61"
"102.","SLOVENIA","7.58","11.09","18.67","-3.50"
"103.","SLOVAK REP","5.88","11.69","17.57","-5.81"
"104.","BURKINA FASO","4.39","12.75","17.14","-8.36"
"105.","GAMBIA","15.96","0.63","16.59","15.32"
"106.","FIJI IS","16.14","0.04","16.18","16.10"
"107.","KYRGHYZSTAN","13.80","1.82","15.61","11.98"
"108.","CAMEROON","6.14","9.44","15.59","-3.30"
"109.","GUATEMALA","14.43","0.92","15.36","13.51"
"110.","GUINEA","9.50","4.76","14.26","4.74"
"111.","LATVIA","12.97","0.86","13.83","12.11"
"112.","NIGER","12.89","0.08","12.97","12.81"
"113.","HONDURAS","12.72","0.00","12.72","12.71"
"114.","MADAGASCAR","9.17","3.38","12.55","5.79"
"115.","DOMINIC REP","11.26","0.43","11.69","10.83"
"116.","DJIBOUTI","10.98","0.22","11.20","10.76"
"117.","ECUADOR","2.26","8.64","10.89","-6.38"
"118.","GABON","4.34","5.25","9.59","-0.91"
"119.","SOMALIA","8.62","0.80","9.42","7.82"
"120.","MAURITANIA","9.19","0.02","9.20","9.17"
"121.","NAURU RP","0.22","8.11","8.33","-7.89"
"122.","TRINIDAD","8.20","0.01","8.22","8.19"
"123.","CAMBODIA","7.85","0.24","8.10","7.61"
"124.","LUXEMBOURG","5.36","2.54","7.90","2.81"
"125.","AZERBAIJAN","7.34","0.39","7.74","6.95"
"126.","MALDIVES","7.30","0.40","7.70","6.90"
"127.","CUBA","2.94","4.59","7.53","-1.65"
"128.","VANUATU REP","0.18","7.29","7.47","-7.11"
"129.","ESTONIA","6.50","0.85","7.35","5.64"
"130.","PARAGUAY","6.88","0.15","7.03","6.72"
"131.","PAPUA N GNA","5.37","1.46","6.83","3.91"
"132.","UNION OF SERBIA &amp; MONTENEGRO","4.44","1.86","6.30","2.58"
"133.","TURKMENISTAN","5.64","0.38","6.03","5.26"
"134.","ANGOLA","5.84","0.00","5.84","5.84"
"135.","CROATIA","5.29","0.22","5.51","5.07"
"136.","SEYCHELLES","5.15","0.02","5.16","5.13"
"137.","CONGO D. REP.","4.95","0.18","5.13","4.76"
"138.","TAJIKISTAN","2.38","2.33","4.72","0.05"
"139.","GUYANA","2.40","1.69","4.09","0.72"
"140.","JAMAICA","3.91","0.07","3.98","3.84"
"141.","ICELAND","2.97","0.96","3.93","2.00"
"142.","BELARUS","2.36","1.54","3.90","0.81"
"143.","TURKS C IS","3.83","0.00","3.83","3.82"
"144.","MARTINIQUE","3.80","0.00","3.80","3.80"
"145.","FR GUIANA","2.28","1.50","3.78","0.78"
"146.","BARBADOS","3.57","0.04","3.60","3.53"
"147.","COSTA RICA","2.64","0.88","3.52","1.75"
"148.","SIERRA LEONE","3.31","0.11","3.42","3.20"
"149.","NAMIBIA","3.11","0.22","3.34","2.89"
"150.","EL SALVADOR","3.01","0.22","3.23","2.78"
"151.","PUERTO RICO","3.08","0.01","3.09","3.07"
"152.","MONGOLIA","2.26","0.29","2.55","1.97"
"153.","NICARAGUA","2.52","0.03","2.55","2.50"
"154.","BOTSWANA","2.11","","2.11",""
"155.","SOLOMON IS","0.46","1.30","1.75","-0.84"
"156.","SWAZILAND","1.06","0.56","1.63","0.50"
"157.","SAMOA","0.86","0.75","1.61","0.10"
"158.","BAHAMAS","1.41","0.02","1.43","1.39"
"159.","GEORGIA","1.42","0.01","1.43","1.40"
"160.","BRUNEI","1.30","0.11","1.41","1.19"
"161.","MACEDONIA","1.38","0.02","1.41","1.36"
"162.","MACAO","0.78","0.12","0.90","0.65"
"163.","BOLIVIA","0.83","0.04","0.87","0.79"
"164.","BERMUDA","0.69","","0.69",""
"165.","ARMENIA","0.66","0.00","0.66","0.66"
"166.","NEW CALEDONIA","0.30","0.19","0.49","0.11"
"167.","CHRISTMAS IS.","0.23","0.14","0.37","0.10"
"168.","CHANNEL IS","0.11","0.25","0.36","-0.15"
"169.","BOSNIA-HRZGOVIN","0.28","0.01","0.30","0.27"
"170.","BR VIRGN IS","0.29","0.00","0.29","0.29"
"171.","GRENADA","0.09","0.09","0.18","-0.00"
"172.","NORFOLK IS","0.10","0.07","0.16","0.03"
"173.","LIECHTENSTEIN","0.07","0.00","0.07","0.06"
"174.","KIRIBATI REP","0.02","","0.02",""
"175.","ST PIERRE","0.01","0.00","0.02","0.01"
"176.","ST VINCENT","0.04","","",""
"177.","ST HELENA","0.80","","",""
"178.","ST KITT N A","0.01","","",""
"179.","ST LUCIA","0.29","","",""
"180.","REUNION","3.32","","",""
"181.","TIMOR LESTE","0.19","","",""
"182.","RWANDA","3.51","","",""
"183.","SAHARWI A.DM RP","0.05","","",""
"184.","SAO TOME","0.01","","",""
"185.","PANAMA C Z","12.47","","",""
"186.","PITCAIRN IS.","0.02","","",""
"187.","VIRGIN IS US","0.51","","",""
"188.","WALLIS F IS","0.32","","",""
"189.","SURINAME","2.04","","",""
"190.","TUVALU","0.01","","",""
"191.","TOKELAU IS","0.28","","",""
"192.","TONGA","0.20","","",""
"193.","LESOTHO","0.21","","",""
"194.","LAO PD RP","1.39","","",""
"195.","GUADELOUPE","1.00","","",""
"196.","GUAM","0.15","","",""
"197.","GREENLAND","0.18","","",""
"198.","HAITI","3.13","","",""
"199.","PACIFIC IS","0.00","","",""
"200.","NIUE IS","0.05","","",""
"201.","NETHERLANDANTIL","7.90","","",""
"202.","NEUTRAL ZONE","0.05","","",""
"203.","MONTSERRAT","0.15","","",""
"204.","MOLDOVA","0.78","","",""
"205.","BURUNDI","1.49","","",""
"206.","CANARY IS","7.02","","",""
"207.","CAPE VERDE IS","0.02","","",""
"208.","CAYMAN IS","0.10","","",""
"209.","C AFRI REP","0.28","","",""
"210.","CHAD","5.77","","",""
"211.","ANTIGUA","0.29","","",""
"212.","AMERI SAMOA","0.59","","",""
"213.","ANDORRA","0.02","","",""
"214.","ALBANIA","0.91","","",""
"215.","BELIZE","0.43","","",""
"216.","COCOS IS","0.55","","",""
"217.","COMOROS","1.40","","",""
"218.","DOMINICA","2.42","","",""
"219.","GIBRALTAR","0.61","","",""
"220.","FR POLYNESIA","0.05","","",""
"221.","EQUTL GUINEA","0.02","","",""
"222.","FAROE IS.","0.10","","",""
"","Total of Top  countries","36,822.48","49,737.96","86,499.29","-12,915.49"
"","India's Total","36,822.48","49,737.96","86,499.29","-12,915.49"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
