Rank,Country,Export,Import,Total Trade,Trade Balance
"1.","U ARAB EMTS","24,477.48","23,791.25","48,268.72","686.23"
"2.","CHINA P RP","9,353.50","32,497.02","41,850.52","-23,143.52"
"3.","U S A","21,149.53","18,561.42","39,710.95","2,588.12"
"4.","SAUDI ARAB","5,110.38","19,972.74","25,083.12","-14,862.36"
"5.","GERMANY","6,388.54","12,006.02","18,394.56","-5,617.48"
"6.","SINGAPORE","8,444.93","7,654.86","16,099.79","790.07"
"7.","IRAN","2,534.01","12,376.77","14,910.78","-9,842.76"
"8.","HONG KONG","6,655.00","6,451.89","13,106.89","203.11"
"9.","SWITZERLAND","769.24","11,869.50","12,638.74","-11,100.26"
"10.","KOREA RP","3,952.29","8,676.78","12,629.07","-4,724.49"
"11.","AUSTRALIA","1,439.32","11,098.07","12,537.39","-9,658.75"
"12.","U K","6,649.53","5,872.32","12,521.86","777.21"
"13.","JAPAN","3,025.70","7,886.27","10,911.97","-4,860.56"
"14.","MALAYSIA","3,419.97","7,184.78","10,604.75","-3,764.80"
"15.","NIGERIA","1,529.26","8,900.35","10,429.61","-7,371.09"
"16.","KUWAIT","797.50","9,593.74","10,391.24","-8,796.24"
"17.","BELGIUM","4,480.32","5,776.77","10,257.09","-1,296.46"
"18.","INDONESIA","2,559.82","6,666.34","9,226.17","-4,106.52"
"19.","NETHERLAND","6,348.69","1,914.95","8,263.64","4,433.74"
"20.","ITALY","3,824.58","4,428.19","8,252.77","-603.62"
"21.","IRAQ","437.43","7,709.94","8,147.37","-7,272.51"
"22.","FRANCE","3,020.86","4,632.48","7,653.34","-1,611.61"
"23.","SOUTH AFRICA","1,980.28","5,513.58","7,493.87","-3,533.30"
"24.","UNSPECIFIED","4,505.65","1,412.66","5,918.31","3,093.00"
"25.","RUSSIA","1,096.34","4,328.28","5,424.62","-3,231.94"
"26.","THAILAND","1,938.31","2,703.82","4,642.14","-765.51"
"27.","VENEZUELA","184.51","4,217.05","4,401.56","-4,032.53"
"28.","TAIWAN","1,504.30","2,868.79","4,373.08","-1,364.49"
"29.","QATAR","674.37","3,498.91","4,173.28","-2,824.53"
"30.","BRAZIL","2,651.43","1,185.96","3,837.39","1,465.47"
"31.","CANADA","1,364.41","2,458.65","3,823.06","-1,094.24"
"32.","EGYPT A RP","1,699.86","2,121.33","3,821.20","-421.47"
"33.","SPAIN","2,538.15","1,023.80","3,561.95","1,514.36"
"34.","ISRAEL","1,458.55","2,090.41","3,548.95","-631.86"
"35.","TURKEY","1,416.75","1,504.30","2,921.04","-87.55"
"36.","BANGLADESH PR","2,497.87","313.11","2,810.98","2,184.76"
"37.","SRI LANKA DSR","2,425.92","356.57","2,782.49","2,069.35"
"38.","SWEDEN","566.69","1,952.50","2,519.18","-1,385.81"
"39.","MEXICO","659.51","1,725.09","2,384.61","-1,065.58"
"40.","JORDAN","431.83","1,776.57","2,208.40","-1,344.74"
"41.","VIETNAM SOC REP","1,738.65","408.66","2,147.31","1,330.00"
"42.","NEPAL","1,570.15","496.04","2,066.19","1,074.12"
"43.","OMAN","779.04","1,205.46","1,984.50","-426.42"
"44.","UKRAINE","400.70","1,538.13","1,938.83","-1,137.42"
"45.","CHILE","393.47","1,503.90","1,897.37","-1,110.43"
"46.","PAKISTAN IR","1,439.88","370.17","1,810.05","1,069.72"
"47.","ANGOLA","370.45","1,386.25","1,756.70","-1,015.80"
"48.","BAHARAIN IS","286.52","1,442.82","1,729.34","-1,156.30"
"49.","ALGERIA","653.08","1,052.57","1,705.65","-399.48"
"50.","YEMEN REPUBLC","787.29","754.61","1,541.91","32.68"
"51.","NORWAY","393.67","1,120.73","1,514.40","-727.07"
"52.","FINLAND","264.89","1,219.64","1,484.54","-954.75"
"53.","KENYA","1,362.10","82.17","1,444.27","1,279.93"
"54.","TANZANIA REP","1,051.36","190.59","1,241.95","860.76"
"55.","AUSTRIA","490.67","701.64","1,192.31","-210.96"
"56.","MOROCCO","242.85","948.15","1,191.00","-705.30"
"57.","MYANMAR","221.64","928.97","1,150.60","-707.33"
"58.","DENMARK","583.66","477.45","1,061.10","106.21"
"59.","MAURITIUS","1,006.93","14.50","1,021.43","992.43"
"60.","PHILIPPINES","743.77","254.77","998.54","489.00"
"61.","KOREA DP RP","937.18","56.72","993.90","880.45"
"62.","GREECE","878.43","69.49","947.91","808.94"
"63.","SUDAN","485.07","415.53","900.60","69.54"
"64.","ARGENTINA","352.01","499.07","851.08","-147.05"
"65.","ROMANIA","498.41","341.23","839.64","157.18"
"66.","TUNISIA","213.07","601.77","814.84","-388.70"
"67.","LIBYA","128.68","684.61","813.29","-555.93"
"68.","POLAND","518.45","266.12","784.56","252.33"
"69.","GHANA","537.85","172.63","710.48","365.22"
"70.","CONGO P REP","209.81","487.28","697.09","-277.47"
"71.","IRELAND","449.77","239.06","688.83","210.71"
"72.","CZECH REPUBLIC","183.30","491.87","675.17","-308.56"
"73.","LITHUANIA","60.26","572.67","632.92","-512.41"
"74.","HUNGARY","439.69","190.34","630.03","249.35"
"75.","NEW ZEALAND","188.62","423.74","612.36","-235.12"
"76.","PERU","308.31","269.94","578.25","38.38"
"77.","SYRIA","364.50","157.92","522.42","206.59"
"78.","AFGHANISTAN TIS","394.23","126.24","520.47","268.00"
"79.","PORTUGAL","440.44","56.92","497.36","383.51"
"80.","MOZAMBIQUE","427.44","31.94","459.38","395.50"
"81.","TRINIDAD","329.25","93.33","422.58","235.91"
"82.","COTE D' IVOIRE","94.78","321.63","416.42","-226.85"
"83.","BRUNEI","17.64","397.52","415.16","-379.89"
"84.","CYPRUS","250.01","158.25","408.26","91.76"
"85.","COLOMBIA","370.22","17.44","387.66","352.78"
"86.","GUINEA","78.52","288.77","367.29","-210.25"
"87.","DJIBOUTI","359.96","3.66","363.62","356.30"
"88.","SENEGAL","144.82","216.28","361.10","-71.45"
"89.","BENIN","204.39","112.62","317.00","91.77"
"90.","BELARUS","36.49","279.65","316.13","-243.16"
"91.","ZAMBIA","107.43","208.40","315.83","-100.97"
