Rank,Country,Export,Import,Total Trade,Trade Balance
"47.","BAHAMAS","2,173.18","4.50","2,177.68","2,168.69"
"48.","MEXICO","912.77","1,163.45","2,076.22","-250.69"
"49.","CHILE","507.55","1,550.25","2,057.80","-1,042.70"
"50.","UKRAINE","514.28","1,418.46","1,932.73","-904.18"
"51.","FINLAND","254.92","1,653.02","1,907.94","-1,398.10"
"52.","TANZANIA REP","1,474.81","326.57","1,801.38","1,148.23"
"53.","ARGENTINA","404.36","1,022.73","1,427.10","-618.37"
"54.","COLOMBIA","561.31","856.31","1,417.62","-295.00"
"55.","AUSTRIA","593.70","817.07","1,410.76","-223.37"
"56.","MYANMAR","320.62","1,017.67","1,338.29","-697.05"
"57.","PHILIPPINES","881.10","429.39","1,310.49","451.71"
"58.","JORDAN","485.36","818.93","1,304.29","-333.57"
"59.","BAHARAIN IS","651.83","641.25","1,293.08","10.58"
"60.","DENMARK","690.74","472.82","1,163.56","217.92"
"61.","MOROCCO","318.57","839.64","1,158.21","-521.07"
"62.","NORWAY","179.35","961.49","1,140.84","-782.15"
"63.","SUDAN","488.46","613.78","1,102.24","-125.32"
"64.","LIBYA","131.99","969.09","1,101.08","-837.10"
"65.","POLAND","666.22","386.04","1,052.25","280.18"
"66.","CZECH REPUBLIC","215.77","676.78","892.54","-461.01"
"67.","MAURITIUS","853.91","16.51","870.42","837.40"
"68.","NEW ZEALAND","190.59","625.21","815.80","-434.61"
"69.","CONGO P REP","241.88","543.33","785.21","-301.45"
"70.","MALTA","746.78","35.87","782.64","710.91"
"71.","GHANA","579.77","159.75","739.52","420.02"
"72.","MOZAMBIQUE","605.17","103.45","708.62","501.72"
"73.","ROMANIA","426.03","237.45","663.48","188.58"
"74.","PORTUGAL","526.84","85.37","612.21","441.47"
"75.","PERU","417.60","187.36","604.96","230.25"
"76.","TUNISIA","282.33","301.15","583.47","-18.82"
"77.","AFGHANISTAN TIS","422.41","146.03","568.44","276.38"
"78.","HUNGARY","212.85","342.97","555.81","-130.12"
"79.","TIMOR LESTE","546.08","1.70","547.78","544.37"
"80.","IRELAND","270.34","259.26","529.60","11.08"
"81.","SYRIA","493.28","35.61","528.89","457.66"
"82.","KOREA DP RP","329.13","143.98","473.11","185.16"
"83.","GREECE","364.88","93.39","458.27","271.49"
"84.","BENIN","263.66","153.43","417.09","110.23"
"85.","SENEGAL","210.16","205.65","415.81","4.50"
"86.","BHUTAN","176.03","201.57","377.60","-25.54"
"87.","GABON","37.55","307.71","345.26","-270.17"
"88.","COTE D' IVOIRE","94.15","250.84","344.99","-156.68"
"89.","DJIBOUTI","319.87","2.41","322.27","317.46"
"90.","PANAMA REPUBLIC","124.16","188.47","312.63","-64.32"
"91.","KAZAKHSTAN","172.16","138.42","310.59","33.74"
"92.","UGANDA","292.80","13.64","306.44","279.16"
"93.","ETHIOPIA","273.66","32.74","306.40","240.91"
"94.","LATVIA","103.19","196.32","299.51","-93.12"
"95.","TOGO","204.86","91.89","296.74","112.97"
"96.","ECUADOR","121.46","169.11","290.58","-47.65"
"97.","SLOVENIA","187.42","92.00","279.43","95.42"
"98.","CAMEROON","121.18","138.10","259.27","-16.92"
"99.","BRUNEI","23.07","234.17","257.23","-211.10"
"100.","AZERBAIJAN","38.65","203.48","242.13","-164.83"
"101.","BELARUS","36.31","204.30","240.62","-167.99"
"102.","PAPUA N GNA","21.95","216.94","238.89","-194.98"
"103.","LITHUANIA","83.30","125.45","208.75","-42.14"
"104.","GUINEA","96.40","103.22","199.62","-6.81"
"105.","SWAZILAND","86.90","109.49","196.39","-22.59"
"106.","LEBANON","176.10","18.31","194.40","157.79"
"107.","GIBRALTAR","149.08","11.57","160.65","137.51"
"108.","COSTA RICA","61.47","95.33","156.79","-33.86"
"109.","GUATEMALA","112.68","40.18","152.86","72.49"
"110.","ZAMBIA","118.45","32.09","150.54","86.36"
"111.","SLOVAK REP","59.47","88.03","147.50","-28.56"
"112.","TRINIDAD","62.96","80.18","143.14","-17.22"
"113.","MALDIVES","100.14","31.38","131.52","68.77"
"114.","BULGARIA","69.71","57.58","127.28","12.13"
"115.","CROATIA","97.69","28.06","125.75","69.64"
"116.","ZIMBABWE","113.15","11.62","124.77","101.53"
"117.","MALAWI","101.45","19.89","121.34","81.55"
"118.","MADAGASCAR","79.33","32.08","111.41","47.25"
"119.","GEORGIA","72.86","37.83","110.70","35.03"
"120.","URUGUAY","85.34","17.32","102.66","68.01"
"121.","SOMALIA","89.45","9.24","98.69","80.21"
"122.","DOMINIC REP","82.75","15.77","98.53","66.98"
"123.","ESTONIA","52.91","44.90","97.82","8.01"
"124.","PUERTO RICO","65.00","28.89","93.88","36.11"
"125.","NAMIBIA","55.41","36.76","92.17","18.64"
"126.","ICELAND","84.36","4.63","88.99","79.74"
"127.","UZBEKISTAN","60.42","20.63","81.05","39.80"
"128.","CAMBODIA","66.94","8.01","74.95","58.93"
"129.","MALI","65.45","3.32","68.77","62.13"
"130.","HONDURAS","63.07","1.43","64.50","61.63"
"131.","CYPRUS","43.31","20.40","63.71","22.91"
"132.","GUINEA BISSAU","3.07","59.45","62.52","-56.39"
"133.","HAITI","60.53","1.33","61.87","59.20"
"134.","LIBERIA","43.96","17.75","61.71","26.21"
"135.","SIERRA LEONE","54.30","6.67","60.98","47.63"
"136.","BOTSWANA","33.59","26.77","60.36","6.82"
"137.","NIGER","47.08","10.47","57.55","36.61"
"138.","REUNION","38.21","18.33","56.55","19.88"
"139.","GAMBIA","41.70","14.73","56.42","26.97"
"140.","NETHERLANDANTIL","52.32","3.47","55.79","48.85"
"141.","LUXEMBOURG","18.76","36.62","55.39","-17.86"
"142.","BURKINA FASO","45.85","4.11","49.96","41.74"
"143.","COCOS IS","0.92","48.88","49.80","-47.96"
"144.","PARAGUAY","41.53","5.31","46.84","36.22"
"145.","TAJIKISTAN","18.31","23.02","41.33","-4.72"
"146.","SEYCHELLES","27.02","9.29","36.31","17.72"
"147.","TURKMENISTAN","26.16","9.73","35.89","16.43"
"148.","MAURITANIA","33.50","1.95","35.46","31.55"
"149.","RWANDA","32.46","0.03","32.49","32.43"
"150.","FIJI IS","28.47","2.99","31.46","25.48"
"151.","NICARAGUA","30.01","0.91","30.91","29.10"
"152.","EL SALVADOR","24.06","5.40","29.46","18.67"
"153.","KYRGHYZSTAN","25.79","1.20","26.98","24.59"
"154.","ARMENIA","19.83","7.07","26.90","12.76"
"155.","UNION OF SERBIA &amp; MONTENEGRO","23.56","3.08","26.64","20.49"
"156.","CUBA","25.51","1.12","26.63","24.39"
"157.","GUYANA","16.04","9.24","25.28","6.80"
"158.","ERITREA","24.50","0.75","25.25","23.74"
"159.","NEW CALEDONIA","16.76","6.78","23.54","9.98"
"160.","JAMAICA","22.34","0.77","23.11","21.57"
"161.","MONGOLIA","20.77","1.97","22.74","18.80"
"162.","BOLIVIA","15.71","6.69","22.40","9.02"
"163.","BOSNIA-HRZGOVIN","3.20","19.09","22.28","-15.89"
"164.","LESOTHO","18.64","1.13","19.77","17.50"
"165.","COMOROS","8.61","8.56","17.17","0.05"
"166.","ANTIGUA","0.94","15.63","16.57","-14.69"
"167.","CONGO D. REP.","6.68","9.82","16.50","-3.13"
"168.","BURUNDI","16.12","0.24","16.36","15.88"
"169.","TOKELAU IS","14.94","0.01","14.96","14.93"
"170.","BELIZE","14.30","0.21","14.51","14.10"
"171.","LAO PD RP","13.11","0.22","13.33","12.89"
"172.","SURINAME","12.06","0.88","12.95","11.18"
"173.","CHAD","12.00","0.57","12.57","11.43"
"174.","ALBANIA","11.50","0.12","11.62","11.39"
"175.","EQUTL GUINEA","11.42","0.12","11.55","11.30"
"176.","MACEDONIA","8.34","1.02","9.36","7.32"
"177.","FAROE IS.","0.75","7.36","8.11","-6.61"
"178.","MOLDOVA","7.54","0.12","7.66","7.42"
"179.","GUADELOUPE","6.21","0.05","6.26","6.16"
"180.","BARBADOS","5.44","0.15","5.60","5.29"
"181.","C AFRI REP","3.52","1.55","5.07","1.98"
"182.","MARTINIQUE","4.87","0.01","4.88","4.85"
"183.","NAURU RP","0.11","4.05","4.15","-3.94"
"184.","FR GUIANA","3.60","0.21","3.81","3.39"
"185.","ARUBA","1.49","1.92","3.42","-0.43"
"186.","ST LUCIA","2.56","0.32","2.88","2.24"
"187.","DOMINICA","2.47","0.34","2.81","2.13"
"188.","CAPE VERDE IS","0.50","2.08","2.57","-1.58"
"189.","VANUATU REP","2.49","0.07","2.56","2.42"
"190.","MONACO","1.04","1.41","2.45","-0.37"
"191.","GUAM","1.84","0.05","1.89","1.79"
"192.","VIRGIN IS US","1.33","0.34","1.67","0.99"
"193.","SAMOA","1.53","0.12","1.65","1.40"
"194.","MACAO","1.44","0.20","1.64","1.25"
"195.","MARSHALL ISLAND","0.20","1.36","1.56","-1.16"
"196.","FALKLAND IS","0.04","1.35","1.39","-1.31"
"197.","BR VIRGN IS","0.42","0.87","1.28","-0.45"
"198.","CHRISTMAS IS.","1.18","0.06","1.23","1.12"
"199.","SOLOMON IS","1.14","0.04","1.18","1.10"
"200.","SAO TOME","1.05","0.11","1.16","0.94"
"201.","FR POLYNESIA","1.08","0.01","1.09","1.07"
"202.","GRENADA","1.01","0.01","1.03","1.00"
"203.","TONGA","0.72","0.22","0.94","0.50"
"204.","NORFOLK IS","0.76","0.16","0.92","0.60"
"205.","BERMUDA","0.90","0.00","0.90","0.90"
"206.","KIRIBATI REP","0.13","0.45","0.58","-0.32"
"207.","MONTSERRAT","0.53","0.00","0.53","0.52"
"208.","LIECHTENSTEIN","0.16","0.22","0.39","-0.06"
"209.","ST VINCENT","0.36","0.00","0.37","0.36"
"210.","ST HELENA","0.19","0.18","0.36","0.01"
"211.","AMERI SAMOA","0.20","0.15","0.36","0.05"
"212.","CAYMAN IS","0.29","0.03","0.31","0.26"
"213.","ANDORRA","0.27","0.01","0.27","0.26"
"214.","ANTARTICA","0.17","0.08","0.25","0.09"
"215.","N. MARIANA IS.","0.14","0.06","0.20","0.07"
"216.","ANGUILLA","0.17","0.01","0.17","0.16"
"217.","GREENLAND","0.10","0.04","0.14","0.07"
"218.","TURKS C IS","0.05","0.08","0.13","-0.02"
"219.","COOK IS","0.04","0.08","0.12","-0.04"
"220.","WALLIS F IS","0.08","0.00","0.08","0.07"
"221.","ST PIERRE","0.06","0.01","0.07","0.04"
"222.","PALAU","0.04","0.01","0.05","0.03"
"223.","FR S ANT TR","0.00","0.01","0.01","-0.01"
"224.","NIUE IS","0.01","0.00","0.01","0.01"
"225.","PACIFIC IS","0.05","","",""
"226.","SAHARWI A.DM RP","0.00","","",""
"227.","PITCAIRN IS.","0.27","","",""
"228.","PANAMA C Z","0.45","","",""
"229.","ST KITT N A","0.74","","",""
"230.","TUVALU","0.12","","",""
"231.","HEARD MACDONALD","0.45","","",""
"232.","MICRONESIA","0.64","","",""
"233.","CANARY IS","0.14","","",""
"","Total of Top  countries","249,815.53","369,769.12","619,581.79","-119,953.58"
"","India's Total","249,815.53","369,769.12","619,581.79","-119,953.58"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
