Rank,Country,Export,Import,Total Trade,Trade Balance
"52.","TANZANIA REP","6,701.41","1,481.45","8,182.87","5,219.96"
"53.","ARGENTINA","1,842.70","4,690.05","6,532.75","-2,847.35"
"54.","COLOMBIA","2,555.02","3,865.58","6,420.60","-1,310.56"
"55.","AUSTRIA","2,692.35","3,717.72","6,410.07","-1,025.37"
"56.","MYANMAR","1,459.03","4,651.15","6,110.19","-3,192.12"
"57.","PHILIPPINES","4,004.62","1,950.47","5,955.09","2,054.16"
"58.","JORDAN","2,202.30","3,744.03","5,946.33","-1,541.72"
"59.","BAHARAIN IS","2,932.77","2,919.50","5,852.27","13.27"
"60.","DENMARK","3,142.42","2,153.69","5,296.11","988.73"
"61.","MOROCCO","1,449.23","3,842.21","5,291.44","-2,392.98"
"62.","NORWAY","815.93","4,338.74","5,154.67","-3,522.80"
"63.","SUDAN","2,224.14","2,792.62","5,016.76","-568.48"
"64.","LIBYA","601.30","4,402.49","5,003.80","-3,801.19"
"65.","POLAND","3,029.42","1,764.56","4,793.98","1,264.86"
"66.","CZECH REPUBLIC","981.91","3,079.24","4,061.14","-2,097.33"
"67.","MAURITIUS","3,860.61","75.13","3,935.73","3,785.48"
"68.","NEW ZEALAND","867.85","2,853.80","3,721.65","-1,985.95"
"69.","CONGO P REP","1,100.32","2,480.16","3,580.48","-1,379.84"
"70.","MALTA","3,413.32","163.98","3,577.31","3,249.34"
"71.","GHANA","2,636.84","729.44","3,366.27","1,907.40"
"72.","MOZAMBIQUE","2,758.84","467.56","3,226.41","2,291.28"
"73.","ROMANIA","1,942.08","1,081.40","3,023.48","860.68"
"74.","PORTUGAL","2,395.03","389.33","2,784.36","2,005.70"
"75.","PERU","1,899.80","852.77","2,752.57","1,047.03"
"76.","TUNISIA","1,281.62","1,375.87","2,657.50","-94.25"
"77.","AFGHANISTAN TIS","1,920.84","662.02","2,582.87","1,258.82"
"78.","HUNGARY","968.05","1,566.32","2,534.37","-598.27"
"79.","TIMOR LESTE","2,458.42","7.79","2,466.20","2,450.63"
"80.","IRELAND","1,229.15","1,180.93","2,410.08","48.22"
"81.","SYRIA","2,239.35","161.57","2,400.92","2,077.78"
"82.","KOREA DP RP","1,491.00","658.93","2,149.93","832.07"
"83.","GREECE","1,657.39","424.40","2,081.79","1,232.99"
"84.","BENIN","1,199.40","700.43","1,899.83","498.96"
"85.","SENEGAL","956.72","940.30","1,897.02","16.42"
"86.","BHUTAN","801.52","917.36","1,718.88","-115.84"
"87.","GABON","170.69","1,412.03","1,582.73","-1,241.34"
"88.","COTE D' IVOIRE","429.02","1,152.13","1,581.15","-723.10"
"89.","DJIBOUTI","1,452.74","10.94","1,463.68","1,441.80"
"90.","PANAMA REPUBLIC","565.15","862.52","1,427.67","-297.37"
"91.","KAZAKHSTAN","784.43","630.29","1,414.72","154.13"
"92.","ETHIOPIA","1,245.45","149.40","1,394.85","1,096.05"
"93.","UGANDA","1,331.60","62.10","1,393.70","1,269.50"
"94.","LATVIA","471.10","899.82","1,370.91","-428.72"
"95.","TOGO","932.10","420.71","1,352.81","511.39"
"96.","ECUADOR","552.76","754.95","1,307.71","-202.19"
"97.","SLOVENIA","852.30","419.95","1,272.26","432.35"
"98.","CAMEROON","551.58","627.59","1,179.17","-76.02"
"99.","BRUNEI","105.25","1,064.86","1,170.11","-959.61"
"100.","BELARUS","164.96","939.94","1,104.90","-774.98"
"101.","AZERBAIJAN","175.28","911.11","1,086.38","-735.83"
"102.","PAPUA N GNA","99.80","985.39","1,085.18","-885.59"
"103.","LITHUANIA","379.21","580.29","959.50","-201.08"
"104.","GUINEA","438.66","478.19","916.85","-39.53"
"105.","SWAZILAND","392.23","504.18","896.41","-111.96"
"106.","LEBANON","802.96","83.78","886.73","719.18"
"107.","GIBRALTAR","671.05","53.89","724.94","617.17"
"108.","COSTA RICA","279.47","435.96","715.43","-156.50"
"109.","GUATEMALA","513.90","179.95","693.85","333.96"
"110.","ZAMBIA","539.05","145.29","684.34","393.76"
"111.","SLOVAK REP","270.87","400.01","670.89","-129.14"
"112.","TRINIDAD","286.90","367.28","654.18","-80.37"
"113.","MALDIVES","455.54","145.43","600.97","310.11"
"114.","BULGARIA","317.37","262.66","580.03","54.71"
"115.","CROATIA","444.68","130.02","574.70","314.67"
"116.","ZIMBABWE","514.06","52.89","566.96","461.17"
"117.","MALAWI","462.86","89.73","552.59","373.14"
"118.","MADAGASCAR","360.47","145.81","506.28","214.66"
"119.","GEORGIA","331.82","172.32","504.14","159.50"
"120.","URUGUAY","388.35","79.21","467.55","309.14"
"121.","DOMINIC REP","376.98","72.17","449.15","304.80"
"122.","SOMALIA","406.21","41.82","448.03","364.40"
"123.","ESTONIA","241.36","203.14","444.50","38.22"
"124.","PUERTO RICO","294.97","131.95","426.92","163.03"
"125.","NAMIBIA","252.29","170.11","422.40","82.17"
"126.","ICELAND","386.06","21.05","407.12","365.01"
"127.","UZBEKISTAN","274.64","93.86","368.50","180.78"
"128.","CAMBODIA","304.83","36.38","341.21","268.46"
"129.","MALI","296.10","15.38","311.48","280.72"
"130.","HONDURAS","288.09","6.54","294.63","281.54"
"131.","CYPRUS","197.31","93.04","290.35","104.28"
"132.","GUINEA BISSAU","13.89","275.72","289.61","-261.83"
"133.","HAITI","275.37","6.08","281.45","269.29"
"134.","LIBERIA","200.46","80.52","280.97","119.94"
"135.","SIERRA LEONE","246.55","30.41","276.95","216.14"
"136.","BOTSWANA","152.88","121.66","274.54","31.22"
"137.","NIGER","214.32","49.00","263.32","165.32"
"138.","GAMBIA","189.47","68.23","257.70","121.25"
"139.","REUNION","173.98","83.53","257.51","90.45"
"140.","NETHERLANDANTIL","239.52","15.73","255.24","223.79"
"141.","LUXEMBOURG","85.63","167.20","252.83","-81.58"
"142.","BURKINA FASO","208.30","18.95","227.25","189.35"
"143.","COCOS IS","4.22","221.89","226.10","-217.67"
"144.","PARAGUAY","188.99","24.64","213.63","164.35"
"145.","TAJIKISTAN","83.05","105.04","188.10","-21.99"
"146.","SEYCHELLES","122.95","42.22","165.18","80.73"
"147.","TURKMENISTAN","119.00","44.67","163.67","74.34"
"148.","MAURITANIA","152.54","8.94","161.48","143.60"
"149.","RWANDA","147.40","0.12","147.52","147.28"
"150.","FIJI IS","129.83","13.55","143.38","116.28"
"151.","NICARAGUA","136.34","4.14","140.47","132.20"
"152.","EL SALVADOR","109.45","24.58","134.03","84.87"
"153.","KYRGHYZSTAN","117.25","5.42","122.67","111.82"
"154.","ARMENIA","89.96","32.25","122.21","57.71"
"155.","UNION OF SERBIA &amp; MONTENEGRO","107.32","14.08","121.40","93.23"
"156.","CUBA","116.27","5.03","121.30","111.24"
"157.","ERITREA","112.06","3.44","115.50","108.61"
"158.","GUYANA","73.18","42.00","115.18","31.18"
"159.","NEW CALEDONIA","76.15","30.80","106.95","45.36"
"160.","JAMAICA","101.51","3.51","105.02","98.00"
"161.","MONGOLIA","94.17","9.00","103.17","85.17"
"162.","BOLIVIA","71.44","30.48","101.93","40.96"
"163.","BOSNIA-HRZGOVIN","14.50","86.04","100.54","-71.54"
"164.","LESOTHO","84.48","5.10","89.57","79.38"
"165.","COMOROS","39.22","38.24","77.46","0.98"
"166.","ANTIGUA","4.29","72.77","77.06","-68.47"
"167.","CONGO D. REP.","30.58","44.75","75.33","-14.17"
"168.","BURUNDI","73.42","1.10","74.52","72.32"
"169.","TOKELAU IS","67.24","0.06","67.31","67.18"
"170.","BELIZE","65.25","0.95","66.20","64.30"
"171.","LAO PD RP","59.44","1.01","60.44","58.43"
"172.","SURINAME","54.91","4.01","58.92","50.90"
"173.","CHAD","54.41","2.58","56.99","51.83"
"174.","ALBANIA","52.27","0.52","52.80","51.75"
"175.","EQUTL GUINEA","51.89","0.56","52.45","51.34"
"176.","MACEDONIA","37.99","4.62","42.61","33.37"
"177.","FAROE IS.","3.44","33.24","36.67","-29.80"
"178.","MOLDOVA","34.29","0.56","34.85","33.74"
"179.","GUADELOUPE","28.31","0.22","28.53","28.09"
"180.","BARBADOS","24.82","0.70","25.52","24.13"
"181.","C AFRI REP","15.97","7.01","22.98","8.96"
"182.","MARTINIQUE","22.08","0.06","22.14","22.02"
"183.","NAURU RP","0.50","18.92","19.43","-18.42"
"184.","FR GUIANA","16.35","0.97","17.32","15.38"
"185.","ARUBA","6.80","8.64","15.44","-1.85"
"186.","ST LUCIA","11.79","1.45","13.24","10.34"
"187.","DOMINICA","11.26","1.54","12.80","9.72"
"188.","CAPE VERDE IS","2.26","9.51","11.77","-7.25"
"189.","VANUATU REP","11.31","0.33","11.64","10.98"
"190.","MONACO","4.77","6.40","11.18","-1.63"
"191.","GUAM","8.26","0.23","8.49","8.04"
"192.","VIRGIN IS US","6.02","1.56","7.57","4.46"
"193.","SAMOA","6.94","0.56","7.49","6.38"
"194.","MACAO","6.54","0.89","7.42","5.65"
"195.","MARSHALL ISLAND","0.89","6.18","7.07","-5.29"
"196.","FALKLAND IS","0.18","6.20","6.38","-6.02"
"197.","BR VIRGN IS","1.89","3.98","5.87","-2.09"
"198.","CHRISTMAS IS.","5.34","0.26","5.60","5.07"
"199.","SOLOMON IS","5.18","0.19","5.37","5.00"
"200.","SAO TOME","4.76","0.51","5.27","4.25"
"201.","FR POLYNESIA","4.91","0.05","4.96","4.86"
"202.","GRENADA","4.62","0.06","4.67","4.56"
"203.","TONGA","3.24","0.99","4.23","2.25"
"204.","NORFOLK IS","3.50","0.73","4.23","2.77"
"205.","BERMUDA","4.11","0.02","4.13","4.10"
"206.","KIRIBATI REP","0.57","2.03","2.60","-1.45"
"207.","MONTSERRAT","2.38","0.01","2.39","2.37"
"208.","LIECHTENSTEIN","0.75","1.01","1.76","-0.26"
"209.","ST VINCENT","1.65","0.02","1.67","1.63"
"210.","ST HELENA","0.83","0.82","1.65","0.02"
"211.","AMERI SAMOA","0.93","0.70","1.63","0.23"
"212.","CAYMAN IS","1.30","0.12","1.42","1.18"
"213.","ANDORRA","1.20","0.03","1.24","1.17"
"214.","ANTARTICA","0.77","0.35","1.12","0.42"
"215.","N. MARIANA IS.","0.63","0.29","0.93","0.34"
"216.","ANGUILLA","0.77","0.03","0.80","0.74"
"217.","GREENLAND","0.47","0.17","0.64","0.29"
"218.","TURKS C IS","0.24","0.35","0.59","-0.11"
"219.","COOK IS","0.19","0.37","0.56","-0.18"
"220.","WALLIS F IS","0.34","0.02","0.36","0.32"
"221.","ST PIERRE","0.25","0.06","0.31","0.20"
"222.","PALAU","0.18","0.04","0.22","0.14"
"223.","FR S ANT TR","0.01","0.04","0.05","-0.03"
"224.","NIUE IS","0.04","0.00","0.04","0.04"
"225.","PACIFIC IS","0.25","","",""
"226.","SAHARWI A.DM RP","0.01","","",""
"227.","PITCAIRN IS.","1.21","","",""
"228.","PANAMA C Z","2.02","","",""
"229.","ST KITT N A","3.36","","",""
"230.","TUVALU","0.56","","",""
"231.","HEARD MACDONALD","2.05","","",""
"232.","MICRONESIA","2.94","","",""
"233.","CANARY IS","0.64","","",""
"","Total of Top  countries","1,136,964.25","1,683,466.95","2,820,418.17","-546,502.69"
"","India's Total","1,136,964.25","1,683,466.95","2,820,418.17","-546,502.69"
"","% Share of Top  countries","100.00","100.00","100.00","100.00"
